0.00019305 6.45538e-28
0.0003861 2.74614e-28
0.000579151 1.46179e-28
0.000772201 7.77703e-29
0.000965251 3.71513e-29
0.0011583 4.43714e-29
0.00135135 2.875e-29
0.0015444 1.01523e-29
0.00173745 3.94882e-30
0.0019305 2.71332e-30
0.00212355 2.6698e-30
0.0023166 1.01299e-29
0.00250965 9.52331e-30
0.0027027 1.16075e-29
0.00289575 7.46518e-30
0.0030888 6.88066e-30
0.00328185 8.73875e-30
0.0034749 4.38945e-30
0.00366795 1.72109e-30
0.003861 1.83052e-30
0.00405405 1.49538e-30
0.0042471 1.25485e-30
0.00444015 1.18311e-30
0.0046332 1.44707e-30
0.00482625 3.98895e-30
0.00501931 2.66504e-30
0.00521236 3.94764e-30
0.00540541 2.71451e-30
0.00559846 2.20354e-30
0.00579151 3.7404e-31
0.00598456 1.44612e-31
0.00617761 2.07672e-30
0.00637066 2.83958e-30
0.00656371 2.11167e-30
0.00675676 1.92168e-30
0.00694981 2.18904e-30
0.00714286 6.89302e-31
0.00733591 3.34817e-31
0.00752896 1.15784e-31
0.00772201 8.71439e-31
0.00791506 2.24405e-30
0.00810811 4.5381e-30
0.00830116 3.87397e-30
0.00849421 3.73275e-30
0.00868726 4.0096e-30
0.00888031 4.22272e-30
0.00907336 4.13544e-30
0.00926641 2.89775e-30
0.00945946 1.72381e-30
0.00965251 1.19312e-30
0.00984556 4.50035e-31
0.0100386 2.67626e-31
0.0102317 9.65929e-32
0.0104247 7.44358e-31
0.0106178 4.47306e-31
0.0108108 1.35501e-30
0.0110039 3.77093e-31
0.0111969 1.19528e-30
0.01139 5.8007e-31
0.011583 7.90722e-31
0.0117761 4.80503e-31
0.0119691 7.83365e-31
0.0121622 2.19417e-31
0.0123552 3.99444e-31
0.0125483 2.44492e-31
0.0127413 4.789e-31
0.0129344 6.18688e-32
0.0131274 5.01099e-31
0.0133205 1.37802e-31
0.0135135 2.90283e-31
0.0137066 1.63e-31
0.0138996 4.16845e-31
0.0140927 3.11042e-31
0.0142857 4.15354e-31
0.0144788 3.30402e-31
0.0146718 2.41003e-31
0.0148649 4.21341e-31
0.0150579 2.05976e-31
0.015251 9.01077e-32
0.015444 1.11856e-31
0.0156371 3.18996e-32
0.0158301 4.08054e-31
0.0160232 3.10064e-31
0.0162162 4.11985e-31
0.0164093 1.72617e-31
0.0166023 1.55175e-31
0.0167954 1.09898e-31
0.0169884 1.18481e-31
0.0171815 8.3452e-32
0.0173745 1.56364e-31
0.0175676 1.84152e-31
0.0177606 2.49908e-31
0.0179537 3.76011e-31
0.0181467 3.49094e-31
0.0183398 4.85195e-31
0.0185328 4.94201e-31
0.0187259 4.56543e-31
0.0189189 4.97469e-31
0.019112 2.65234e-31
0.019305 2.52283e-31
0.0194981 1.94747e-31
0.0196911 1.66863e-31
0.0198842 1.95123e-31
0.0200772 1.78797e-31
0.0202703 1.41525e-31
0.0204633 1.64303e-31
0.0206564 1.65033e-31
0.0208494 1.52703e-31
0.0210425 7.47606e-32
0.0212355 8.20398e-32
0.0214286 5.28513e-32
0.0216216 9.87371e-32
0.0218147 1.28555e-31
0.0220077 1.75545e-31
0.0222008 2.03905e-31
0.0223938 2.09153e-31
0.0225869 1.69762e-31
0.0227799 1.84111e-31
0.022973 1.51287e-31
0.023166 1.3138e-31
0.0233591 1.23983e-31
0.0235521 7.61198e-32
0.0237452 1.01307e-31
0.0239382 7.87486e-32
0.0241313 1.4095e-31
0.0243243 1.57737e-31
0.0245174 2.16039e-31
0.0247104 2.02917e-31
0.0249035 1.98485e-31
0.0250965 2.04647e-31
0.0252896 1.06636e-31
0.0254826 6.70934e-32
0.0256757 8.01355e-32
0.0258687 6.73891e-32
0.0260618 1.01318e-31
0.0262548 9.03508e-32
0.0264479 1.25021e-31
0.0266409 1.1144e-31
0.026834 9.83774e-32
0.027027 1.69896e-31
0.0272201 9.44497e-32
0.0274131 1.09427e-31
0.0276062 9.88157e-32
0.0277992 1.03814e-31
0.0279923 9.9751e-32
0.0281853 9.29124e-32
0.0283784 9.0134e-32
0.0285714 8.07101e-32
0.0287645 5.82119e-32
0.0289575 5.78095e-32
0.0291506 8.93769e-32
0.0293436 1.14931e-31
0.0295367 1.07795e-31
0.0297297 1.27061e-31
0.0299228 1.0083e-31
0.0301158 1.12217e-31
0.0303089 9.90818e-32
0.0305019 1.34269e-31
0.030695 1.54855e-31
0.030888 1.58664e-31
0.0310811 1.42096e-31
0.0312741 1.35527e-31
0.0314672 1.08461e-31
0.0316602 1.14624e-31
0.0318533 9.73032e-32
0.0320463 8.63063e-32
0.0322394 1.09854e-31
0.0324324 1.16054e-31
0.0326255 1.23704e-31
0.0328185 2.03719e-31
0.0330116 1.64362e-31
0.0332046 1.59989e-31
0.0333977 1.4533e-31
0.0335907 1.21393e-31
0.0337838 9.55807e-32
0.0339768 7.0033e-32
0.0341699 5.41511e-32
0.0343629 6.87469e-32
0.034556 6.18078e-32
0.034749 1.00287e-31
0.0349421 9.69341e-32
0.0351351 1.18907e-31
0.0353282 1.00113e-31
0.0355212 1.23702e-31
