-2593.53 1.15325 5.41854e-06
-2593.47 -0.927032 1.42903e-05
-2555.47 -1.01189 5.25266e-06
-2530.8 0.406064 8.78653e-06
-2471.96 -0.402109 4.78604e-06
-2458.67 1.2651 5.47567e-06
-2456.74 -1.29808 1.35377e-05
-2427.81 0.756243 6.05183e-06
-2410.81 0.0964373 8.39288e-06
-2393.22 0.432337 7.39984e-06
-2393.11 0.110752 2.64671e-06
-2392.1 0.430613 4.56308e-06
-2337.32 -0.359744 4.34955e-06
-2337.22 -0.321014 3.40864e-06
-2336.12 0.828012 1.46105e-05
-2335.26 0.863567 8.19448e-06
-2297.38 1.1966 9.66621e-06
-2295.32 2.0529 6.8012e-06
-2263.38 -1.72519 7.884e-06
-2262.29 0.155006 1.2554e-05
-2219.5 0.0563569 7.37524e-06
-2207.33 -0.738042 7.88586e-06
-2187.5 0.217207 4.50087e-06
-2171.47 -0.880163 4.22754e-06
-2155.74 0.15918 1.16502e-05
-2070.83 -1.0614 2.96865e-06
-2055.8 -0.944089 7.77843e-06
-2055.1 -0.0886032 2.44805e-06
-2055.07 0.482608 1.71616e-06
-2031.94 -0.965451 8.2898e-06
-2022.03 0.232657 1.19683e-05
-1979.96 2.50996 1.07842e-05
-1934.31 -1.3722 5.89271e-06
-1913.21 -0.221917 3.24141e-06
-1900.38 0.292708 2.19076e-06
-1819.58 0.546955 5.38568e-06
-1791.75 0.79815 7.50078e-06
-1757.83 0.241804 4.72728e-06
-1737.73 -1.01875 1.21978e-05
-1720.72 1.1885 1.01465e-05
-1644.12 -0.404006 9.77809e-06
-1611.27 -0.611272 4.97333e-06
-1551.37 0.487343 1.28104e-05
-1551.07 -0.685794 5.00609e-06
-1536.5 0.461036 6.86998e-06
-1518.55 0.125289 1.05134e-05
-1437.57 -0.23028 7.0238e-06
-1416.5 -0.146382 3.51882e-06
-1383.85 0.0281364 2.91888e-06
-1343.73 0.546458 5.28178e-06
-1263.22 -0.358439 2.99292e-06
-1256.31 -0.6532 5.47845e-06
-1252.28 -0.75411 4.06122e-06
-1227.33 1.23605 3.15747e-06
-1200.45 0.955566 2.7746e-06
-1186.48 -0.565224 6.15808e-06
-1173.52 0.0535068 1.94668e-06
-1151.45 -0.598704 2.22607e-06
-1149.57 0.0787033 3.9318e-06
-1149.48 -0.526173 9.82313e-06
-1131.63 2.07067 8.2186e-06
-1130.62 -0.412597 4.58951e-06
-1130.47 -0.327035 2.82685e-06
-1111.59 0.0716059 3.39977e-06
-1111.37 -0.144082 2.91319e-06
-1093.7 0.271402 7.62054e-06
