0.00019253 1.42919e-28
0.00038506 1.8351e-27
0.00057759 1.42989e-27
0.000770119 3.66059e-28
0.000962649 2.19685e-27
0.00115518 1.10184e-27
0.00134771 1.41738e-27
0.00154024 4.68547e-28
0.00173277 1.08846e-28
0.0019253 3.62929e-28
0.00211783 1.1054e-28
0.00231036 6.01906e-29
0.00250289 1.60965e-29
0.00269542 3.01975e-29
0.00288795 5.83924e-29
0.00308048 1.95269e-29
0.00327301 2.01062e-29
0.00346554 9.92586e-29
0.00365807 4.23119e-29
0.0038506 6.66216e-30
0.00404313 8.99588e-30
0.00423566 2.05615e-29
0.00442819 2.29975e-30
0.00462072 4.03827e-31
0.00481325 7.40818e-30
0.00500578 5.39165e-30
0.00519831 4e-30
0.00539084 5.14497e-30
0.00558337 2.9058e-30
0.0057759 1.04771e-29
0.00596843 3.88582e-30
0.00616095 7.33496e-31
0.00635348 4.70366e-30
0.00654601 6.06969e-30
0.00673854 2.35785e-30
0.00693107 5.39455e-31
0.0071236 3.14708e-30
0.00731613 6.10818e-30
0.00750866 2.54578e-31
0.00770119 2.54128e-30
0.00789372 5.03209e-31
0.00808625 2.52498e-30
0.00827878 1.85098e-30
0.00847131 2.54311e-31
0.00866384 5.51372e-31
0.00885637 1.06375e-30
0.0090489 1.83511e-32
0.00924143 2.68852e-31
0.00943396 4.44602e-31
0.00962649 1.27121e-31
0.00981902 1.07055e-30
0.0100116 1.27428e-30
0.0102041 1.87654e-30
0.0103966 1.99157e-30
0.0105891 8.24973e-31
0.0107817 1.77993e-30
0.0109742 9.16046e-31
0.0111667 4.24935e-31
0.0113593 5.81197e-31
0.0115518 4.25576e-31
0.0117443 5.27508e-31
0.0119369 5.84195e-31
0.0121294 4.16406e-31
0.0123219 3.39056e-31
0.0125144 1.6619e-31
0.012707 1.38893e-31
0.0128995 1.16527e-30
0.013092 6.22406e-31
0.0132846 9.5035e-31
0.0134771 1.32261e-30
0.0136696 6.08029e-31
0.0138621 1.12122e-30
0.0140547 1.17403e-30
0.0142472 4.99801e-31
0.0144397 5.56875e-31
0.0146323 6.26667e-31
0.0148248 8.26829e-31
0.0150173 3.54152e-31
0.0152099 7.58806e-31
0.0154024 3.78696e-31
0.0155949 4.63653e-31
0.0157874 3.64545e-31
0.01598 5.56289e-31
0.0161725 7.08717e-31
0.016365 5.5911e-31
0.0165576 2.16728e-31
0.0167501 3.71377e-31
0.0169426 4.80017e-31
0.0171352 3.09154e-31
0.0173277 5.16948e-31
0.0175202 3.78725e-31
0.0177127 7.52235e-31
0.0179053 2.37644e-31
0.0180978 5.42295e-31
0.0182903 3.138e-31
0.0184829 5.05905e-31
0.0186754 3.32323e-31
0.0188679 1.77462e-31
0.0190605 3.4521e-31
0.019253 3.81037e-31
0.0194455 2.17796e-31
0.019638 3.15285e-31
0.0198306 2.70036e-31
0.0200231 2.70565e-31
0.0202156 1.48874e-31
0.0204082 3.46399e-31
0.0206007 4.95783e-31
0.0207932 2.49186e-31
0.0209858 5.07707e-31
0.0211783 2.46377e-31
0.0213708 1.18755e-31
0.0215633 1.9558e-31
0.0217559 2.59163e-31
0.0219484 2.19396e-31
0.0221409 1.83012e-31
0.0223335 1.98857e-31
0.022526 3.14907e-31
0.0227185 1.68257e-31
0.0229111 3.85852e-31
0.0231036 1.63713e-31
0.0232961 2.90312e-31
0.0234886 1.5274e-31
0.0236812 2.40503e-31
0.0238737 2.46959e-31
0.0240662 2.37958e-31
0.0242588 1.73228e-31
0.0244513 2.42391e-31
0.0246438 1.57705e-31
0.0248363 1.21285e-31
0.0250289 2.50447e-31
0.0252214 1.25651e-31
0.0254139 2.13389e-31
0.0256065 7.63798e-32
0.025799 1.75973e-31
0.0259915 1.66817e-31
0.0261841 1.91245e-31
0.0263766 2.07294e-31
0.0265691 1.78188e-31
0.0267616 1.81255e-31
0.0269542 8.96643e-32
0.0271467 1.74945e-31
0.0273392 2.79416e-31
0.0275318 1.57284e-31
0.0277243 1.53107e-31
0.0279168 1.15865e-31
0.0281094 1.55064e-31
0.0283019 9.59108e-32
0.0284944 1.02595e-31
0.0286869 1.66875e-31
0.0288795 1.86158e-31
0.029072 1.47285e-31
0.0292645 1.54768e-31
0.0294571 2.64736e-31
0.0296496 1.6653e-31
0.0298421 1.94169e-31
0.0300347 1.73811e-31
0.0302272 2.32368e-31
0.0304197 1.05301e-31
0.0306122 1.28062e-31
0.0308048 1.72847e-31
0.0309973 1.86352e-31
0.0311898 2.46451e-31
0.0313824 2.21405e-31
0.0315749 2.24984e-31
0.0317674 9.34615e-32
0.03196 2.06132e-31
0.0321525 1.87928e-31
0.032345 2.32567e-31
0.0325375 1.32129e-31
0.0327301 1.25319e-31
0.0329226 1.7369e-31
0.0331151 1.26934e-31
0.0333077 1.0878e-31
0.0335002 1.44677e-31
0.0336927 1.63352e-31
0.0338853 1.93495e-31
0.0340778 1.5267e-31
0.0342703 3.24221e-31
0.0344628 2.27034e-31
0.0346554 1.69173e-31
0.0348479 1.71965e-31
0.0350404 2.25725e-31
0.035233 1.27839e-31
0.0354255 1.5073e-31
