w040206_034356.rf.pcm.dzTf8p	53041.162363811568838	3310	3.3060305585118439689e-07	2.2264597262384819842	-5.4038644798587895684e-07	8.8272968360819176373e-08	4.0067080632280432169e-08	1.1594791839077972427e-06	5.7968649549171105898e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811582591	3258	1.5189286102523989158e-06	1.6002589199452392776	6.4509882050994172133e-07	9.1113254266362941931e-08	4.1356285770694385515e-08	1.1594791839076473179e-06	5.7968649549171084722e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811584399	3194	1.6751823757302652235e-06	1.2093753704742247201	7.9766462712929003683e-07	9.4801213124901262958e-08	4.303024947325322802e-08	1.1594791839076269891e-06	5.7968649549171074134e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811601068	3130	3.1155394488214390724e-06	1.4179875027338453286	2.2341052099230901814e-06	9.8717703422452632238e-08	4.4807943544929215081e-08	1.1594791839074493239e-06	5.7968649549171105898e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811583745	3066	1.6186974480571164213e-06	1.3199557123262990466	7.3309890804220213515e-07	1.02882004538829351e-07	4.6698118892019969114e-08	1.1594791839076380005e-06	5.7968649549171084722e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811584154	3002	1.6540005184715073077e-06	1.1252011029201318681	7.63968510359309566e-07	1.0731547263612381797e-07	4.8710469071619214541e-08	1.1594791839076269891e-06	5.7968649549171074134e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811561903	2938	-2.6862445326390931879e-07	1.093797493607010729	-1.1633828037518960419e-06	1.1204181501167097144e-07	5.0855754820789626452e-08	1.159479183907868817e-06	5.7968649549171127074e-07	0	0	0.53291393921244889498
w040206_034356.rf.pcm.dzTf8p	53041.162363811602631	2886	3.2506113463190307615e-06	1.3853086534716041456	2.3517790786877451314e-06	1.1611573215540800637e-07	5.2704904902739806401e-08	1.1594791839074306892e-06	5.7968649549171116486e-07	0	0	0.53291393921244889498
n2004-02-06-03:44:38.rf.pcm.dzTf8p	53041.162635201368722	689.07098399999995308	4.4136422374897357735e-06	1.0584011674312969742	2.3876810778586638211e-06	2.0368611937921355532e-06	9.2451883464689603065e-07	3.6586261427048946445e-07	1.1536096809963549251e-06	0	0	0.53309091913979500532
n2004-02-06-03:44:38.rf.pcm.dzTf8p	53041.162635269577638	711.47900400000003174	3.9669085651599966668e-06	0.90550280677379602068	2.0672287897632605955e-06	1.9105798096719837368e-06	8.6720048413508734743e-07	3.6586261415630539975e-07	1.1536096809966083997e-06	0	0	0.53309096361044794321
n2004-02-06-03:44:38.rf.pcm.dzTf8p	53041.162635133212611	665.25	9.4230420339434804771e-06	2.127455221564080734	7.2485991671941807627e-06	2.1853429007962959292e-06	9.9191377630199094151e-07	3.6586261438455685035e-07	1.1536096809961012387e-06	0	0	0.53309087466914206743
n2004-02-06-03:44:38.rf.pcm.dzTf8p	53041.162635235448217	696.64202899999997953	2.0332698296194752948e-06	1.7994845089487057077	5.1340950703428550868e-08	1.9928289131341720958e-06	9.0453285036413621065e-07	3.6586261421342771352e-07	1.1536096809964815565e-06	0	0	0.53309094137512147427
n2004-02-06-03:44:38.rf.pcm.dzTf8p	53041.162635167257548	673.25	4.0566602470232032916e-06	0.42877397749901224877	1.9338441795889851976e-06	2.1337161015382122147e-06	9.6848068630968959317e-07	3.6586261432755894454e-07	1.1536096809962276584e-06	0	0	0.53309089690446853638
