53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942097027 2.048e-06 1.651658e-06 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53040.942419504 4.832e-07 2.583766e-07 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970837542 1.121e-06 7.415084e-08 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53042.970843266 9.233e-07 3.268251e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.949614064 1.008e-06 4.772930e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53043.954057280 3.895e-07 6.942164e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864337394 1.198e-06 9.879997e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53044.864360376 -3.073e-07 6.000964e-07 
53045.901362120 9.037e-07 1.244721e-06 
53045.901362120 9.037e-07 1.244721e-06 
53045.901362120 9.037e-07 1.244721e-06 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53048.001411228 6.741e-07 4.466946e-07 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813536598 2.584e-06 1.183498e-06 
53083.813574612 2.900e-07 2.052604e-07 
53083.813574612 2.900e-07 2.052604e-07 
53083.813574612 2.900e-07 2.052604e-07 
53083.813574612 2.900e-07 2.052604e-07 
53083.813574612 2.900e-07 2.052604e-07 
