   -0.495560535652771250E+00   -0.696873550162919742E+00   -0.131349948706094501E+02    0.105036111924322606E+00   -0.152377089589941832E+02    0.537905148157925161E+01   -0.121253271833099792E+02    0.152253910288923899E+01   -0.134190476131663541E+02    0.733460781310682153E+00    0.342891709870502600E+05
    0.113341848622740216E+01   -0.626275389362326962E+00   -0.151622236765304290E+02    0.899977318485756239E-01   -0.152235541398867724E+02    0.436524427572714746E+01   -0.121243088459191863E+02    0.125994376993551449E+01   -0.134768546951301360E+02    0.600175062620993197E-01    0.342909030461703951E+05
   -0.317879253335419776E+00   -0.118249462673386674E+01   -0.115429720344539888E+01    0.877121034529382282E-01   -0.138162446101288658E+02    0.191117665438883244E+01   -0.120462400529456204E+02    0.151001812104903421E+01   -0.133168758024896281E+02    0.865479041854220421E+00    0.342914765042912913E+05
    0.711668218725797885E+00   -0.299261077403035358E+01    0.903446760476195720E+01    0.888834800184805651E-01   -0.158380655511898709E+02    0.566205428870489413E+01   -0.119823373035067053E+02    0.165628183174121535E+01   -0.133014475301903499E+02    0.639658677054089297E+00    0.342932516320109353E+05
    0.411391961290746622E+00   -0.811795736901288478E+00   -0.648980797445555702E+01    0.845284253567051280E-01   -0.143503265117321277E+02    0.391667108225672767E+01   -0.120932158700355430E+02    0.124179811831146436E+01   -0.131349258326838125E+02    0.155170050398515302E+01    0.342936541204262976E+05
    0.344179763685698248E+00   -0.185001921299360816E+01    0.217521325298422497E+01    0.881917634622004787E-01   -0.146082317991260435E+02    0.417020673149231236E+01   -0.120421747252351548E+02    0.137696135635612760E+01   -0.132960353421501694E+02    0.185402475750314388E+01    0.342937208217501247E+05
   -0.745180979363375684E+00   -0.392261764089122167E+01    0.155495458216410469E+02    0.814816650826055699E-01   -0.149779887659195872E+02    0.403084831136336597E+01   -0.120662343152239853E+02    0.153088014613593049E+01   -0.132001749852641375E+02    0.157463681606095629E+01    0.342937790108310364E+05
    0.289665007341607605E+00   -0.261143620751123251E+01    0.120358024626277071E+02    0.953660154312034880E-01   -0.147904669024947850E+02    0.402476153537748260E+01   -0.120414992495773738E+02    0.100096437785456716E+01   -0.133086051237059326E+02    0.856493841404294631E+00    0.342945020205592300E+05
    0.386908535593164515E-01   -0.342887533637928499E+01   -0.568928161602274152E+01    0.747712565445060040E-01   -0.157337421793364918E+02    0.586974504864136915E+01   -0.120554954490856669E+02    0.156881702106967635E+01   -0.132075140743215353E+02    0.671600565467404542E+00    0.342945940937850610E+05
    0.880154408351060624E+00   -0.481546263745009639E+00   -0.914835394372762245E+01    0.626901060926541298E-01   -0.151884170432314107E+02    0.431283017504866706E+01   -0.120497949745815482E+02    0.120761787617672400E+01   -0.132097935451258550E+02    0.999903137176739065E+00    0.342947102873843105E+05
    0.771372020515883605E-01   -0.149537847204786445E+01    0.189416275828949807E+02    0.905474647099022700E-01   -0.149896841500524651E+02    0.520120622769968666E+01   -0.120507525182765711E+02    0.134233070702564694E+01   -0.133961088047905008E+02    0.165301709791076723E+00    0.342947516908041944E+05
    0.981166756926402428E+00   -0.117964464821835335E+01    0.445144774116631936E+01    0.863195555804656678E-01   -0.144534964261883072E+02    0.406392477941132402E+01   -0.120634454662957857E+02    0.118818616108275066E+01   -0.133444444327646039E+02    0.393412193499783347E+00    0.342947602769422738E+05
   -0.881627786281228509E+00   -0.214853449362326643E+00    0.536585797030078027E-01    0.677945816773963816E-01   -0.146393801777726331E+02    0.379684660574668476E+01   -0.120403593411547210E+02    0.174028518267552346E+01   -0.133485596429195272E+02    0.546228341765507830E+00    0.342949081862074745E+05
    0.219459541535836422E+01   -0.177288943379004849E+01   -0.123007767005891040E+02    0.772881756002996578E-01   -0.144203803308239245E+02    0.294630708572067812E+01   -0.120184379635379734E+02    0.156956819421906002E+01   -0.133520139327694345E+02    0.663043166078076673E+00    0.342951306175640057E+05
   -0.174112787424889248E+01   -0.173096511510352258E+01    0.139039167685368596E+02    0.781725347001600568E-01   -0.150988008383212939E+02    0.448577971794806185E+01   -0.119479797797727159E+02    0.200921135684117225E+01   -0.130956636178096453E+02    0.141449422351438736E+01    0.342951838824932784E+05
   -0.168326025131933932E+01   -0.237992321361663173E+01    0.159789399381540136E+02    0.825748380754465217E-01   -0.146547649456030307E+02    0.384354650243039142E+01   -0.119938324842045994E+02    0.199483344731347279E+01   -0.131679915970893955E+02    0.879953989669613579E+00    0.342953535132655670E+05
   -0.586740339036317948E-01   -0.216838040115711550E+01   -0.532083714525857943E+01    0.710938988004603534E-01   -0.147500365883842903E+02    0.374902295164662336E+01   -0.119771682824580754E+02    0.160824952635313867E+01   -0.132618784018072446E+02    0.351399905403335322E+00    0.342954298583545024E+05
   -0.277225563271503717E+00    0.341881835385509092E+01   -0.111711161070091620E+02    0.692720244711526600E-01   -0.147256103167766010E+02    0.381938343790223644E+01   -0.119968856351265742E+02    0.145633918363128467E+01   -0.131776059236509937E+02    0.865273079510110454E+00    0.342955476324456322E+05
    0.121670208613380737E+00   -0.130435197046880091E+01    0.127038158834184074E+02    0.734945483731723748E-01   -0.155433101866511052E+02    0.507794095148137981E+01   -0.120158169643439035E+02    0.125091124423431044E+01   -0.131258580834239584E+02    0.990455188335381598E+00    0.342956011018165955E+05
    0.874061555361656417E+00    0.204126056621576879E+01   -0.283401699245058580E+01    0.820788663048224176E-01   -0.159383488282243029E+02    0.571249063990126427E+01   -0.120567203883390945E+02    0.128271580037009469E+01   -0.131834676951579954E+02    0.974251486899303742E+00    0.342956500094331714E+05
