    0.387638983105944845E+01    0.968002008927435820E+00    0.479745512293858756E+00   -0.150887515214540571E+02    0.533041982057215336E+01   -0.120299260118264613E+02    0.135318223143623806E+01   -0.130240793495483267E+02    0.133843499027370516E+01    0.341925427725098561E+05
   -0.138194925417983328E+01    0.969392313380839865E+00    0.480289330107776746E+00   -0.155113435381351366E+02    0.535353160073717049E+01   -0.119735682081642327E+02    0.167237870570584812E+01   -0.129860603160168360E+02    0.184298940156509516E+01    0.341925672795000719E+05
    0.344933563950831612E+01    0.472032139968675324E+00    0.520320808876563845E+00   -0.140928432030222162E+02    0.272209327478013741E+01   -0.121432395778255042E+02    0.147869038711640988E+01   -0.131700698303697568E+02    0.101338881476271525E+01    0.341926646190383690E+05
   -0.112323253097772380E+01    0.948139176070981415E+00    0.480372745418285785E+00   -0.147456382983386565E+02    0.335692483311881062E+01   -0.121143667148726593E+02    0.120005871423822930E+01   -0.131300718633110236E+02    0.132859234964553652E+01    0.341926863920281176E+05
    0.199216191200342863E+01    0.121252178264820959E+00    0.520076565120371481E+00   -0.151730316813167683E+02    0.506749746727478723E+01   -0.121376628449323878E+02    0.122424605931372477E+01   -0.132350098645362255E+02    0.807258611895395828E+00    0.341930986057094997E+05
   -0.784108695271747536E+00    0.965311676332821333E+00    0.480017337576364722E+00   -0.145941642756176240E+02    0.403372419769307555E+01   -0.120119655494445627E+02    0.144135869172531450E+01   -0.131903557386263106E+02    0.110759096958642589E+01    0.341934708163810428E+05
   -0.323537096485906517E+01    0.628269184641548684E+00    0.480898638295505665E+00   -0.148918885499405214E+02    0.375478464874321993E+01   -0.121376423299181049E+02    0.120803653553519696E+01   -0.130905716454810559E+02    0.110466402681684306E+01    0.341935063403537570E+05
   -0.277374342579628674E+01    0.631412951395786570E+00    0.480747858044070997E+00   -0.145009920235799861E+02    0.303260318969234666E+01   -0.120409665972734832E+02    0.103528930977506550E+01   -0.131338964750281519E+02    0.115793963591227556E+01    0.341940578606587806E+05
    0.885868520650838320E+00    0.490741563717692952E+00    0.519803841206551320E+00   -0.144914451389714163E+02    0.348456218209062296E+01   -0.121118608567941788E+02    0.137549485588577958E+01   -0.132304941248365679E+02    0.459651871425159342E+00    0.341940983015829624E+05
   -0.267063816565084622E+01    0.466137114194303703E+00    0.519437336244750858E+00   -0.146723070070367960E+02    0.442400183120808155E+01   -0.120606963783765373E+02    0.139178907280373054E+01   -0.130777890144386344E+02    0.164639327758200693E+01    0.341941708201027941E+05
   -0.470061858169611213E+00    0.618035336248278999E+00    0.480180067817479739E+00   -0.148059819977345359E+02    0.438427516650361504E+01   -0.119023834579915384E+02    0.157715103522359401E+01   -0.131554687391355039E+02    0.100141326955794141E+01    0.341942867856132507E+05
    0.187123842888344427E+01    0.107224235126837805E+00    0.520186803099982331E+00   -0.146561347253192888E+02    0.389203077450742674E+01   -0.120678916288384741E+02    0.131533883279120989E+01   -0.132304014618681052E+02    0.308676662447150529E+00    0.341945097951546777E+05
    0.740013673444366304E-01    0.626697006584614025E+00    0.480609364589780763E+00   -0.150887321081572594E+02    0.513876002689507594E+01   -0.120238481195168774E+02    0.126201709383331107E+01   -0.131540231225517186E+02    0.104236605790279691E+01    0.341947035786202250E+05
   -0.126820002850298508E+01    0.963242647238938376E+00    0.480289206615160336E+00   -0.145745102588112339E+02    0.357062191096310411E+01   -0.121735876520284307E+02    0.128193830921356855E+01   -0.130762683940100608E+02    0.149699843161326607E+01    0.341948788651609793E+05
    0.143878962591342940E+01    0.465979989667054895E+00    0.520286883264332145E+00   -0.152467549406884046E+02    0.466993304400854292E+01   -0.120183572308148072E+02    0.133002483283265160E+01   -0.131740055478268836E+02    0.708841750528571013E+00    0.341948985678856407E+05
   -0.520745702436752111E+00    0.449020821427965400E+00    0.519486758920153391E+00   -0.145885542620058164E+02    0.353241928717019826E+01   -0.120124692554775407E+02    0.155494303532986167E+01   -0.130660927468642925E+02    0.970756986158470059E+00    0.341949861039348762E+05
    0.124017291357407444E+01    0.600393286917576874E+00    0.479696100736433984E+00   -0.155448583109244041E+02    0.544951375921510195E+01   -0.121361396578483287E+02    0.998521560941790898E+00   -0.130953545095815969E+02    0.125701135350427418E+01    0.341951728904212214E+05
    0.103039450051049641E+01    0.479011431130746290E+00    0.519954449861162016E+00   -0.151984516260801303E+02    0.543059568131345749E+01   -0.120478088938939791E+02    0.157202770660349334E+01   -0.132314624780557430E+02    0.573647110984264685E+00    0.341951755725008479E+05
   -0.492736850126256343E-01    0.120539254461527287E+00    0.519722385726754332E+00   -0.142027667290094435E+02    0.243439464160048002E+01   -0.119765097631697763E+02    0.152921810832231486E+01   -0.130380337499278554E+02    0.122763483458188416E+01    0.341953198859738186E+05
    0.219251545260821601E+01    0.617512236228702882E+00    0.479904345736726856E+00   -0.143450304533355748E+02    0.269685036578867532E+01   -0.120502305165516397E+02    0.106663815379392535E+01   -0.130345215738820670E+02    0.996946927052294374E+00    0.341954356805798379E+05
    0.159351898511502554E+01    0.979022001740939340E+00    0.479858541876434341E+00   -0.152248435153690025E+02    0.568331053519896301E+01   -0.121448021461503899E+02    0.943814140774329124E+00   -0.131345062329728002E+02    0.719353798805797418E+00    0.341955228374706348E+05
    0.124274295658379685E+01    0.473262037063841901E+00    0.520329750253445744E+00   -0.149473219297669964E+02    0.463393237885367171E+01   -0.120563809275046587E+02    0.126597391187227193E+01   -0.130318498047504701E+02    0.160041952905398910E+01    0.341956814186639240E+05
    0.194347778614005406E+01    0.605293925825601153E+00    0.479906847853340868E+00   -0.144528514864807569E+02    0.288501860803570409E+01   -0.119434951258245796E+02    0.165548902219981331E+01   -0.130553514747348878E+02    0.107594939915925925E+01    0.341957297339967918E+05
    0.276748977307455135E+01    0.104005407168289057E+00    0.520062383764899216E+00   -0.148648647851415490E+02    0.392148909331655382E+01   -0.120351554857536467E+02    0.129742161212864415E+01   -0.131082406321664511E+02    0.812801854388249034E+00    0.341957353442671010E+05
    0.159396472154555013E+01    0.622589845245111517E+00    0.480157422299653969E+00   -0.146235300117505602E+02    0.328111255542482105E+01   -0.120560711883833740E+02    0.139453600873349925E+01   -0.129958986412710367E+02    0.122949357259028380E+01    0.341957587351672119E+05
   -0.909120550125436466E+00    0.597885855844989100E+00    0.480513843392534223E+00   -0.144350622833523072E+02    0.330394457405816766E+01   -0.121194731957636677E+02    0.161555870984324823E+01   -0.131597722248864635E+02    0.104155512470621181E+01    0.341957850334522664E+05
    0.446821762704601610E+00    0.632964439409959945E+00    0.480025618594003722E+00   -0.143741116195480831E+02    0.341560408004622440E+01   -0.120074487335509126E+02    0.128008823597377996E+01   -0.130858712112668094E+02    0.102714288887955330E+01    0.341958644942690444E+05
