    0.184244656562805176E+02    0.611146986484527588E+00    0.898920416831970215E+00   -0.103037816286087036E+02    0.599127817153930664E+01   -0.193160760402679443E+02    0.348833906650543213E+01   -0.191093707084655762E+02    0.147955763339996338E+01   -0.100000000000000000E+21   -0.460515351937698814E+01    1
   -0.145071458816528320E+02    0.899245083332061768E+00    0.986668229103088379E+00   -0.199156832695007324E+02    0.139429199695587158E+01   -0.141816681623458862E+02    0.228570699691772461E+01   -0.172248965501785278E+02    0.140335571765899658E+01   -0.313437820851528049E+08   -0.461515351937698259E+01    1
   -0.640109539031982422E+01    0.709594070911407471E+00    0.311681628227233887E-01   -0.116220849752426147E+02    0.253902876377105713E+01   -0.157268726825714111E+02    0.260762286186218262E+01   -0.143496751785278320E+02    0.260358631610870361E+01   -0.544265213313209265E+07   -0.462515351937698149E+01    1
   -0.158730030059814453E+02    0.334143161773681641E+00    0.958794653415679932E+00   -0.186294817924499512E+02    0.324527263641357422E+00   -0.174776828289031982E+02    0.482371795177459717E+01   -0.123824495077133179E+02    0.350761842727661133E+01   -0.476123629700180888E+07   -0.463515351937698661E+01    1
   -0.116449666023254395E+02    0.123113751411437988E+00    0.972187399864196777E+00   -0.139747905731201172E+02    0.489643013477325439E+01   -0.126687145233154297E+02    0.438961136341094971E+01   -0.198078972101211548E+02    0.144018065929412842E+01   -0.272067650553306192E+07   -0.464515351937698728E+01    1
   -0.129289507865905762E+02    0.904419720172882080E+00    0.951335608959197998E+00   -0.111428660154342651E+02    0.418499708175659180E+00   -0.137551367282867432E+02    0.668425798416137695E+00   -0.198548161983489990E+02    0.188339459896087646E+01   -0.170177888247985765E+07   -0.465515351937698174E+01    1
   -0.494304418563842773E+01    0.829983294010162354E+00    0.649723410606384277E-01   -0.128410071134567261E+02    0.359312653541564941E+01   -0.166074544191360474E+02    0.335245013236999512E+01   -0.124995768070220947E+02    0.577286267280578613E+01   -0.159007136688009650E+07   -0.466515351937698153E+01    1
   -0.424889087677001953E+01    0.899117827415466309E+00    0.515671372413635254E-01   -0.127277535200119019E+02    0.453104460239410400E+01   -0.118384623527526855E+02    0.197038114070892334E+01   -0.122726052999496460E+02    0.319628655910491943E+01   -0.152372762884245627E+07   -0.467515351937698398E+01    1
    0.189052820205688477E+02    0.204398930072784424E+00    0.616751313209533691E-01   -0.192024254798889160E+02    0.107013773918151855E+01   -0.111876833438873291E+02    0.311016869544982910E+01   -0.127959471940994263E+02    0.240934216976165771E+01   -0.144594380182590894E+07   -0.468515351937698377E+01    1
   -0.126218795776367188E+02    0.344919025897979736E+00    0.749868154525756836E-01   -0.132032871246337891E+02    0.511988317966461182E+01   -0.149026542901992798E+02    0.295551860332489014E+01   -0.154809242486953735E+02    0.536168467998504639E+01   -0.130074383041002508E+07   -0.469515351937698444E+01    1
