 -2356.46606      0.000491      0.00015 53274.563154885581753 -2360.436845114417338  3031.948953 w040926_131154.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 62.36 0.98 WBCORR_10CM 10CM_WBCORR
 -2329.56665      0.000296      0.00022 53301.462566835623875 -2333.537433164372942  3004.138796 w041023_105053.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 37.08 0.99 WBCORR_10CM 10CM_WBCORR
 -2327.57471      0.000862      0.00010 53303.454629552208644 -2331.545370447789992  3062.995791 w041025_103943.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 71.06 1.02 WBCORR_10CM 10CM_WBCORR
 -2291.64697      0.000218      0.00011 53339.382213562945253 -2295.617786437052018  3024.016103 w041130_085913.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 77.55 0.97 WBCORR_10CM 10CM_WBCORR
 -2287.65820     -0.000354      0.00056 53343.371121141710319 -2291.628878858287862  3120.960322 w041204_084335.rf.pcm.dzTf4p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 16.73 0.99 WBCORR_10CM 10CM_WBCORR
 -2286.66113      0.000423      0.00032 53344.368062211724464 -2290.631937788275991  3061.163950 w041205_083917.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 28.57 1.01 WBCORR_10CM 10CM_WBCORR
 -2254.96802      0.000080      0.00021 53376.061170182831120 -2258.938829817167971  3020.959251 w050106_012801.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 780.00 780.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 1 P456 wbb256_512_128_3p_b 39.97 0.98 WBCORR_10CM 10CM_WBCORR
 -2253.93555      0.001223      0.00018 53377.093812526698457 -2257.906187473304726  3093.903737 w050107_014930.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3840.00 3840.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 27.90 1.01 WBCORR_10CM 10CM_WBCORR
 -2225.86865      0.001525      0.00027 53405.160556829905545 -2229.839443170097184  3079.160281 w050204_032430.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3840.00 3840.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 23.22 0.97 WBCORR_10CM 10CM_WBCORR
 -2210.91260      0.000735      0.00016 53420.116543405878474 -2214.883456594119252  3069.423460 w050219_021910.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3840.00 3840.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_512_128_3p_b 51.75 1.00 WBCORR_10CM 10CM_WBCORR
