    0.504741017115569734E+00    0.244526142629189325E+01    0.353043244446613405E-01    0.676889759736760244E+00   -0.137588826294445532E+02    0.227432072298652255E+01   -0.113620093825820625E+02    0.206563662632905842E+01   -0.124768013188432327E+02    0.276747828084021519E+01    0.901095404281020164E+05
    0.503988754460762411E+00    0.127989446265170637E+01    0.671187909279503669E-01    0.680237434800736285E+00   -0.143843978414161278E+02    0.386436433821324332E+01   -0.113907413458147495E+02    0.173641357104500926E+01   -0.123730661777574369E+02    0.181049089593784318E+01    0.901145536867082119E+05
    0.504159654551318837E+00    0.135127742581144394E+01    0.481313236704209835E+00    0.671670277303105467E+00   -0.134049067964412583E+02    0.223364959063363955E+01   -0.114578072161839213E+02    0.221547841782149568E+01   -0.125221289228311079E+02    0.134596820251433558E+01    0.901153084249272943E+05
    0.504789584561376015E+00    0.480547506977383776E+01    0.917107026550744997E-01    0.713543952635861789E+00   -0.144026071126774013E+02    0.565273596312063731E+01   -0.114256373924595742E+02    0.196951244465830011E+01   -0.128499239138053447E+02    0.226890821986459157E+01    0.901153687394261360E+05
    0.503952380101165720E+00    0.700606275114727595E+01    0.457422982365720376E+00    0.731847126404046699E+00   -0.146083663969854918E+02    0.505627974636968336E+01   -0.114558601441351282E+02    0.174633782726628040E+01   -0.124817776281825452E+02    0.257396897878902697E+01    0.901161727782785892E+05
    0.503589706251806324E+00   -0.317508484854050366E+00    0.388759655835285767E+00    0.640682121594213672E+00   -0.137061409169852926E+02    0.314073024879213358E+01   -0.114193161696675851E+02    0.242677916437856123E+01   -0.124413742988457940E+02    0.211644774763198562E+01    0.901165350625514984E+05
    0.504405188771385515E+00    0.296174385929001671E+01    0.461165956402259547E+00    0.693270069729613025E+00   -0.138983849854438706E+02    0.452522181515580790E+01   -0.114915551113084362E+02    0.161091506999187883E+01   -0.126419634796340645E+02    0.210610021561943883E+01    0.901165897226557136E+05
    0.504440876016421846E+00    0.305401896319806765E+01    0.139442192162509832E+00    0.700448299755714543E+00   -0.137969493204059095E+02    0.263779089222899454E+01   -0.116034366234180855E+02    0.215024075352515265E+01   -0.125094762404046520E+02    0.209157601223820233E+01    0.901166618590243161E+05
    0.504215093600908548E+00    0.156397717761804556E+01    0.153561936745237465E+00    0.679922962753386817E+00   -0.151963199847727335E+02    0.511987473419131156E+01   -0.114541825662877290E+02    0.212129246345592337E+01   -0.125947010281627492E+02    0.169873672297054923E+01    0.901166753248870373E+05
    0.503541183455717412E+00   -0.108400040752908611E+01    0.236410129231399146E+00    0.626855814523568533E+00   -0.144430376488827008E+02    0.414165947011576474E+01   -0.114295851170786715E+02    0.155931494006865545E+01   -0.127433173718000639E+02    0.251259178147543860E+01    0.901166871676445007E+05
    0.504268996846470419E+00    0.153312752464349611E+00    0.419203679552013986E+00    0.645180515871805693E+00   -0.145088720879837751E+02    0.440636291306518935E+01   -0.114044644450674877E+02    0.163345773899277935E+01   -0.125562872275877275E+02    0.161265594753464536E+01    0.901171531603350304E+05
    0.504768620897325992E+00    0.291458761933540389E+01    0.180918026194690801E+00    0.699554657176655326E+00   -0.141341346484129655E+02    0.320262404319213223E+01   -0.115465348077438730E+02    0.201600803621810520E+01   -0.125862416561683510E+02    0.223747117024983222E+01    0.901171761273741722E+05
    0.504013171471246024E+00    0.361024513214389708E+01    0.999301435882085920E-01    0.707729812430751504E+00   -0.149655770825789549E+02    0.574916834129793308E+01   -0.114936009968067552E+02    0.154956441300411418E+01   -0.126941765282397530E+02    0.232957964665242567E+01    0.901172746651768684E+05
    0.504597364530939729E+00    0.225147354229203822E+01    0.448430459748944854E+00    0.694399644584013709E+00   -0.139924084692173594E+02    0.384237907400084389E+01   -0.113698945884448097E+02    0.198579583819053873E+01   -0.126208447677237174E+02    0.203022159602967633E+01    0.901176998524963856E+05
    0.503900026495513131E+00    0.225120113163762037E+01    0.443581930656578860E+00    0.689479727099252537E+00   -0.145058089405337789E+02    0.469225947516118680E+01   -0.115509912320852859E+02    0.192042067270932115E+01   -0.126910762585007042E+02    0.172136250594810214E+01    0.901179726396799088E+05
    0.503511764306191711E+00    0.165923089474044394E+01    0.393715815391072033E+00    0.682672861257418218E+00   -0.136810804631679250E+02    0.250324736491910738E+01   -0.115759655503981485E+02    0.200187595983359712E+01   -0.124985787375216084E+02    0.230631432435464312E+01    0.901181977310180664E+05
    0.504059576564591771E+00    0.145035099893715946E+01    0.444320727768134971E+00    0.674962394461027793E+00   -0.143716642283082336E+02    0.406759702094363274E+01   -0.114158416188350991E+02    0.226136337013438871E+01   -0.127562432825341077E+02    0.230647223071047947E+01    0.901184189978539944E+05
    0.503774108946504540E+00   -0.996708095956209572E+00    0.140634075217971638E+00    0.632331540608839560E+00   -0.152790903066136785E+02    0.588014764952690250E+01   -0.114423808510804133E+02    0.160070622796015849E+01   -0.124876944172981261E+02    0.197941706070573464E+01    0.901185230598449707E+05
    0.503551305735842503E+00    0.137651074615452851E+01    0.115350561285394143E+00    0.672591507852294601E+00   -0.150164515691000631E+02    0.577658573416059618E+01   -0.115225533565539529E+02    0.221596586370829574E+01   -0.125340471201292836E+02    0.143513575602883803E+01    0.901186475031375885E+05
    0.504989807381527211E+00   -0.108751135081547723E+01    0.105339412366782459E+00    0.627515247569602308E+00   -0.139251563561342966E+02    0.332628484189825491E+01   -0.114406930514145841E+02    0.233675545382021799E+01   -0.126527924913062932E+02    0.249328750728315196E+01    0.901187215291261673E+05
    0.503508091811558423E+00   -0.945579713939864508E+00    0.421006280113266906E+00    0.630469530505218811E+00   -0.143379313203419052E+02    0.435792807548388339E+01   -0.114891329430891673E+02    0.237540659043229896E+01   -0.124817620646857730E+02    0.160263091105260025E+01    0.901187788281440735E+05
    0.503881831603195107E+00   -0.106853083088161949E+01    0.139418810625512535E+00    0.619253800464677817E+00   -0.139536179385728705E+02    0.425531701442101706E+01   -0.115283726134789202E+02    0.223009878501594949E+01   -0.126274097822445430E+02    0.176573996697012836E+01    0.901188823844194412E+05
    0.503881269820343536E+00   -0.523651079058640612E+00    0.233810614298846808E+00    0.629131133422152100E+00   -0.144004830540060489E+02    0.415833636483313640E+01   -0.115312974971006632E+02    0.225166404507164941E+01   -0.126856790590190336E+02    0.200544548744625439E+01    0.901189414037466049E+05
    0.504351296581108000E+00    0.649665298926146217E+00    0.444883333762490230E-01    0.665528203309848965E+00   -0.133542769108914445E+02    0.132961964901159369E+01   -0.114302313341584956E+02    0.226903066765014927E+01   -0.125191261446464157E+02    0.162449868265602437E+01    0.901189851381434128E+05
    0.503927080687671114E+00    0.287383552784715723E+01    0.122210288302951137E+00    0.694220631805105293E+00   -0.150608193063651861E+02    0.515537145895941951E+01   -0.114642594203170951E+02    0.175205258154557164E+01   -0.125847898720155094E+02    0.201051733746095396E+01    0.901189998860657215E+05
    0.504822728980255597E+00    0.141318127088016388E+01    0.284935125973325265E+00    0.679907863553138481E+00   -0.148558936365085952E+02    0.539818100001211576E+01   -0.115358813590287514E+02    0.188281513080286844E+01   -0.125404810925867309E+02    0.178955926605242310E+01    0.901191965735554695E+05
    0.503639727654167424E+00    0.405011412012663996E+01    0.458858151373628731E+00    0.701481511256367152E+00   -0.143788078697366348E+02    0.449228486291657436E+01   -0.114351657812649066E+02    0.186877115648988923E+01   -0.127723333579548388E+02    0.284429372704197414E+01    0.901193181960582733E+05
    0.504971172796063517E+00   -0.276006119197743871E+00    0.355693373586786654E+00    0.643633162400685022E+00   -0.134418350899025043E+02    0.155452191919582283E+01   -0.114565180852766595E+02    0.192529629934501467E+01   -0.125572702208791043E+02    0.240126954790168856E+01    0.901193691271543503E+05
    0.504022056705674348E+00   -0.621289764599971761E+00    0.575163284949460119E+00    0.641685236453700569E+00   -0.143302860425193508E+02    0.451995293619395078E+01   -0.114200349942655723E+02    0.240945578528178395E+01   -0.124272170993401332E+02    0.200867847907491592E+01    0.901193988211750984E+05
    0.503521368158271199E+00    0.436376196954395557E+00    0.259905787720358106E+00    0.652089675503105481E+00   -0.141868062395403776E+02    0.380578700221588573E+01   -0.114430842929735039E+02    0.187814228853385279E+01   -0.125842056016804129E+02    0.207761386844947982E+01    0.901195561389923096E+05
    0.503760913409754374E+00    0.203649693800811438E+00    0.643716740622373051E+00    0.657558848022783082E+00   -0.145833020791277015E+02    0.509551173198947005E+01   -0.114073109517055755E+02    0.219603903156629432E+01   -0.123901844733297093E+02    0.186874702669391857E+01    0.901197010197639465E+05
    0.504714718692318765E+00    0.257344836997791537E+01    0.990359805202293053E+00    0.697912117081379013E+00   -0.139362731353374087E+02    0.394813181080494502E+01   -0.114928470177300923E+02    0.180506916474584833E+01   -0.127244542461047594E+02    0.291231965709107898E+01    0.901197134890556335E+05
    0.504473805816945453E+00    0.772316433824964843E+00    0.513053638382032995E+00    0.664466594421994183E+00   -0.149574879489883692E+02    0.456763941834436693E+01   -0.114798540702593179E+02    0.201178922170537744E+01   -0.125270068831738470E+02    0.210395562602356456E+01    0.901197512916550040E+05
    0.504370518051792782E+00    0.173875990559435545E+01    0.846191456785734264E-01    0.686756968734687279E+00   -0.147044745002848103E+02    0.405295292796183837E+01   -0.115104848989450694E+02    0.209213046588430185E+01   -0.126358451760807569E+02    0.179477354439195924E+01    0.901197889425605536E+05
    0.504106232109459484E+00   -0.444878002910849002E+00    0.410889776736626522E+00    0.644500304692119386E+00   -0.140501988962579603E+02    0.425408719417313819E+01   -0.114233882339300568E+02    0.231654284070149830E+01   -0.126477379292967154E+02    0.201818894259084836E+01    0.901198041363656521E+05
    0.504615219026334549E+00   -0.669821845516846093E+00    0.113699173636535839E+00    0.640389591363059729E+00   -0.141246775804897968E+02    0.351300715518813211E+01   -0.114793790623753704E+02    0.205971496842085333E+01   -0.128420702889262266E+02    0.223410348987227181E+01    0.901198199988603592E+05
    0.504483391845861773E+00    0.117317489641663686E+01    0.962766148464738181E-01    0.667395199453208909E+00   -0.142484231865939606E+02    0.384667372470133850E+01   -0.115451455318019054E+02    0.239863503783409282E+01   -0.126905956576247227E+02    0.226124994921184541E+01    0.901198488578647375E+05
    0.503491097566521661E+00    0.779527617866186073E+00    0.204652187482568665E+00    0.654136038828657118E+00   -0.142763311342254866E+02    0.353686966637882794E+01   -0.114809075424668663E+02    0.212527897187535908E+01   -0.126372655511832406E+02    0.219586784998261475E+01    0.901200630815029144E+05
    0.504951284018738678E+00    0.329630612393867972E+01    0.437126024894748666E+00    0.698104029634845413E+00   -0.140682704781505201E+02    0.421101934824325586E+01   -0.114716131852677332E+02    0.174799087233262496E+01   -0.127285679440537116E+02    0.231872300048797442E+01    0.901200700895786285E+05
    0.504397503816144122E+00    0.101061651173411216E+01    0.181554076000308151E+00    0.661221412470113346E+00   -0.137388187450356227E+02    0.318423550465718064E+01   -0.114574438527246940E+02    0.236555972466777664E+01   -0.126317594101625659E+02    0.228112691710651827E+01    0.901200876044407487E+05
    0.505183145360983743E+00   -0.443732795399153446E+00    0.575151040673805777E-01    0.645050900983459186E+00   -0.136589503331270556E+02    0.250175693914387409E+01   -0.114812292245519849E+02    0.231190632930916262E+01   -0.124490530629055094E+02    0.177125417779537564E+01    0.901201462407112122E+05
    0.504012783888604377E+00    0.441764875082871544E+00    0.438293759313613418E+00    0.663303363555417524E+00   -0.147492635285907365E+02    0.545800839462431142E+01   -0.114445905877624323E+02    0.225391816857080318E+01   -0.126689509666545064E+02    0.201334160108665916E+01    0.901201529158353806E+05
    0.504742343206541877E+00    0.873245754943406727E+00    0.849318893591581026E-01    0.672597045985508957E+00   -0.143631855895046154E+02    0.352155784464355737E+01   -0.115356350239645735E+02    0.155595218403195079E+01   -0.124780572365770883E+02    0.163199504586307542E+01    0.901201611525416374E+05
    0.505131991210349907E+00    0.179415700035353343E+00    0.195934289770458903E+00    0.657156500541331123E+00   -0.146100259393821883E+02    0.436778481700898258E+01   -0.115869572254811590E+02    0.173165366897312878E+01   -0.125945383173519332E+02    0.257496042395429470E+01    0.901201777458190918E+05
    0.504004112883283284E+00   -0.855469243871143092E-02    0.396958472712353183E-01    0.658970056038407859E+00   -0.140738526913895043E+02    0.341905741468105262E+01   -0.115166499279583991E+02    0.207801445845605581E+01   -0.125135866351170257E+02    0.214226725144833985E+01    0.901202046093940735E+05
    0.504703321148265216E+00    0.159451842848069791E+00    0.454395837193535101E+00    0.661554435466488400E+00   -0.146546242463415091E+02    0.482603773438049366E+01   -0.114486091975325639E+02    0.190760360904692772E+01   -0.126492399890798648E+02    0.206166303198684098E+01    0.901202149914503098E+05
    0.504870231588659069E+00   -0.453509084423995734E+00    0.765564643584756843E-01    0.643439083390103805E+00   -0.135156174981967645E+02    0.180767846427546619E+01   -0.114354410044863855E+02    0.223451397663369722E+01   -0.125898243030233452E+02    0.182698512775795474E+01    0.901202359149456024E+05
