   -0.783928475360265775E+00    0.128399922354195395E+00    0.611997107676132801E+00   -0.112463558496707243E+02    0.699860140019911592E+00    0.894599162844624807E+05
   -0.100019491523004933E+01    0.943002848999984350E-01    0.604660231525311564E+00   -0.113035060938179992E+02    0.423183539365708072E+00    0.894600311241938180E+05
    0.263122090131454556E+01    0.199917088942924509E+00    0.693041512498106638E+00   -0.112830845692748856E+02    0.675207430868073999E+00    0.894600930473561748E+05
    0.135732484511401363E+01    0.178901375102739568E+00    0.674089240793641409E+00   -0.112702891026602803E+02    0.585918676442297892E+00    0.894602297754707979E+05
    0.234133536693985178E+00    0.152268855778681017E+00    0.639361004478227524E+00   -0.112845485909580354E+02    0.625296090952493833E+00    0.894602344006856147E+05
    0.125534527602261470E+01    0.187506019945001101E+00    0.673751182638207435E+00   -0.113839606606052826E+02    0.377613638383715589E+00    0.894602458004514920E+05
    0.416182684765229816E+01    0.210545753420517789E+00    0.718762801901473902E+00   -0.113180939392228197E+02    0.425700916709767951E+00    0.894603640522683272E+05
   -0.370473538317475093E+00    0.141945375224705600E+00    0.625996995368368725E+00   -0.112645144278733831E+02    0.327696185939915563E+00    0.894604395446370763E+05
   -0.756508303132168880E+00    0.103901292953207144E+00    0.610627834479091525E+00   -0.112902508754703579E+02    0.427171930448162540E+00    0.894604408154675475E+05
    0.280492760546146958E+01    0.203321991895812459E+00    0.702519994477265985E+00   -0.112907148526978389E+02    0.703289696269108311E+00    0.894605235403780243E+05
   -0.556025634688505743E+00    0.147062101294102021E+00    0.624347672892565653E+00   -0.112161870969063990E+02    0.772046707063309245E+00    0.894605746514189523E+05
    0.402898076412121320E+01    0.326763423961096033E+00    0.280455172982783107E+00   -0.112814026352150076E+02    0.563908093341533245E+00    0.894606054818802513E+05
    0.256734986575525959E+00    0.157812054010708080E+00    0.645695591745956810E+00   -0.113394544313327845E+02    0.264351553628263014E+00    0.894606303097674972E+05
    0.236891947643715017E+00    0.378559026039176294E+00    0.357324405519420352E+00   -0.113144789021599728E+02    0.631564642014978750E+00    0.894606526411007217E+05
    0.941840495794123989E+00    0.356448394297803062E+00    0.339101302229294965E+00   -0.113243973536944402E+02    0.564451046194157646E+00    0.894606736422744580E+05
    0.941840495794123989E+00    0.356448394297803062E+00    0.339101302229294965E+00   -0.113243973536944402E+02    0.564451046194157646E+00    0.894606736422744580E+05
    0.624374478785698184E+00    0.181859131584658579E+00    0.665929153421289000E+00   -0.112098172160213476E+02    0.604316381457910223E+00    0.894606966807120480E+05
    0.143577043045727404E+01    0.187185617541493210E+00    0.673772230459112720E+00   -0.111875707908538065E+02    0.783739784079829138E+00    0.894606973168223631E+05
    0.305542428920225095E+00    0.365507586387411709E+00    0.345650076711694898E+00   -0.113624326131386493E+02    0.436455784548285763E+00    0.894607278657565475E+05
   -0.290244457758605190E+00    0.146017780874084568E+00    0.627927859556135948E+00   -0.112917363416920953E+02    0.746626216040772284E+00    0.894607652269736864E+05
    0.194158845354381171E+01    0.200819246533472440E+00    0.691558423918809950E+00   -0.112844888231290064E+02    0.534633849610052003E+00    0.894607992942435085E+05
    0.194158845354381171E+01    0.200819246533472440E+00    0.691558423918809950E+00   -0.112844888231290064E+02    0.534633849610052003E+00    0.894607992942435085E+05
    0.793829882804598430E+00    0.179067572249128337E+00    0.656876558339443362E+00   -0.112588969996220492E+02    0.697485692397872947E+00    0.894608092911511776E+05
   -0.137375796489651147E+00    0.149327696968356183E+00    0.638221349926528347E+00   -0.112037720721064336E+02    0.818034689499891776E+00    0.894608210172545223E+05
   -0.188321371905313395E+00    0.157932951496277396E+00    0.639899522567121570E+00   -0.112675862078526237E+02    0.821681455132023175E+00    0.894608482994401420E+05
    0.170416360023735347E+01    0.184694090979675929E+00    0.677115732031993711E+00   -0.112963312202235944E+02    0.640866432408222497E+00    0.894609222551865387E+05
   -0.256647349892250354E+00    0.382546296839775646E+00    0.369136276429900989E+00   -0.112505729486052726E+02    0.482479915073962706E+00    0.894609239262142510E+05
    0.178383576743590666E+01    0.186110870885696333E+00    0.682544619834412725E+00   -0.113196199715984704E+02    0.485823748677671308E+00    0.894609345922409557E+05
    0.377259654031837588E+00    0.376957236416371577E+00    0.352419286745610183E+00   -0.112290017511761793E+02    0.686752484395821927E+00    0.894609473444528121E+05
    0.145208755222066443E+01    0.346496894167748815E+00    0.322560869617399382E+00   -0.112024850256823694E+02    0.831406716560080805E+00    0.894609529224036960E+05
    0.862816767038339094E+00    0.360822842875225591E+00    0.337754709684968457E+00   -0.112623004443231682E+02    0.811815345001549615E+00    0.894609937534167548E+05
    0.843120584974180076E+00    0.356275063707584105E+00    0.335537224805422529E+00   -0.112610560483582205E+02    0.834201351558669923E+00    0.894610067945385817E+05
    0.320272641692969451E+01    0.202100173327921739E+00    0.706094765680180814E+00   -0.112416698874487011E+02    0.644171781410947331E+00    0.894610541739885230E+05
    0.139785480453898181E+01    0.186026694101390444E+00    0.674951082194473528E+00   -0.112263481850836424E+02    0.463564193670681524E+00    0.894610755301205209E+05
    0.139785480453898181E+01    0.186026694101390444E+00    0.674951082194473528E+00   -0.112263481850836424E+02    0.463564193670681524E+00    0.894610755301205209E+05
   -0.508654719895947682E+00    0.146785312415479929E+00    0.629723036447986773E+00   -0.113400501139438941E+02    0.394675423412144177E+00    0.894610791367589845E+05
    0.243890968175180145E+01    0.342927993982717894E+00    0.310233924344501200E+00   -0.112677284667132547E+02    0.505149998680328949E+00    0.894611181718909647E+05
    0.184226597976694073E+01    0.195122840789396401E+00    0.689745605093098790E+00   -0.112640821259373993E+02    0.747877967048760528E+00    0.894611278456849395E+05
    0.184226597976694073E+01    0.195122840789396401E+00    0.689745605093098790E+00   -0.112640821259373993E+02    0.747877967048760528E+00    0.894611278456849395E+05
    0.216924438470635739E+01    0.342140663405181789E+00    0.313373567261617969E+00   -0.113308071936852972E+02    0.335987836088885272E+00    0.894611507291946909E+05
   -0.171903232497579772E+00    0.376239612491369835E+00    0.356621136058281996E+00   -0.113084779909390853E+02    0.510512570010339339E+00    0.894611938889192534E+05
   -0.731279854865765522E+00    0.121044528333695792E+00    0.612765245880369847E+00   -0.113234393199050380E+02    0.442675112870629717E+00    0.894611969662895135E+05
   -0.731279854865765522E+00    0.121044528333695792E+00    0.612765245880369847E+00   -0.113234393199050380E+02    0.442675112870629717E+00    0.894611969662895135E+05
    0.138716812225689967E+01    0.194487822035826291E+00    0.679919720183267962E+00   -0.112556873578887711E+02    0.500715821091153757E+00    0.894612039129735786E+05
    0.201617351108689569E+01    0.338776766155143128E+00    0.310548590490716370E+00   -0.113047875170921017E+02    0.354597449253801766E+00    0.894613022433030419E+05
   -0.107786231245034170E+00    0.384173957131260679E+00    0.367749171632795191E+00   -0.112583405165957888E+02    0.683689826726474381E+00    0.894613288565195689E+05
    0.756003510181667338E+00    0.363105981683947421E+00    0.341014307601911648E+00   -0.112938110883060379E+02    0.721657858416866471E+00    0.894613653148043086E+05
    0.134024712682764857E+01    0.183602400251754561E+00    0.675702987381033959E+00   -0.113297943635348872E+02    0.298762851249001260E+00    0.894613702740066219E+05
   -0.505344307763957890E+00    0.390894783239127297E+00    0.370440190159250338E+00   -0.112493168663621681E+02    0.659504573110153647E+00    0.894613908236150746E+05
    0.183692211379067771E+01    0.193618750281891794E+00    0.683792615195402353E+00   -0.112902697322396577E+02    0.320305432561598435E+00    0.894614095362735097E+05
    0.451743535418687170E+00    0.163861670792321168E+00    0.653079217697115855E+00   -0.113034202801772068E+02    0.624552549721015815E+00    0.894614281866091478E+05
    0.451743535418687170E+00    0.163861670792321168E+00    0.653079217697115855E+00   -0.113034202801772068E+02    0.624552549721015815E+00    0.894614281866091478E+05
    0.283512488624444892E+00    0.372760061423883737E+00    0.352789583839297316E+00   -0.111943974901986181E+02    0.704395537811588923E+00    0.894614393748310977E+05
    0.192752671628935079E+01    0.189788968027269689E+00    0.684514543267013886E+00   -0.113377274809174082E+02    0.340606895215193106E+00    0.894614726606618497E+05
   -0.651126170453766751E+00    0.122505074289813026E+00    0.616587497292128139E+00   -0.112195166128253003E+02    0.608301685145913984E+00    0.894615005823209067E+05
    0.120631925129880768E+01    0.349917380558912139E+00    0.329854513656006376E+00   -0.112738708728688604E+02    0.728246635961847022E+00    0.894615206807304057E+05
   -0.481205766042711591E+00    0.395663972404162789E+00    0.374662911861720627E+00   -0.112435821273147223E+02    0.763251891616737677E+00    0.894615304363724426E+05
   -0.481205766042711591E+00    0.395663972404162789E+00    0.374662911861720627E+00   -0.112435821273147223E+02    0.763251891616737677E+00    0.894615304363724426E+05
    0.105930284174554057E+01    0.189384006112947256E+00    0.670095403685776470E+00   -0.112385731688011710E+02    0.696604913694360284E+00    0.894615481282337569E+05
    0.147955386843693670E+01    0.342493798848131747E+00    0.315138468076886502E+00   -0.112826461346486102E+02    0.544164391111083168E+00    0.894615504301775363E+05
   -0.778377504575376022E+00    0.111942632495755007E+00    0.611943765625517333E+00   -0.112522123422648868E+02    0.539850497990640221E+00    0.894615636295424920E+05
    0.923711969545994993E+00    0.178564177385275080E+00    0.665917151113474048E+00   -0.111926214413268514E+02    0.726691635948551351E+00    0.894615711240324308E+05
    0.810383550928147400E+00    0.176579426596125272E+00    0.662641312243851033E+00   -0.111999297412763870E+02    0.851536032777454932E+00    0.894616100232115132E+05
    0.185518456643245511E+01    0.340356710108852045E+00    0.316134472451259307E+00   -0.112649763039624062E+02    0.617825106930890433E+00    0.894616173359547975E+05
    0.324990076450977128E+01    0.204956992253773895E+00    0.706914786960118890E+00   -0.112682653772967321E+02    0.610102022293983026E+00    0.894616233552174526E+05
    0.647210987696158924E+00    0.358747347581831244E+00    0.343603064607060582E+00   -0.112368303207419977E+02    0.557294226881178023E+00    0.894616233666383196E+05
    0.239550670351709805E+01    0.335970980107495654E+00    0.302185304805583588E+00   -0.113189489289902703E+02    0.424627104938693489E+00    0.894616504488796927E+05
    0.107680667127692287E+01    0.190627469129679344E+00    0.672262943237327160E+00   -0.112793688807073984E+02    0.621512967380901893E+00    0.894616815321826143E+05
    0.159135212965926343E+01    0.191181170944522583E+00    0.676950522000594690E+00   -0.113277581644385030E+02    0.367404192042810829E+00    0.894617047294775257E+05
    0.230175137566593779E+01    0.343099410852866937E+00    0.307996276750073295E+00   -0.112636200837936933E+02    0.612333088787947899E+00    0.894617426870218478E+05
   -0.317861670242812977E+00    0.149844700028111094E+00    0.628031944680649934E+00   -0.113089063960254315E+02    0.570475605065751457E+00    0.894617844547109562E+05
   -0.317861670242812977E+00    0.149844700028111094E+00    0.628031944680649934E+00   -0.113089063960254315E+02    0.570475605065751457E+00    0.894617844547109562E+05
   -0.279914256758638569E+00    0.148957186446255108E+00    0.633674788796679267E+00   -0.113251361611430852E+02    0.285268628977048966E+00    0.894617863021217636E+05
    0.972559663218936610E+00    0.177809517304279407E+00    0.669417832318718986E+00   -0.112778300233237250E+02    0.635750000210086652E+00    0.894618666480061365E+05
    0.247661341935422552E+00    0.375995947996469571E+00    0.351200864210355845E+00   -0.112487025599164632E+02    0.685373672500348530E+00    0.894619135243472701E+05
    0.247661341935422552E+00    0.375995947996469571E+00    0.351200864210355845E+00   -0.112487025599164632E+02    0.685373672500348530E+00    0.894619135243472701E+05
    0.955470062501136308E+00    0.356399886541956534E+00    0.333983357949151238E+00   -0.113137686837683855E+02    0.282583578855317485E+00    0.894619228300057584E+05
    0.190890369346645539E+01    0.188427010414389695E+00    0.683420590205206402E+00   -0.112569849066611116E+02    0.576149270993490670E+00    0.894619653092514491E+05
    0.190890369346645539E+01    0.188427010414389695E+00    0.683420590205206402E+00   -0.112569849066611116E+02    0.576149270993490670E+00    0.894619653092514491E+05
    0.120464832826658252E+01    0.189748843807769574E+00    0.678591869693451200E+00   -0.112787281593978435E+02    0.432284315991629808E+00    0.894620080027930089E+05
    0.363098036132388557E+00    0.178633734597258342E+00    0.657239976873001286E+00   -0.113102230890557340E+02    0.566921773950150198E+00    0.894620545864381129E+05
    0.122953600551657471E+01    0.179157033322601883E+00    0.668291490709755021E+00   -0.112516655680486615E+02    0.700697123229878427E+00    0.894620548121978063E+05
    0.928661113943229477E+00    0.357374054091635585E+00    0.333422323655200081E+00   -0.113502330367620257E+02    0.347605818164505809E+00    0.894620570307990420E+05
    0.930327478728449897E+00    0.185503341613932032E+00    0.672716576116804577E+00   -0.113007122710463150E+02    0.609299131253198234E+00    0.894620782753677340E+05
    0.936315344067848443E-01    0.375707615940985118E+00    0.353746796005118436E+00   -0.112423885506834758E+02    0.509726553250184677E+00    0.894620921089060430E+05
    0.936315344067848443E-01    0.375707615940985118E+00    0.353746796005118436E+00   -0.112423885506834758E+02    0.509726553250184677E+00    0.894620921089060430E+05
    0.152530734066465801E+01    0.183336238227291171E+00    0.673016266247761008E+00   -0.112642153984145370E+02    0.596504852994123480E+00    0.894621011600228958E+05
    0.154381609351275806E+01    0.189201017375263458E+00    0.676747959792453946E+00   -0.112246369608661727E+02    0.609932675752884013E+00    0.894621020420845016E+05
    0.154381609351275806E+01    0.189201017375263458E+00    0.676747959792453946E+00   -0.112246369608661727E+02    0.609932675752884013E+00    0.894621020420845016E+05
    0.323196897916017800E+00    0.374589711287759530E+00    0.352436989277577772E+00   -0.113322697161064880E+02    0.443332040464679888E+00    0.894621323701390065E+05
    0.323196897916017800E+00    0.374589711287759530E+00    0.352436989277577772E+00   -0.113322697161064880E+02    0.443332040464679888E+00    0.894621323701390065E+05
    0.104172543226016323E+01    0.348960571363295058E+00    0.324919389566401373E+00   -0.112987007566000024E+02    0.548871350386740620E+00    0.894621336516497540E+05
    0.104172543226016323E+01    0.348960571363295058E+00    0.324919389566401373E+00   -0.112987007566000024E+02    0.548871350386740620E+00    0.894621336516497540E+05
    0.860173686983700669E-01    0.166944953376384764E+00    0.648443958227393535E+00   -0.113462797199088481E+02    0.394872062297945359E+00    0.894621486476430437E+05
    0.860173686983700669E-01    0.166944953376384764E+00    0.648443958227393535E+00   -0.113462797199088481E+02    0.394872062297945359E+00    0.894621486476430437E+05
   -0.310382693964298184E+00    0.150038157924777954E+00    0.629623230005174617E+00   -0.113326158079504609E+02    0.428913287703706236E+00    0.894622365038700227E+05
    0.671635518646055196E+00    0.356027187876398754E+00    0.333165943747439020E+00   -0.112731182088393460E+02    0.524529939387628374E+00    0.894622390671914909E+05
    0.268551860787745511E+00    0.368683003650707941E+00    0.353649226867245425E+00   -0.112591591392769974E+02    0.467303993719634270E+00    0.894622412007463281E+05
    0.268551860787745511E+00    0.368683003650707941E+00    0.353649226867245425E+00   -0.112591591392769974E+02    0.467303993719634270E+00    0.894622412007463281E+05
   -0.314712865622412963E+00    0.156430228653564152E+00    0.633518616857087435E+00   -0.112973399960326191E+02    0.622565922544913608E+00    0.894622415415255819E+05
    0.300579302498731771E+00    0.162279849044733138E+00    0.645653071138969969E+00   -0.113441009728370261E+02    0.396619927244913628E+00    0.894622575623321172E+05
    0.671398798915950668E+00    0.183784237415920482E+00    0.662696990088688542E+00   -0.112646046814830125E+02    0.657764408057225358E+00    0.894622596343662008E+05
   -0.361488271626334789E+00    0.137984279355635370E+00    0.629008717029514441E+00   -0.113002921009393500E+02    0.416183644391465823E+00    0.894622653719041264E+05
   -0.361488271626334789E+00    0.137984279355635370E+00    0.629008717029514441E+00   -0.113002921009393500E+02    0.416183644391465823E+00    0.894622653719041264E+05
   -0.792590580794807487E-01    0.152929933869531132E+00    0.634854519356705449E+00   -0.112336257570192277E+02    0.790227253345913927E+00    0.894622752246762684E+05
    0.998315104844859746E+00    0.349794705027289432E+00    0.327210389467058438E+00   -0.112600889303352645E+02    0.499462831231669457E+00    0.894622936795381829E+05
    0.204254204416955076E+01    0.191395651638415931E+00    0.688127871238013666E+00   -0.112845510527819108E+02    0.504333242041283270E+00    0.894623377196134534E+05
    0.264083017134405473E+01    0.336691683535658093E+00    0.302010398837406047E+00   -0.112699088018817690E+02    0.589067061048801799E+00    0.894623702304748585E+05
    0.301673685567667604E+00    0.371404661905308797E+00    0.354553846332723688E+00   -0.113101115189344110E+02    0.487360545291328218E+00    0.894623702346554783E+05
    0.121194172253540389E+01    0.187275272724874264E+00    0.670085373653167782E+00   -0.113226682606546944E+02    0.469372893592766127E+00    0.894623766606385470E+05
    0.121194172253540389E+01    0.187275272724874264E+00    0.670085373653167782E+00   -0.113226682606546944E+02    0.469372893592766127E+00    0.894623766606385470E+05
    0.198339860843945992E+01    0.340302710971187139E+00    0.308861289962853502E+00   -0.112923360132871302E+02    0.551837436848085172E+00    0.894623799470869708E+05
    0.369873126461352175E+00    0.161238062678224436E+00    0.649369599329682634E+00   -0.113122335060263559E+02    0.505811072558413732E+00    0.894623819561359123E+05
    0.369873126461352175E+00    0.161238062678224436E+00    0.649369599329682634E+00   -0.113122335060263559E+02    0.505811072558413732E+00    0.894623819561359123E+05
   -0.967871745053989763E-01    0.382346061414250371E+00    0.361058678933454946E+00   -0.112591308345643384E+02    0.720816826438165581E+00    0.894624267061811988E+05
    0.133574421745654170E+01    0.349295065558945517E+00    0.321995685193925352E+00   -0.113137496351823028E+02    0.380621296697661593E+00    0.894624455721130944E+05
   -0.440476576840262979E-01    0.151068940232546522E+00    0.638813491860840132E+00   -0.113288948802064162E+02    0.462674791389421358E+00    0.894624570177583955E+05
    0.381461839215039067E+00    0.165314266785641428E+00    0.647009913988554786E+00   -0.113224873183378030E+02    0.512827971104222291E+00    0.894625228325329663E+05
    0.395701471837406338E-01    0.379559609430707046E+00    0.357707407832216107E+00   -0.113122488821426153E+02    0.560524665397928334E+00    0.894625493639987835E+05
    0.391432629664180798E+00    0.166861017057570504E+00    0.653692710160974411E+00   -0.112932908206176936E+02    0.651179989447182139E+00    0.894625533844954043E+05
   -0.481466948938106487E+00    0.137205511895278326E+00    0.626271355258428253E+00   -0.113162447320606869E+02    0.522874170990333620E+00    0.894625557005336741E+05
   -0.408762947057074388E+00    0.152096676074970544E+00    0.632565889374498536E+00   -0.112427150244089340E+02    0.676701247263708838E+00    0.894625596036697680E+05
    0.521039484384551610E+00    0.357641648291467162E+00    0.339004221601234612E+00   -0.112565140037738622E+02    0.525686951671504032E+00    0.894625726031146478E+05
    0.521039484384551610E+00    0.357641648291467162E+00    0.339004221601234612E+00   -0.112565140037738622E+02    0.525686951671504032E+00    0.894625726031146478E+05
    0.146460925542429887E+01    0.344391168267318748E+00    0.318417616309985552E+00   -0.112691726367306906E+02    0.526199463822430991E+00    0.894625752027040580E+05
    0.141301111169442439E+00    0.373687680526557597E+00    0.356609581369064621E+00   -0.112381214774384794E+02    0.743441977357528039E+00    0.894625953935430152E+05
    0.508177545552484844E+00    0.179216148491066596E+00    0.660114615973682595E+00   -0.113283431747637664E+02    0.419488257304367729E+00    0.894625964929815964E+05
    0.682642280000606227E+00    0.182380301854030313E+00    0.665203547410033846E+00   -0.113185085431435333E+02    0.522374704412849056E+00    0.894626000812249840E+05
    0.104700319688733590E+01    0.187945347725570699E+00    0.674272491037868127E+00   -0.112517178517164140E+02    0.583962018876709954E+00    0.894626283604690689E+05
   -0.557862783030300680E+00    0.136810777865107924E+00    0.621225188678337314E+00   -0.112784115544977137E+02    0.639312638905611963E+00    0.894626439719741466E+05
   -0.557862783030300680E+00    0.136810777865107924E+00    0.621225188678337314E+00   -0.112784115544977137E+02    0.639312638905611963E+00    0.894626439719741466E+05
    0.218993404264692693E+01    0.340234246634649518E+00    0.308902413470016290E+00   -0.113100957386270071E+02    0.476655429883729442E+00    0.894626511748025659E+05
    0.668895405944686328E+00    0.179837320548869251E+00    0.661885377783974826E+00   -0.112879672779992184E+02    0.706929863862065133E+00    0.894626612944235094E+05
   -0.240878463309819324E+00    0.386255658159140425E+00    0.364103616872968772E+00   -0.112661917536467868E+02    0.621167446196597917E+00    0.894626735966945998E+05
   -0.291387932859616505E+00    0.383863023646896950E+00    0.366038155017825995E+00   -0.112537363157554431E+02    0.556436751437419552E+00    0.894627157075343712E+05
    0.168119926730414981E+00    0.371936468388000430E+00    0.356991495357595390E+00   -0.112927374570983101E+02    0.530602082958094412E+00    0.894627396923564374E+05
    0.852445955530375166E+00    0.358373161338200519E+00    0.335673919859396097E+00   -0.112534138543046662E+02    0.735621932239471032E+00    0.894627550191493938E+05
    0.124802990705823014E+00    0.156376391352633565E+00    0.644497333303379660E+00   -0.113035048083867053E+02    0.518404342851699118E+00    0.894627681690474565E+05
    0.404639907754429817E+00    0.168756211078079338E+00    0.650119402525446866E+00   -0.113061697520707725E+02    0.637696593800387346E+00    0.894628161125166225E+05
    0.142722337252822662E+01    0.188565258730286317E+00    0.679337993929719719E+00   -0.112813520432007781E+02    0.417687093061348602E+00    0.894628272719038068E+05
   -0.119383283702506837E+00    0.152431337810776890E+00    0.637660180101773610E+00   -0.112209243573738231E+02    0.685504942570663522E+00    0.894628542252625630E+05
    0.108493082902880689E+01    0.181039146318720090E+00    0.669000722164905470E+00   -0.112336777741049545E+02    0.568578974177683771E+00    0.894628584728710121E+05
    0.108493082902880689E+01    0.181039146318720090E+00    0.669000722164905470E+00   -0.112336777741049545E+02    0.568578974177683771E+00    0.894628584728710121E+05
    0.310161730744004327E+00    0.365772322065739119E+00    0.346596506432974683E+00   -0.113012833303801550E+02    0.387434521975276558E+00    0.894628714575452614E+05
    0.645498365035659383E+00    0.170495050458717490E+00    0.655288901811067137E+00   -0.112382604079001798E+02    0.703568906068941180E+00    0.894628715986880707E+05
    0.176012581967958948E+01    0.346493608100036765E+00    0.317103000885282482E+00   -0.113083753391113166E+02    0.466092448972939832E+00    0.894628890864316490E+05
    0.183140779095468442E+00    0.164485781589682883E+00    0.649894922620594784E+00   -0.112341451489924165E+02    0.664687164896556992E+00    0.894629053991807741E+05
    0.189769834655060698E+00    0.373234049268821033E+00    0.353090667428159199E+00   -0.112283158317948413E+02    0.659815739382262345E+00    0.894629126525050960E+05
    0.120118107711511835E+01    0.186454696236492190E+00    0.673270048016232137E+00   -0.112297471153936019E+02    0.595686263967545093E+00    0.894629193070206093E+05
    0.697022077843872268E+00    0.176985439102629372E+00    0.663227910037491597E+00   -0.113348217275456538E+02    0.449765011968739525E+00    0.894629497544118785E+05
    0.470764516935086696E+00    0.171936815270902238E+00    0.657249350530758170E+00   -0.113194746626790774E+02    0.564567805246611543E+00    0.894629634161590948E+05
    0.650079799124923419E+00    0.177986972227003881E+00    0.661824863598714508E+00   -0.112656304508678762E+02    0.731255776275853586E+00    0.894629674921947299E+05
    0.101782242632758546E+01    0.353082723107416840E+00    0.330928517310951908E+00   -0.112346380297595587E+02    0.604760332603513140E+00    0.894629859755061916E+05
    0.423630096007045154E+00    0.172238743474870976E+00    0.654573907399985222E+00   -0.112707562401951638E+02    0.744473523263031955E+00    0.894629875623289845E+05
    0.423630096007045154E+00    0.172238743474870976E+00    0.654573907399985222E+00   -0.112707562401951638E+02    0.744473523263031955E+00    0.894629875623289845E+05
   -0.476356638128873744E+00    0.145047771535998959E+00    0.626992597161071696E+00   -0.112675960881843888E+02    0.648192380297450521E+00    0.894629883376589860E+05
