    0.555832505226135254E+00    0.316972613334655762E+00   -0.172381919622421265E+02    0.675967097282409668E+00    0.620539024742336915E+05   -0.417195633965034762E+01    1
    0.870029985904693604E+00    0.905000329017639160E+00   -0.152733755111694336E+02    0.313847780227661133E+00    0.621002463954212872E+05   -0.419195633965034720E+01    1
    0.628385484218597412E+00    0.489470779895782471E+00   -0.134587103128433228E+02    0.195513153076171875E+01    0.621151202771241224E+05   -0.421195633965034677E+01    1
    0.742854118347167969E+00    0.518024921417236328E+00   -0.189484429359436035E+02    0.350532531738281250E+00    0.621209958141362004E+05   -0.423195633965034279E+01    1
    0.150175750255584717E+00    0.468559682369232178E+00   -0.161932581663131714E+02    0.676861882209777832E+00    0.621224668471543118E+05   -0.425195633965034059E+01    1
    0.529608070850372314E+00    0.379955232143402100E+00   -0.179992789030075073E+02    0.957124829292297363E+00    0.621267908158592545E+05   -0.427195633965034727E+01    1
    0.238531827926635742E-01    0.607922494411468506E+00   -0.142938852310180664E+02    0.146856701374053955E+01    0.621327031478653153E+05   -0.429195633965034329E+01    1
    0.586642622947692871E-01    0.556979358196258545E+00   -0.130220341682434082E+02    0.129175508022308350E+01    0.621564843308705895E+05   -0.431195633965034109E+01    1
    0.682039201259613037E+00    0.520456075668334961E+00   -0.133159440755844116E+02    0.162052595615386963E+01    0.621610902953967307E+05   -0.433195633965034244E+01    1
    0.731031358242034912E+00    0.543255686759948730E+00   -0.153581744432449341E+02    0.126121115684509277E+01    0.621711622393791840E+05   -0.435195633965034201E+01    1
    0.259466230869293213E+00    0.459359586238861084E+00   -0.163421362638473511E+02    0.459311592578887939E+01    0.621727448543817081E+05   -0.437195633965034336E+01    1
    0.634995102882385254E-01    0.249664783477783203E+00   -0.157277530431747437E+02    0.586620175838470459E+01    0.621798920684902478E+05   -0.439195633965034649E+01    1
    0.307497978210449219E-01    0.770851075649261475E+00   -0.157762211561203003E+02    0.295325946807861328E+01    0.621879500963179598E+05   -0.441195633965034784E+01    1
    0.483356356620788574E+00    0.383354306221008301E+00   -0.162884646654129028E+02    0.280320131778717041E+01    0.621950113738971777E+05   -0.443195633965034474E+01    1
    0.145249128341674805E+00    0.409850418567657471E+00   -0.149650436639785767E+02    0.235756838321685791E+01    0.621987721481400513E+05   -0.445195633965034343E+01    1
    0.611987471580505371E+00    0.658991098403930664E+00   -0.163733631372451782E+02    0.524208462238311768E+01    0.622269327490434516E+05   -0.447195633965034745E+01    1
    0.882008671760559082E-01    0.266088485717773438E+00   -0.184116077423095703E+02    0.400861501693725586E+01    0.622317031774955249E+05   -0.449195633965034435E+01    1
    0.233832001686096191E-01    0.825291633605957031E+00   -0.166879063844680786E+02    0.871939659118652344E+00    0.622781619097786097E+05   -0.451195633965034482E+01    1
    0.642608821392059326E+00    0.657834112644195557E+00   -0.194282841682434082E+02    0.359502482414245605E+01    0.622861779930908669E+05   -0.453195633965034705E+01    1
    0.985816717147827148E+00    0.560583114624023438E+00   -0.145744985342025757E+02    0.450665509700775146E+01    0.622870588918628491E+05   -0.455195633965034396E+01    1
    0.565874576568603516E-02    0.711442887783050537E+00   -0.142721527814865112E+02    0.357069575786590576E+01    0.622916545698300033E+05   -0.457195633965034354E+01    1
    0.716102659702301025E+00    0.613175034523010254E+00   -0.190254342555999756E+02    0.541105270385742188E-01    0.623019860812396219E+05   -0.459195633965034666E+01    1
    0.716264009475708008E+00    0.614139258861541748E+00   -0.180655324459075928E+02    0.492129528522491455E+01    0.623030903441823248E+05   -0.461195633965034801E+01    1
    0.506198883056640625E+00    0.216323792934417725E+00   -0.167492520809173584E+02    0.332166588306427002E+01    0.623159450936711219E+05   -0.463195633965034759E+01    1
    0.779926776885986328E-01    0.127357065677642822E+00   -0.147437286376953125E+02    0.162357831001281738E+01    0.623544833375629096E+05   -0.465195633965034716E+01    1
    0.765689611434936523E-01    0.112415611743927002E+00   -0.196899080276489258E+02    0.218673813343048096E+01    0.623685338196060911E+05   -0.467195633965034407E+01    1
    0.336318612098693848E+00    0.341560423374176025E+00   -0.158603155612945557E+02    0.151394426822662354E+01    0.624177485525277007E+05   -0.469195633965034364E+01    1
    0.463173270225524902E+00    0.680881142616271973E-01   -0.145083445310592651E+02    0.928168058395385742E+00    0.624287958563307038E+05   -0.471195633965034677E+01    1
    0.950475931167602539E+00    0.774637341499328613E+00   -0.171903079748153687E+02    0.541708374023437500E+01    0.624915229155319248E+05   -0.473195633965034634E+01    1
    0.595945179462432861E+00    0.960876882076263428E+00   -0.194634115695953369E+02    0.326122999191284180E+01    0.625140872833410976E+05   -0.475195633965034325E+01    1
    0.468502163887023926E+00    0.185954809188842773E+00   -0.147439479827880859E+02    0.282645857334136963E+01    0.625154752884365735E+05   -0.477195633965034460E+01    1
    0.138393819332122803E+00    0.175117373466491699E+00   -0.166488939523696899E+02    0.111512768268585205E+01    0.625520886146550693E+05   -0.479195633965034506E+01    1
    0.655475854873657227E+00    0.812253415584564209E+00   -0.160797053575515747E+02    0.421609425544738770E+01    0.625743567715404206E+05   -0.481195633965034641E+01    1
    0.139837384223937988E+00    0.163018822669982910E+00   -0.187112671136856079E+02    0.736364364624023438E+00    0.625809747666544281E+05   -0.483195633965034776E+01    1
    0.485490918159484863E+00    0.126253306865692139E+00   -0.164801442623138428E+02    0.439285182952880859E+01    0.625833362597822925E+05   -0.485195633965034734E+01    1
    0.835793256759643555E+00    0.748144745826721191E+00   -0.189228779077529907E+02    0.447159039974212646E+01    0.625873262209333625E+05   -0.487195633965034602E+01    1
    0.731409192085266113E+00    0.760966658592224121E+00   -0.159078270196914673E+02    0.459874105453491211E+01    0.625892177490936447E+05   -0.489195633965034382E+01    1
    0.259080052375793457E+00    0.230391681194305420E+00   -0.180289900302886963E+02    0.255694234371185303E+01    0.626170830122282350E+05   -0.491195633965034428E+01    1
    0.610682606697082520E+00    0.898072540760040283E+00   -0.133625137805938721E+02    0.787353157997131348E+00    0.626297326845598145E+05   -0.493195633965034563E+01    1
    0.247709155082702637E-01    0.390195250511169434E+00   -0.130018377304077148E+02    0.238990330696105957E+01    0.626303216349386203E+05   -0.495195633965034610E+01    1
    0.695150494575500488E+00    0.866195797920227051E+00   -0.170939725637435913E+02    0.487403941154479980E+01    0.626426822077563993E+05   -0.497195633965034567E+01    1
    0.304478406906127930E-02    0.946349918842315674E+00   -0.131303441524505615E+02    0.416258454322814941E+00    0.626504628121110873E+05   -0.499195633965034435E+01    1
    0.802972197532653809E+00    0.829626500606536865E+00   -0.168087577819824219E+02    0.509808897972106934E+00    0.626510115926759318E+05   -0.501195633965034304E+01    1
    0.200461149215698242E-01    0.962637960910797119E+00   -0.143899416923522949E+02    0.195809876918792725E+01    0.626550980905163451E+05   -0.503195633965034617E+01    1
    0.908830106258392334E+00    0.839967072010040283E+00   -0.169054830074310303E+02    0.100429522991180420E+01    0.626581171636983927E+05   -0.505195633965034840E+01    1
    0.350357353687286377E+00    0.188257157802581787E+00   -0.144472563266754150E+02    0.172339546680450439E+01    0.626612293595405354E+05   -0.507195633965034709E+01    1
    0.465725421905517578E+00    0.108954429626464844E+00   -0.181117522716522217E+02    0.167067861557006836E+01    0.626623758734468211E+05   -0.509195633965034755E+01    1
    0.784930109977722168E+00    0.838845491409301758E+00   -0.130744987726211548E+02    0.997919797897338867E+00    0.626763459151714051E+05   -0.511195633965034979E+01    1
    0.119476318359375000E+00    0.362424850463867188E-01   -0.136730200052261353E+02    0.480178177356719971E+01    0.627559547986661782E+05   -0.513195633965034936E+01    1
    0.894761741161346436E+00    0.154455840587615967E+00   -0.104231804609298706E+02    0.209386467933654785E+00    0.627690730979283762E+05   -0.515195633965034716E+01    1
    0.234766542911529541E+00    0.326680839061737061E+00   -0.140912866592407227E+02    0.411320471763610840E+01    0.628111506859934452E+05   -0.517195633965034318E+01    1
    0.887167990207672119E+00    0.835570275783538818E+00   -0.153382706642150879E+02    0.592590487003326416E+01    0.629021761119685834E+05   -0.519195633965034276E+01    1
    0.218969523906707764E+00    0.647281110286712646E+00   -0.134657382965087891E+02    0.435709476470947266E+01    0.629267803663593586E+05   -0.521195633965034766E+01    1
    0.548455715179443359E-01    0.727001488208770752E+00   -0.122747427225112915E+02    0.115017271041870117E+01    0.629691197918456164E+05   -0.523195633965034546E+01    1
    0.688830494880676270E+00    0.239642143249511719E+00   -0.121585106849670410E+02    0.312251186370849609E+01    0.629940638660655313E+05   -0.525195633965034858E+01    1
    0.251152634620666504E+00    0.582842826843261719E+00   -0.123489701747894287E+02    0.168726503849029541E+01    0.630080769942694169E+05   -0.527195633965034727E+01    1
    0.230996727943420410E+00    0.245182275772094727E+00   -0.137153786420822144E+02    0.358603441715240479E+01    0.630609847158835619E+05   -0.529195633965034684E+01    1
    0.127268612384796143E+00    0.210685133934020996E+00   -0.148132985830307007E+02    0.559760105609893799E+01    0.630710206687204191E+05   -0.531195633965034553E+01    1
    0.783442437648773193E+00    0.442793369293212891E+00   -0.135161840915679932E+02    0.421077990531921387E+01    0.630827938967115260E+05   -0.533195633965034510E+01    1
    0.843898296356201172E+00    0.225227355957031250E+00   -0.113360625505447388E+02    0.630079507827758789E+00    0.631332968225074146E+05   -0.535195633965034645E+01    1
    0.846792817115783691E+00    0.614597856998443604E+00   -0.127208554744720459E+02    0.207847344875335693E+01    0.631434383809277497E+05   -0.537195633965034780E+01    1
    0.553700625896453857E+00    0.760390639305114746E+00   -0.140792894363403320E+02    0.503525233268737793E+01    0.631672343451069610E+05   -0.539195633965034649E+01    1
    0.383287370204925537E+00    0.239609122276306152E+00   -0.145379996299743652E+02    0.515421080589294434E+01    0.632056199492936139E+05   -0.541195633965034428E+01    1
    0.779561579227447510E+00    0.853225529193878174E+00   -0.122259986400604248E+02    0.595112442970275879E+00    0.632072835368519445E+05   -0.543195633965034563E+01    1
    0.987091779708862305E+00    0.745827019214630127E+00   -0.129649567604064941E+02    0.268533575534820557E+01    0.632299332868882702E+05   -0.545195633965034521E+01    1
    0.812701404094696045E+00    0.683444559574127197E+00   -0.148169481754302979E+02    0.576458251476287842E+01    0.632374116571794439E+05   -0.547195633965034389E+01    1
    0.356091916561126709E+00    0.302231311798095703E+00   -0.126030755043029785E+02    0.175002515316009521E+01    0.632489615546638815E+05   -0.549195633965034791E+01    1
    0.114182353019714355E+00    0.439190030097961426E+00   -0.118433022499084473E+02    0.301698446273803711E-01    0.632560516287182327E+05   -0.551195633965034570E+01    1
    0.747514665126800537E+00    0.911065220832824707E+00   -0.120376592874526978E+02    0.148540413379669189E+01    0.633255622758603131E+05   -0.553195633965034705E+01    1
    0.318658888339996338E+00    0.524543583393096924E+00   -0.128453373908996582E+02    0.338342320919036865E+01    0.633772245805672792E+05   -0.555195633965034929E+01    1
    0.459208130836486816E+00    0.770098209381103516E+00   -0.115182560682296753E+02    0.522295153141021729E+01    0.633902642420157936E+05   -0.557195633965034887E+01    1
    0.625391602516174316E+00    0.429470598697662354E+00   -0.134194517135620117E+02    0.583173000812530518E+01    0.634702355932917562E+05   -0.559195633965034755E+01    1
    0.957922339439392090E-01    0.584444046020507812E+00   -0.131918394565582275E+02    0.495207953453063965E+01    0.634859409462137701E+05   -0.561195633965034801E+01    1
    0.218985438346862793E+00    0.671327114105224609E+00   -0.115443736314773560E+02    0.363575685024261475E+01    0.635197078408837842E+05   -0.563195633965034670E+01    1
    0.836233079433441162E+00    0.345596849918365479E+00   -0.107351630926132202E+02    0.589026224613189697E+01    0.635525233084439169E+05   -0.565195633965034716E+01    1
    0.631758332252502441E+00    0.461016952991485596E+00   -0.125563526153564453E+02    0.330393111705780029E+01    0.635549672556623991E+05   -0.567195633965034851E+01    1
    0.536864995956420898E+00    0.548654139041900635E+00   -0.120025736093521118E+02    0.142134475708007812E+01    0.635626896876439932E+05   -0.569195633965034720E+01    1
    0.382964134216308594E+00    0.621795833110809326E+00   -0.117434686422348022E+02    0.523492419719696045E+01    0.636166933938087386E+05   -0.571195633965034943E+01    1
    0.109052598476409912E+00    0.613837838172912598E+00   -0.117246335744857788E+02    0.825421571731567383E+00    0.636374084962626439E+05   -0.573195633965034812E+01    1
    0.649266839027404785E-01    0.226933002471923828E+00   -0.133921301364898682E+02    0.587146139144897461E+01    0.636380470302572285E+05   -0.575195633965034769E+01    1
    0.442263364791870117E+00    0.459837436676025391E+00   -0.130506503582000732E+02    0.519935381412506104E+01    0.636758018389952485E+05   -0.577195633965034816E+01    1
    0.406549811363220215E+00    0.520712196826934814E+00   -0.118427723646163940E+02    0.134611952304840088E+01    0.636918716064338223E+05   -0.579195633965034773E+01    1
    0.573504388332366943E+00    0.362170398235321045E+00   -0.125466054677963257E+02    0.476098966598510742E+01    0.636938912335806381E+05   -0.581195633965034908E+01    1
    0.264535844326019287E+00    0.212007284164428711E+00   -0.137609046697616577E+02    0.441227853298187256E+01    0.636963171801105636E+05   -0.583195633965034954E+01    1
    0.814167022705078125E+00    0.535237967967987061E+00   -0.130823975801467896E+02    0.586743128299713135E+01    0.637421797432684252E+05   -0.585195633965034823E+01    1
    0.531423568725585938E+00    0.636466681957244873E+00   -0.124939095973968506E+02    0.599729061126708984E+01    0.637463215575834765E+05   -0.587195633965034691E+01    1
    0.617651700973510742E+00    0.341157376766204834E+00   -0.114477974176406860E+02    0.457347035408020020E+01    0.637801684364335815E+05   -0.589195633965034649E+01    1
    0.590469360351562500E+00    0.278502643108367920E+00   -0.102314049005508423E+02    0.534155595302581787E+01    0.638117171859189184E+05   -0.591195633965034695E+01    1
    0.540824174880981445E+00    0.277689337730407715E+00   -0.123894220590591431E+02    0.452724587917327881E+01    0.638130168656510868E+05   -0.593195633965034741E+01    1
    0.978242278099060059E+00    0.556249260902404785E+00   -0.101512819528579712E+02    0.850353240966796875E-01    0.638155686602325732E+05   -0.595195633965034698E+01    1
    0.107158482074737549E+00    0.729935228824615479E+00   -0.113383591175079346E+02    0.748919248580932617E+00    0.638484606416890310E+05   -0.597195633965034833E+01    1
    0.795367121696472168E+00    0.443862676620483398E+00   -0.102055865526199341E+02    0.440389001369476318E+01    0.638588274826285851E+05   -0.599195633965034702E+01    1
    0.501486361026763916E+00    0.354084253311157227E+00   -0.122437953948974609E+02    0.362274885177612305E+01    0.638786857646096541E+05   -0.601195633965034926E+01    1
    0.408640563488006592E+00    0.580162227153778076E+00   -0.114333891868591309E+02    0.142888712882995605E+01    0.638864083221782203E+05   -0.603195633965035061E+01    1
    0.252160787582397461E+00    0.453596174716949463E+00   -0.120584112405776978E+02    0.287943828105926514E+01    0.638917162274588918E+05   -0.605195633965034840E+01    1
    0.706287622451782227E+00    0.798303127288818359E+00   -0.131289154291152954E+02    0.368312394618988037E+01    0.638938907944937964E+05   -0.607195633965034798E+01    1
    0.602065503597259521E+00    0.799160122871398926E+00   -0.129013741016387939E+02    0.463183128833770752E+01    0.639014463071153004E+05   -0.609195633965034844E+01    1
    0.489879012107849121E+00    0.472275257110595703E+00   -0.104190379381179810E+02    0.134361147880554199E+00    0.639083811387402966E+05   -0.611195633965034713E+01    1
    0.534588694572448730E+00    0.601682662963867188E+00   -0.100217694044113159E+02    0.486073851585388184E+01    0.639094410116222425E+05   -0.613195633965034759E+01    1
    0.401529371738433838E+00    0.604381561279296875E+00   -0.107699728012084961E+02    0.136890435218811035E+01    0.639188739610529301E+05   -0.615195633965034894E+01    1
    0.547995686531066895E+00    0.338092207908630371E+00   -0.113972818851470947E+02    0.590699386596679688E+01    0.639325315461255814E+05   -0.617195633965035029E+01    1
    0.621156215667724609E+00    0.388852059841156006E+00   -0.111838215589523315E+02    0.913653373718261719E-01    0.639328163552745245E+05   -0.619195633965035164E+01    1
    0.970515310764312744E+00    0.534816443920135498E+00   -0.102617192268371582E+02    0.123178946971893311E+01    0.639351062269135582E+05   -0.621195633965035210E+01    1
    0.382267177104949951E+00    0.590440332889556885E+00   -0.110778075456619263E+02    0.181116306781768799E+01    0.639411980754824981E+05   -0.623195633965034990E+01    1
    0.414075434207916260E+00    0.348482906818389893E+00   -0.127705162763595581E+02    0.484696412086486816E+01    0.639415374354143059E+05   -0.625195633965034769E+01    1
    0.272293746471405029E+00    0.456590890884399414E+00   -0.120797431468963623E+02    0.593350839614868164E+01    0.639453548011216044E+05   -0.627195633965034904E+01    1
    0.765341520309448242E+00    0.567177057266235352E+00   -0.122792029380798340E+02    0.536155343055725098E+01    0.639589172798727086E+05   -0.629195633965034951E+01    1
    0.546636700630187988E+00    0.325221955776214600E+00   -0.107928812503814697E+02    0.555992352962493896E+01    0.639672890175060602E+05   -0.631195633965034819E+01    1
    0.120737671852111816E+00    0.392976403236389160E+00   -0.119179826974868774E+02    0.469435608386993408E+01    0.639798197947909139E+05   -0.633195633965034865E+01    1
    0.796163678169250488E+00    0.480117380619049072E+00   -0.112875652313232422E+02    0.281863474845886230E+01    0.639827804912329520E+05   -0.635195633965034823E+01    1
    0.289801955223083496E-01    0.524970531463623047E+00   -0.113824272155761719E+02    0.355989468097686768E+01    0.639931839385738422E+05   -0.637195633965034602E+01    1
    0.286189913749694824E-01    0.697975277900695801E+00   -0.101101368665695190E+02    0.510327243804931641E+01    0.639936029489134235E+05   -0.639195633965035004E+01    1
    0.997124433517456055E+00    0.592419445514678955E+00   -0.100573408603668213E+02    0.373673808574676514E+01    0.639936106851041623E+05   -0.641195633965034961E+01    1
    0.472130477428436279E+00    0.543678998947143555E-01   -0.120789253711700439E+02    0.479362928867340088E+01    0.639952985962783496E+05   -0.643195633965034830E+01    1
    0.554089009761810303E+00    0.817133426666259766E+00   -0.102753287553787231E+02    0.425881934165954590E+01    0.639955685835901822E+05   -0.645195633965035142E+01    1
    0.442630648612976074E+00    0.106552600860595703E+00   -0.128211581707000732E+02    0.328563416004180908E+01    0.639991883849430596E+05   -0.647195633965035011E+01    1
    0.101582050323486328E+00    0.510733842849731445E+00   -0.111294251680374146E+02    0.476109981536865234E-02    0.640061373076512100E+05   -0.649195633965035057E+01    1
    0.531233131885528564E+00    0.401737034320831299E+00   -0.104080641269683838E+02    0.442479407787322998E+01    0.640122709278443799E+05   -0.651195633965035370E+01    1
    0.557469069957733154E+00    0.389537036418914795E+00   -0.104399764537811279E+02    0.236164176464080811E+01    0.640137863350010011E+05   -0.653195633965035416E+01    1
    0.616109967231750488E-01    0.305015802383422852E+00   -0.111960536241531372E+02    0.416617691516876221E+01    0.640170796669362680E+05   -0.655195633965035018E+01    1
    0.224611163139343262E-01    0.458423256874084473E+00   -0.110207062959671021E+02    0.343453109264373779E+01    0.640173481936580720E+05   -0.657195633965035064E+01    1
    0.599766314029693604E+00    0.641364574432373047E+00   -0.116544032096862793E+02    0.401356565952301025E+01    0.640269854641540442E+05   -0.659195633965035022E+01    1
    0.623333334922790527E+00    0.778583347797393799E+00   -0.124607270956039429E+02    0.401202607154846191E+01    0.640513850931560883E+05   -0.661195633965034890E+01    1
    0.252737522125244141E+00    0.959984064102172852E-01   -0.107228666543960571E+02    0.348581779003143311E+01    0.640568499813695234E+05   -0.663195633965035203E+01    1
    0.126144886016845703E+00    0.317364692687988281E+00   -0.119616818428039551E+02    0.539076590538024902E+01    0.640645877740969881E+05   -0.665195633965034894E+01    1
    0.545949339866638184E+00    0.591929316520690918E+00   -0.112422192096710205E+02    0.188849651813507080E+01    0.640662597712517090E+05   -0.667195633965034851E+01    1
    0.834795534610748291E+00    0.566483497619628906E+00   -0.114916098117828369E+02    0.770835041999816895E+00    0.640741657467356563E+05   -0.669195633965035075E+01    1
    0.579181671142578125E+00    0.706728100776672363E+00   -0.113587057590484619E+02    0.290641736984252930E+01    0.640949371742560470E+05   -0.671195633965034943E+01    1
    0.792566001415252686E+00    0.654889106750488281E+00   -0.125853919982910156E+02    0.547094821929931641E+01    0.640955147027611165E+05   -0.673195633965034901E+01    1
    0.971308052539825439E+00    0.740830242633819580E+00   -0.120279008150100708E+02    0.298423361778259277E+01    0.640978304934469779E+05   -0.675195633965034947E+01    1
    0.958513081073760986E+00    0.571401357650756836E+00   -0.111440968513488770E+02    0.334299230575561523E+01    0.641034248391212532E+05   -0.677195633965034993E+01    1
    0.236937344074249268E+00    0.305338144302368164E+00   -0.125156795978546143E+02    0.455961334705352783E+01    0.641224954211403383E+05   -0.679195633965034951E+01    1
    0.472863197326660156E+00    0.390977025032043457E+00   -0.105305844545364380E+02    0.267602455615997314E+01    0.641306688230426589E+05   -0.681195633965035174E+01    1
    0.737349689006805420E+00    0.657172024250030518E+00   -0.116872751712799072E+02    0.122895562648773193E+01    0.641391187269224611E+05   -0.683195633965035309E+01    1
    0.114446103572845459E+00    0.359569251537322998E+00   -0.105790156126022339E+02    0.219387781620025635E+01    0.641430443420198353E+05   -0.685195633965035089E+01    1
    0.127529501914978027E+00    0.214939713478088379E+00   -0.100195378065109253E+02    0.307229769229888916E+01    0.641540276690699247E+05   -0.687195633965034780E+01    1
    0.704554677009582520E+00    0.850442290306091309E+00   -0.129793930053710938E+02    0.452802193164825439E+01    0.641565532738987240E+05   -0.689195633965035004E+01    1
    0.372505128383636475E+00    0.427024483680725098E+00   -0.105906629562377930E+02    0.308960723876953125E+01    0.641580175494590949E+05   -0.691195633965035228E+01    1
    0.507465183734893799E+00    0.197956621646881104E+00   -0.104128098487854004E+02    0.534282624721527100E+01    0.641626940434789649E+05   -0.693195633965035185E+01    1
    0.681421101093292236E+00    0.631373107433319092E+00   -0.114444762468338013E+02    0.328623211383819580E+01    0.641794238909148407E+05   -0.695195633965035054E+01    1
    0.770461082458496094E+00    0.612941741943359375E+00   -0.104454994201660156E+02    0.213000512123107910E+01    0.641839165934341145E+05   -0.697195633965035100E+01    1
    0.939078032970428467E+00    0.584346652030944824E+00   -0.109300768375396729E+02    0.230760490894317627E+01    0.641841907969002132E+05   -0.699195633965035235E+01    1
    0.120562851428985596E+00    0.339053392410278320E+00   -0.106850761175155640E+02    0.267817711830139160E+01    0.641874264275005335E+05   -0.701195633965035281E+01    1
    0.201527416706085205E+00    0.300807058811187744E+00   -0.100043350458145142E+02    0.476459026336669922E+01    0.641942735910400224E+05   -0.703195633965034972E+01    1
    0.772624254226684570E+00    0.722210824489593506E+00   -0.119074833393096924E+02    0.177193915843963623E+01    0.641951616993064235E+05   -0.705195633965034840E+01    1
    0.943026304244995117E+00    0.742657840251922607E+00   -0.120952981710433960E+02    0.515276455879211426E+01    0.642004484908542072E+05   -0.707195633965035153E+01    1
    0.620227396488189697E+00    0.747102856636047363E+00   -0.115240061283111572E+02    0.392561888694763184E+01    0.642060225795891311E+05   -0.709195633965035288E+01    1
    0.655280828475952148E+00    0.794440209865570068E+00   -0.119752681255340576E+02    0.218124639987945557E+01    0.642070369053962495E+05   -0.711195633965035245E+01    1
    0.754847288131713867E+00    0.795676648616790771E+00   -0.129991263151168823E+02    0.540369629859924316E+01    0.642127060654766101E+05   -0.713195633965035203E+01    1
    0.511290609836578369E+00    0.144595682621002197E+00   -0.102226346731185913E+02    0.436229145526885986E+01    0.642137996653053124E+05   -0.715195633965034983E+01    1
    0.169944882392883301E+00    0.886530876159667969E-01   -0.120634698867797852E+02    0.527224874496459961E+01    0.642204753821489430E+05   -0.717195633965034851E+01    1
    0.364841341972351074E+00    0.305577993392944336E+00   -0.118547236919403076E+02    0.236970877647399902E+01    0.642208551342459323E+05   -0.719195633965035075E+01    1
    0.275200128555297852E+00    0.349929392337799072E+00   -0.116586321592330933E+02    0.488399040699005127E+01    0.642226779634258564E+05   -0.721195633965035299E+01    1
    0.125546872615814209E+00    0.316066265106201172E+00   -0.107353454828262329E+02    0.250296235084533691E+01    0.642241076138672870E+05   -0.723195633965035256E+01    1
    0.532982528209686279E+00    0.696423053741455078E-01   -0.114922463893890381E+02    0.570795249938964844E+01    0.642288161429701868E+05   -0.725195633965035302E+01    1
    0.774305284023284912E+00    0.802449882030487061E+00   -0.124962234497070312E+02    0.350190746784210205E+01    0.642303224739872676E+05   -0.727195633965035437E+01    1
    0.204542577266693115E+00    0.314856708049774170E+00   -0.113574564456939697E+02    0.594336676597595215E+01    0.642413865077106166E+05   -0.729195633965035395E+01    1
    0.196831524372100830E+00    0.361542344093322754E+00   -0.106856429576873779E+02    0.292071175575256348E+01    0.642465774704493670E+05   -0.731195633965035352E+01    1
    0.815900146961212158E+00    0.877129256725311279E+00   -0.104157435894012451E+02    0.582621717453002930E+01    0.642469622525852101E+05   -0.733195633965035043E+01    1
    0.186276614665985107E+00    0.317423760890960693E+00   -0.104266005754470825E+02    0.301029753684997559E+01    0.642472402870341321E+05   -0.735195633965034823E+01    1
    0.276239335536956787E+00    0.146076202392578125E+00   -0.125953537225723267E+02    0.543920981884002686E+01    0.642472666556079057E+05   -0.737195633965034958E+01    1
    0.204822897911071777E+00    0.103687465190887451E+00   -0.116493493318557739E+02    0.586060380935668945E+01    0.642511757898163269E+05   -0.739195633965035004E+01    1
    0.960047006607055664E+00    0.868314206600189209E+00   -0.100781518220901489E+02    0.190605390071868896E+01    0.642570000826412652E+05   -0.741195633965035050E+01    1
    0.875305771827697754E+00    0.612223446369171143E+00   -0.110125768184661865E+02    0.241371917724609375E+01    0.642584067647023330E+05   -0.743195633965035007E+01    1
    0.454199910163879395E+00    0.235201120376586914E+00   -0.107068616151809692E+02    0.594877624511718750E+01    0.642675203327964264E+05   -0.745195633965035054E+01    1
    0.793342173099517822E+00    0.607783019542694092E+00   -0.110596805810928345E+02    0.234572303295135498E+01    0.642704438712430565E+05   -0.747195633965035100E+01    1
    0.927529752254486084E+00    0.911744475364685059E+00   -0.116101032495498657E+02    0.192505645751953125E+01    0.642705574949297734E+05   -0.749195633965035235E+01    1
    0.886574566364288330E+00    0.807280242443084717E+00   -0.124400532245635986E+02    0.392155265808105469E+01    0.642726122413456033E+05   -0.751195633965035281E+01    1
