    0.116464090347290039E+02    0.738925039768218994E+00    0.479833483695983887E-01   -0.177795386314392090E+02    0.922758221626281738E+00   -0.193074774742126465E+02    0.208931529521942139E+01   -0.170851588249206543E+02    0.145130825042724609E+01   -0.777798058373067528E+07   -0.470515351937698423E+01    1
    0.110473394393920898E+02    0.223452746868133545E+00    0.533347129821777344E-01   -0.180491608381271362E+02    0.423133063316345215E+01   -0.140215200185775757E+02    0.352768242359161377E+01   -0.194912177324295044E+02    0.988426923751831055E+00   -0.597835748578080162E+07   -0.471515351937698135E+01    1
    0.111179804801940918E+02    0.812915444374084473E+00    0.654418468475341797E-01   -0.188988643884658813E+02    0.541944766044616699E+01   -0.128440421819686890E+02    0.376659536361694336E+01   -0.105624938011169434E+02    0.368723738193511963E+01   -0.383478995503149182E+07   -0.472515351937698025E+01    1
   -0.383720874786376953E+01    0.301847279071807861E+00    0.836554169654846191E-01   -0.171412885189056396E+02    0.297131717205047607E+01   -0.196165859699249268E+02    0.439382851123809814E+01   -0.145480948686599731E+02    0.579982280731201172E+01   -0.291356995163267944E+07   -0.473515351937698448E+01    1
    0.176557660102844238E+02    0.693851411342620850E+00    0.923604726791381836E+00   -0.112190103530883789E+02    0.426179802417755127E+01   -0.187819331884384155E+02    0.936667084693908691E+00   -0.140983867645263672E+02    0.358046936988830566E+01   -0.141698200641351566E+07   -0.474515351937698782E+01    1
    0.637909650802612305E+01    0.773229777812957764E+00    0.108419775962829590E+00   -0.142985683679580688E+02    0.594218337535858154E+01   -0.135016953945159912E+02    0.189401614665985107E+01   -0.114297884702682495E+02    0.518495750427246094E+01   -0.134994167905586027E+07   -0.475515351937698494E+01    1
    0.874210119247436523E+01    0.962400436401367188E-01    0.966017365455627441E+00   -0.124902009963989258E+02    0.460530889034271240E+01   -0.162772470712661743E+02    0.394120502471923828E+01   -0.126449084281921387E+02    0.248193740844726562E-02   -0.126205448908933997E+07   -0.476515351937698117E+01    1
    0.855753421783447266E+00    0.605819344520568848E+00    0.529315471649169922E-01   -0.189301866292953491E+02    0.126340305805206299E+01   -0.192970812320709229E+02    0.663689732551574707E+00   -0.158429485559463501E+02    0.361558771133422852E+01   -0.120674654519498348E+07   -0.477515351937698451E+01    1
    0.163861250877380371E+02    0.436486661434173584E+00    0.931889533996582031E+00   -0.106551319360733032E+02    0.254129970073699951E+01   -0.185981434583663940E+02    0.453371000289916992E+01   -0.171360146999359131E+02    0.316633594036102295E+01   -0.107681634699442610E+07   -0.478515351937698341E+01    1
    0.141749835014343262E+02    0.182425677776336670E+00    0.942535996437072754E-01   -0.131402349472045898E+02    0.514243876934051514E+01   -0.145382976531982422E+02    0.435348987579345703E+01   -0.183748519420623779E+02    0.478608942031860352E+01   -0.106138287223129906E+07   -0.479515351937697876E+01    1
   -0.100866174697875977E+02    0.221341133117675781E+00    0.865675568580627441E+00   -0.199510008096694946E+02    0.553470146656036377E+01   -0.165998029708862305E+02    0.556896650791168213E+01   -0.197642010450363159E+02    0.428262948989868164E-01   -0.924415741948219016E+06   -0.480515351937698032E+01    1
    0.684125661849975586E+01    0.855393290519714355E+00    0.107249319553375244E+00   -0.189422076940536499E+02    0.471421229839324951E+01   -0.108625286817550659E+02    0.361295592784881592E+01   -0.124073952436447144E+02    0.516927158832550049E+01   -0.873754205212991685E+06   -0.481515351937698277E+01    1
   -0.632460594177246094E+01    0.478676915168762207E+00    0.943781256675720215E+00   -0.167508018016815186E+02    0.215848445892333984E+01   -0.133632451295852661E+02    0.422941088676452637E+01   -0.107567489147186279E+02    0.355161094665527344E+01   -0.871662482105493546E+06   -0.482515351937698345E+01    1
    0.529549121856689453E+01    0.851066231727600098E+00    0.142749547958374023E+00   -0.181085890531539917E+02    0.390303397178649902E+01   -0.194087404012680054E+02    0.211649465560913086E+01   -0.105651390552520752E+02    0.538732874393463135E+01   -0.774517695874366909E+06   -0.483515351937698323E+01    1
   -0.530940771102905273E+01    0.665964424610137939E+00    0.871535003185272217E+00   -0.198398447036743164E+02    0.310444736480712891E+01   -0.186380153894424438E+02    0.469943082332611084E+01   -0.151908278465270996E+02    0.337621593475341797E+01   -0.721538666052652057E+06   -0.484515351937698480E+01    1
    0.142090225219726562E+02    0.298231899738311768E+00    0.131273090839385986E+00   -0.178608876466751099E+02    0.521484088897705078E+01   -0.116956210136413574E+02    0.321726179122924805E+01   -0.111720293760299683E+02    0.778927803039550781E-01   -0.707589951720464975E+06   -0.485515351937698814E+01    1
   -0.115985822677612305E+02    0.401130437850952148E+00    0.869836807250976562E+00   -0.158708691596984863E+02    0.282864439487457275E+01   -0.126728540658950806E+02    0.299349331855773926E+01   -0.167103725671768188E+02    0.441497111320495605E+01   -0.663930049265166745E+06   -0.486515351937698437E+01    1
    0.107463860511779785E+02    0.969303607940673828E+00    0.927385687828063965E+00   -0.153396958112716675E+02    0.245947480201721191E+00   -0.125343471765518188E+02    0.705941319465637207E+00   -0.151520305871963501E+02    0.536778545379638672E+01   -0.649473172009941190E+06   -0.487515351937698149E+01    1
    0.189511013031005859E+02    0.751695871353149414E+00    0.821002185344696045E+00   -0.156013143062591553E+02    0.233431863784790039E+01   -0.180066150426864624E+02    0.571977174282073975E+01   -0.170291751623153687E+02    0.441356778144836426E+01   -0.644553247257675044E+06   -0.488515351937698572E+01    1
    0.177645850181579590E+02    0.892200767993927002E+00    0.140268564224243164E+00   -0.196138042211532593E+02    0.695178508758544922E+00   -0.140351969003677368E+02    0.235283553600311279E+01   -0.125922375917434692E+02    0.209722995758056641E+00   -0.625698638253664598E+06   -0.489515351937698817E+01    1
    0.349923372268676758E+01    0.684909760951995850E+00    0.845885038375854492E+00   -0.193331408500671387E+02    0.561117804050445557E+01   -0.197740578651428223E+02    0.535991942882537842E+01   -0.102221149206161499E+02    0.385438764095306396E+01   -0.583986245552752633E+06   -0.490515351937698973E+01    1
   -0.204706192016601562E-01    0.633739829063415527E+00    0.882282853126525879E-01   -0.161758983135223389E+02    0.497690284252166748E+01   -0.115380942821502686E+02    0.580740880966186523E+01   -0.104732972383499146E+02    0.244356393814086914E-01   -0.573479154044840485E+06   -0.491515351937698775E+01    1
   -0.193217277526855469E+01    0.779706180095672607E+00    0.844311177730560303E+00   -0.144614499807357788E+02    0.266200160980224609E+01   -0.101013332605361938E+02    0.548951947689056396E+01   -0.156525290012359619E+02    0.481677889823913574E+01   -0.546823469285685103E+06   -0.492515351937698220E+01    1
   -0.389710903167724609E+01    0.756853342056274414E+00    0.799997091293334961E+00   -0.186523288488388062E+02    0.884372949600219727E+00   -0.189287042617797852E+02    0.358133625984191895E+01   -0.153399282693862915E+02    0.201655983924865723E+00   -0.528612254868301796E+06   -0.493515351937698199E+01    1
   -0.142320251464843750E+02    0.163907885551452637E+00    0.854853510856628418E+00   -0.192076218128204346E+02    0.519321084022521973E+01   -0.148513603210449219E+02    0.134957563877105713E+01   -0.199286079406738281E+02    0.538066148757934570E+01   -0.526691479001920670E+06   -0.494515351937698799E+01    1
    0.136198806762695312E+02    0.931094288825988770E-01    0.932102084159851074E+00   -0.167790824174880981E+02    0.528779697418212891E+01   -0.138139504194259644E+02    0.174811041355133057E+01   -0.139678221940994263E+02    0.174191308021545410E+01   -0.521749089513853192E+06   -0.495515351937699045E+01    1
   -0.282539606094360352E+01    0.562258839607238770E+00    0.965940356254577637E+00   -0.165574771165847778E+02    0.167546796798706055E+01   -0.134449756145477295E+02    0.200813519954681396E+01   -0.157196539640426636E+02    0.127263522148132324E+01   -0.461035845361322165E+06   -0.496515351937698846E+01    1
    0.132800006866455078E+02    0.650752127170562744E+00    0.845319449901580811E+00   -0.166986501216888428E+02    0.122848534584045410E+01   -0.189012628793716431E+02    0.166890621185302734E-01   -0.103230744600296021E+02    0.432102549076080322E+01   -0.430834901047017425E+06   -0.497515351937698824E+01    1
   -0.697226524353027344E+00    0.846008598804473877E+00    0.856438457965850830E+00   -0.119677406549453735E+02    0.211112380027770996E+00   -0.126330620050430298E+02    0.210269236564636230E+01   -0.126345551013946533E+02    0.154309093952178955E+01   -0.413669474945744500E+06   -0.498515351937698359E+01    1
    0.266221046447753906E+01    0.750332713127136230E+00    0.184920370578765869E+00   -0.187381988763809204E+02    0.305714535713195801E+01   -0.123672986030578613E+02    0.147926473617553711E+01   -0.176244848966598511E+02    0.484511876106262207E+01   -0.406360098390132189E+06   -0.499515351937698426E+01    1
    0.514383554458618164E+01    0.787508130073547363E+00    0.836974680423736572E+00   -0.121237748861312866E+02    0.568703055381774902E+00   -0.162529003620147705E+02    0.348946702480316162E+01   -0.183841598033905029E+02    0.777986168861389160E+00   -0.406046580785092432E+06   -0.500515351937698583E+01    1
    0.371706962585449219E+01    0.330662667751312256E+00    0.163774788379669189E+00   -0.131162673234939575E+02    0.480445146560668945E+00   -0.159269875288009644E+02    0.335890960693359375E+01   -0.160910892486572266E+02    0.264494347572326660E+01   -0.378761012793192640E+06   -0.501515351937698384E+01    1
    0.276493310928344727E+01    0.916237235069274902E-01    0.924973428249359131E+00   -0.170088040828704834E+02    0.359877955913543701E+01   -0.125484436750411987E+02    0.348337376117706299E+01   -0.142752742767333984E+02    0.407779419422149658E+01   -0.365528211951717734E+06   -0.502515351937698451E+01    1
    0.558001518249511719E+01    0.884905517101287842E+00    0.856636524200439453E+00   -0.105479365587234497E+02    0.196657419204711914E+00   -0.162872618436813354E+02    0.516883885860443115E+01   -0.141865342855453491E+02    0.496465444564819336E+01   -0.364204556037178263E+06   -0.503515351937698608E+01    1
    0.157909655570983887E+02    0.900000512599945068E+00    0.856386303901672363E+00   -0.118393027782440186E+02    0.569497632980346680E+01   -0.137618017196655273E+02    0.681926250457763672E+00   -0.178959345817565918E+02    0.151284849643707275E+01   -0.334599410029689781E+06   -0.504515351937698409E+01    1
   -0.142927169799804688E+01    0.872535884380340576E+00    0.212288916110992432E+00   -0.147979766130447388E+02    0.281222820281982422E+01   -0.170052552223205566E+02    0.576567649841308594E-01   -0.161160349845886230E+02    0.408033335208892822E+01   -0.324984526287250221E+06   -0.505515351937698298E+01    1
   -0.573510169982910156E+01    0.344808161258697510E+00    0.858826398849487305E+00   -0.121941280364990234E+02    0.843916654586791992E+00   -0.107479584217071533E+02    0.309660923480987549E+01   -0.116612678766250610E+02    0.240651369094848633E+00   -0.317973557447193190E+06   -0.506515351937698455E+01    1
    0.165568232536315918E+02    0.584418594837188721E+00    0.540810823440551758E-01   -0.131525260210037231E+02    0.211242055892944336E+01   -0.146921044588088989E+02    0.236465442180633545E+01   -0.127664792537689209E+02    0.472919154167175293E+01   -0.306592676558673382E+06   -0.507515351937697989E+01    1
   -0.138575220108032227E+02    0.226973831653594971E+00    0.771324157714843750E+00   -0.172105997800827026E+02    0.504838299751281738E+01   -0.158413022756576538E+02    0.460788989067077637E+01   -0.114641815423965454E+02    0.184769511222839355E+00   -0.293471241345281247E+06   -0.508515351937698501E+01    1
   -0.330998897552490234E+01    0.739732027053833008E+00    0.754140734672546387E+00   -0.152717840671539307E+02    0.285479521751403809E+01   -0.125564992427825928E+02    0.563812458515167236E+01   -0.192679876089096069E+02    0.711278915405273438E+00   -0.289956915008969256E+06   -0.509515351937699013E+01    1
    0.991913318634033203E+01    0.911091566085815430E-01    0.893151760101318359E+00   -0.169217771291732788E+02    0.305326116085052490E+01   -0.146430122852325439E+02    0.358834254741668701E+01   -0.158707362413406372E+02    0.470106124877929688E+01   -0.285741825547814369E+06   -0.510515351937699080E+01    1
   -0.125821995735168457E+02    0.147849082946777344E+00    0.172412157058715820E+00   -0.141199737787246704E+02    0.357457852363586426E+01   -0.194818925857543945E+02    0.718970060348510742E+00   -0.101752346754074097E+02    0.446645379066467285E+01   -0.270503017717662733E+06   -0.511515351937698348E+01    1
    0.129120564460754395E+02    0.159798562526702881E+00    0.181146144866943359E+00   -0.184652870893478394E+02    0.384594440460205078E+00   -0.122696417570114136E+02    0.450540554523468018E+01   -0.105787718296051025E+02    0.599460160732269287E+01   -0.264973407640748192E+06   -0.512515351937698238E+01    1
    0.301324605941772461E+01    0.429739356040954590E+00    0.853868603706359863E+00   -0.122793030738830566E+02    0.189830052852630615E+01   -0.195282977819442749E+02    0.534052848815917969E-01   -0.153071147203445435E+02    0.283111560344696045E+01   -0.231598973202541471E+06   -0.513515351937698394E+01    1
    0.156138038635253906E+02    0.577203452587127686E+00    0.566387176513671875E-01   -0.111131429672241211E+02    0.186059582233428955E+01   -0.142225497961044312E+02    0.768449664115905762E+00   -0.177597308158874512E+02    0.232750582695007324E+01   -0.213006035135447979E+06   -0.514515351937697751E+01    1
   -0.110163974761962891E+02    0.199900090694427490E+00    0.746325612068176270E+00   -0.176341181993484497E+02    0.302199733257293701E+01   -0.168849909305572510E+02    0.696099758148193359E+00   -0.128029817342758179E+02    0.710875868797302246E+00   -0.212090571893208660E+06   -0.515515351937698085E+01    1
   -0.139337658882141113E+02    0.105943202972412109E+00    0.212665319442749023E+00   -0.194178706407546997E+02    0.529501390457153320E+01   -0.186295765638351440E+02    0.450009548664093018E+01   -0.174472635984420776E+02    0.326451516151428223E+01   -0.198873311384101398E+06   -0.516515351937698330E+01    1
   -0.473034620285034180E+01    0.528160989284515381E+00    0.608350038528442383E-01   -0.174908250570297241E+02    0.593323767185211182E+01   -0.173871099948883057E+02    0.505625581741333008E+01   -0.182032209634780884E+02    0.585780787467956543E+01   -0.198732940368462354E+06   -0.517515351937698220E+01    1
    0.265971660614013672E+01    0.866836428642272949E+00    0.806089878082275391E+00   -0.123190480470657349E+02    0.548958778381347656E-01   -0.141782367229461670E+02    0.467920839786529541E+01   -0.169715523719787598E+02    0.163930356502532959E+01   -0.198411637208623812E+06   -0.518515351937698643E+01    1
    0.246989965438842773E+01    0.777612328529357910E+00    0.282164275646209717E+00   -0.148158270120620728E+02    0.254386425018310547E+00   -0.152257019281387329E+02    0.152711713314056396E+01   -0.170993477106094360E+02    0.257669663429260254E+01   -0.192246416775415652E+06   -0.519515351937698533E+01    1
    0.726141929626464844E+00    0.328998327255249023E+00    0.264308512210845947E+00   -0.138644343614578247E+02    0.357393050193786621E+01   -0.184209501743316650E+02    0.491592442989349365E+01   -0.121222430467605591E+02    0.177285790443420410E+01   -0.172260057440784003E+06   -0.520515351937697623E+01    1
    0.323123455047607422E+01    0.482916295528411865E+00    0.786918222904205322E+00   -0.195863819122314453E+02    0.436683189868927002E+01   -0.199243766069412231E+02    0.374906086921691895E+01   -0.198316496610641479E+02    0.476951909065246582E+01   -0.172156829351540655E+06   -0.521515351937698224E+01    1
    0.604318380355834961E+01    0.392358481884002686E+00    0.803069293498992920E+00   -0.167012387514114380E+02    0.184566843509674072E+01   -0.112398481369018555E+02    0.104126787185668945E+01   -0.135855132341384888E+02    0.466320562362670898E+01   -0.169713141681366600E+06   -0.522515351937697670E+01    1
   -0.238675355911254883E+01    0.906663537025451660E-01    0.204238235950469971E+00   -0.171149033308029175E+02    0.539719176292419434E+01   -0.194382780790328979E+02    0.383422064781188965E+01   -0.111048561334609985E+02    0.824591159820556641E+00   -0.164358978997505736E+06   -0.523515351937698092E+01    1
    0.162189102172851562E+02    0.826442837715148926E+00    0.310576260089874268E+00   -0.169479227066040039E+02    0.567611825466156006E+01   -0.162226521968841553E+02    0.748120307922363281E+00   -0.143126875162124634E+02    0.122551560401916504E+00   -0.149181655962020159E+06   -0.524515351937698071E+01    1
   -0.111329293251037598E+02    0.648436486721038818E+00    0.710786759853363037E+00   -0.180730086565017700E+02    0.434445977210998535E+00   -0.145163661241531372E+02    0.177282285690307617E+01   -0.122170960903167725E+02    0.159997487068176270E+01   -0.147520735633861972E+06   -0.525515351937698583E+01    1
    0.157299923896789551E+02    0.100832641124725342E+00    0.803259968757629395E+00   -0.170347714424133301E+02    0.543004810810089111E+01   -0.132973062992095947E+02    0.111962771415710449E+01   -0.111189001798629761E+02    0.354210591316223145E+01   -0.143525830338119529E+06   -0.526515351937698739E+01    1
   -0.977150917053222656E+01    0.608999967575073242E+00    0.110389053821563721E+00   -0.184491890668869019E+02    0.409794330596923828E+00   -0.116358733177185059E+02    0.612898707389831543E+00   -0.120072638988494873E+02    0.485971641540527344E+01   -0.141359654358690605E+06   -0.527515351937698007E+01    1
    0.152877998352050781E+02    0.249769330024719238E+00    0.331975579261779785E+00   -0.193095755577087402E+02    0.508717346191406250E+01   -0.177382558584213257E+02    0.313149762153625488E+01   -0.181438052654266357E+02    0.295285892486572266E+01   -0.139427073150163400E+06   -0.528515351937697542E+01    1
    0.163856291770935059E+02    0.559719204902648926E-01    0.868324041366577148E+00   -0.151373547315597534E+02    0.367773306369781494E+01   -0.143754106760025024E+02    0.360801637172698975E+01   -0.196387654542922974E+02    0.534850788116455078E+01   -0.138209255663121119E+06   -0.529515351937697609E+01    1
    0.605612993240356445E+01    0.697424232959747314E+00    0.301354110240936279E+00   -0.199176442623138428E+02    0.235155665874481201E+01   -0.149271011352539062E+02    0.462937295436859131E+01   -0.131274795532226562E+02    0.925028800964355469E+00   -0.130281360785860801E+06   -0.530515351937697677E+01    1
    0.186318135261535645E+02    0.867255568504333496E+00    0.670872986316680908E+00   -0.161778068542480469E+02    0.301578319072723389E+01   -0.140888780355453491E+02    0.307677447795867920E+01   -0.192648994922637939E+02    0.588009881973266602E+01   -0.128219480875731329E+06   -0.531515351937698188E+01    1
   -0.740382671356201172E+01    0.186536788940429688E+00    0.739037573337554932E+00   -0.137814402580261230E+02    0.582357966899871826E+01   -0.148641932010650635E+02    0.164703226089477539E+01   -0.122670125961303711E+02    0.487972605228424072E+01   -0.127473853359462693E+06   -0.532515351937698078E+01    1
    0.133530950546264648E+02    0.560857653617858887E-01    0.399730801582336426E-01   -0.193765079975128174E+02    0.419240641593933105E+01   -0.104196983575820923E+02    0.333614408969879150E+01   -0.165250962972640991E+02    0.986425280570983887E+00   -0.126712360362954438E+06   -0.533515351937697613E+01    1
   -0.913124561309814453E+01    0.317606329917907715E+00    0.271951019763946533E+00   -0.133290523290634155E+02    0.408330130577087402E+01   -0.175985527038574219E+02    0.470655012130737305E+01   -0.136401760578155518E+02    0.512013316154479980E+01   -0.123814681198250270E+06   -0.534515351937697680E+01    1
    0.189207172393798828E+02    0.528494477272033691E+00    0.854032158851623535E+00   -0.152390426397323608E+02    0.332569205760955811E+01   -0.162638497352600098E+02    0.599531078338623047E+01   -0.131108886003494263E+02    0.180834817886352539E+01   -0.123302459406600334E+06   -0.535515351937698103E+01    1
   -0.976107835769653320E+01    0.402895152568817139E+00    0.757176756858825684E+00   -0.162441396713256836E+02    0.123910653591156006E+01   -0.105878531932830811E+02    0.405049180984497070E+01   -0.189219933748245239E+02    0.161403536796569824E+01   -0.117373610593188554E+06   -0.536515351937698171E+01    1
    0.102978539466857910E+02    0.610104441642761230E+00    0.289479672908782959E+00   -0.177058947086334229E+02    0.575442159175872803E+01   -0.190898436307907104E+02    0.212784540653228760E+01   -0.158835959434509277E+02    0.333660614490509033E+01   -0.117071761614040006E+06   -0.537515351937698238E+01    1
    0.460445642471313477E+01    0.603776574134826660E-01    0.839654684066772461E+00   -0.164876478910446167E+02    0.506171393394470215E+01   -0.132449370622634888E+02    0.171124505996704102E+01   -0.104105424880981445E+02    0.419013404846191406E+01   -0.116233984358377755E+06   -0.538515351937698128E+01    1
    0.173961067199707031E+02    0.949271619319915771E+00    0.165266871452331543E+00   -0.123861044645309448E+02    0.516948974132537842E+01   -0.142803299427032471E+02    0.363238406181335449E+01   -0.112407708168029785E+02    0.385068476200103760E+01   -0.111609299672288820E+06   -0.539515351937698018E+01    1
    0.136772799491882324E+02    0.982881665229797363E+00    0.879686415195465088E+00   -0.124319469928741455E+02    0.453104603290557861E+01   -0.173888599872589111E+02    0.298030364513397217E+01   -0.175681877136230469E+02    0.597312998771667480E+01   -0.110004036643159576E+06   -0.540515351937698263E+01    1
   -0.862746715545654297E+01    0.153003871440887451E+00    0.679209828376770020E+00   -0.163774782419204712E+02    0.572151160240173340E+01   -0.193098801374435425E+02    0.277159452438354492E+01   -0.196204984188079834E+02    0.380462694168090820E+01   -0.102735228361538146E+06   -0.541515351937698153E+01    1
    0.148924899101257324E+02    0.643280506134033203E+00    0.175481021404266357E+00   -0.157271343469619751E+02    0.141759324073791504E+01   -0.121386951208114624E+02    0.295064449310302734E+00   -0.102621310949325562E+02    0.230010831356048584E+01   -0.950796402039611712E+05   -0.542515351937697865E+01    1
    0.565852165222167969E+01    0.496736288070678711E+00    0.775676965713500977E+00   -0.140063661336898804E+02    0.498368847370147705E+01   -0.153882086277008057E+02    0.379262924194335938E+00   -0.167297869920730591E+02    0.575731444358825684E+01   -0.926657703329315409E+05   -0.543515351937697933E+01    1
    0.190920519828796387E+02    0.903082907199859619E+00    0.755630612373352051E+00   -0.143940705060958862E+02    0.308909296989440918E+00   -0.122090613842010498E+02    0.423114895820617676E+01   -0.111872655153274536E+02    0.199564325809478760E+01   -0.925047042125253938E+05   -0.544515351937698178E+01    1
   -0.158666896820068359E+02    0.981419622898101807E+00    0.668343722820281982E+00   -0.154600661993026733E+02    0.300220012664794922E+00   -0.189220696687698364E+02    0.124330794811248779E+01   -0.198155975341796875E+02    0.154060363769531250E+00   -0.873398446821342222E+05   -0.545515351937698245E+01    1
    0.199725151062011719E+02    0.960684239864349365E+00    0.742300510406494141E+00   -0.135925459861755371E+02    0.552086019515991211E+01   -0.151497161388397217E+02    0.307924711704254150E+01   -0.107361155748367310E+02    0.125080811977386475E+01   -0.860159514834592119E+05   -0.546515351937698401E+01    1
    0.110749363899230957E+02    0.792604684829711914E-01    0.201149225234985352E+00   -0.133963882923126221E+02    0.574072337150573730E+01   -0.134193825721740723E+02    0.548584449291229248E+01   -0.196697956323623657E+02    0.553528761863708496E+01   -0.835633204689933918E+05   -0.547515351937698025E+01    1
   -0.154967331886291504E+02    0.582559943199157715E+00    0.141277194023132324E+00   -0.197240042686462402E+02    0.152532219886779785E+00   -0.115568125247955322E+02    0.208112204074859619E+01   -0.181905281543731689E+02    0.350497913360595703E+01   -0.831114497838634998E+05   -0.548515351937698004E+01    1
    0.220465183258056641E+01    0.434858024120330811E+00    0.677904725074768066E+00   -0.196063685417175293E+02    0.394696927070617676E+01   -0.194649672508239746E+02    0.286908674240112305E+01   -0.113444417715072632E+02    0.387363803386688232E+01   -0.828238000023935456E+05   -0.549515351937697805E+01    1
    0.578727483749389648E+01    0.173723995685577393E+00    0.255519807338714600E+00   -0.180363595485687256E+02    0.213290333747863770E+01   -0.120675343275070190E+02    0.250877523422241211E+01   -0.118695312738418579E+02    0.474050652980804443E+01   -0.778803710860575084E+05   -0.550515351937697694E+01    1
    0.211975574493408203E+00    0.716283023357391357E+00    0.736437618732452393E+00   -0.189504492282867432E+02    0.554501509666442871E+01   -0.110081738233566284E+02    0.293553686141967773E+01   -0.130165553092956543E+02    0.432672321796417236E+01   -0.776878897425429896E+05   -0.551515351937698295E+01    1
    0.395344734191894531E+01    0.600261867046356201E+00    0.290073215961456299E+00   -0.145235812664031982E+02    0.357365334033966064E+01   -0.147177577018737793E+02    0.584681046009063721E+01   -0.186863160133361816E+02    0.539560925960540771E+01   -0.776663532683211379E+05   -0.552515351937698185E+01    1
   -0.113423228263854980E+02    0.476149916648864746E+00    0.329448461532592773E+00   -0.172329902648925781E+02    0.499338698387145996E+01   -0.185002475976943970E+02    0.792373180389404297E+00   -0.126125407218933105E+02    0.150677061080932617E+01   -0.772741196976415813E+05   -0.553515351937698163E+01    1
   -0.189955234527587891E+01    0.702706754207611084E+00    0.253451347351074219E+00   -0.109454226493835449E+02    0.178501832485198975E+01   -0.160988801717758179E+02    0.429455602169036865E+01   -0.149839127063751221E+02    0.350101125240325928E+01   -0.758572198257548735E+05   -0.554515351937698142E+01    1
   -0.190103793144226074E+02    0.975416123867034912E+00    0.685009598731994629E+00   -0.156063842773437500E+02    0.513156330585479736E+01   -0.130022096633911133E+02    0.325833499431610107E+01   -0.104688704013824463E+02    0.246216416358947754E+00   -0.716759067166843452E+05   -0.555515351937698032E+01    1
    0.100102424621582031E+00    0.971398890018463135E+00    0.200022041797637939E+00   -0.124915927648544312E+02    0.578591501712799072E+01   -0.149712038040161133E+02    0.340766608715057373E+01   -0.185744267702102661E+02    0.586719918251037598E+01   -0.711481601474434137E+05   -0.556515351937698544E+01    1
   -0.329442977905273438E+01    0.954664528369903564E+00    0.352223098278045654E+00   -0.190358322858810425E+02    0.934060335159301758E+00   -0.170790666341781616E+02    0.514427626132965088E+01   -0.122689920663833618E+02    0.309214568138122559E+01   -0.421257568388585933E+05   -0.557515351937698611E+01    1
   -0.551550388336181641E+00    0.529161512851715088E+00    0.914462804794311523E-01   -0.132654446363449097E+02    0.383586502075195312E+01   -0.137829720973968506E+02    0.424417805671691895E+01   -0.159761422872543335E+02    0.588366365432739258E+01   -0.403875674268882722E+05   -0.558515351937698146E+01    1
