   -0.526237616970968816E+03   -0.914196751939812202E+00    0.224379049377146533E+00    0.234546791802223265E+00    0.911390790211109914E+00    0.325264707476300929E+00   -0.145717900845270112E+02    0.415430915042894977E+01   -0.114420044425490683E+02    0.235784611588761539E+01   -0.126612861974593063E+02    0.115522548858412510E+01    0.901392953667100519E+05
    0.458261315582775296E+03    0.416628091897791819E+00    0.748073113383282640E+00    0.181972116086193986E+00    0.766849125784260122E+00    0.352351537817899629E+00   -0.152766109412220743E+02    0.547460052871661684E+01   -0.116271033819884568E+02    0.189986889008623483E+01   -0.127037174286409353E+02    0.176650138947908908E+01    0.901393421168252826E+05
   -0.123402296011097519E+03   -0.247521702803442167E+01    0.438671496585897991E+00    0.330109770271532543E+00    0.946231408819566799E+00    0.305198421652138119E+00   -0.136026664888550339E+02    0.301705787296260963E+01   -0.115974302349002691E+02    0.259695444830528022E+01   -0.126273698440802171E+02    0.240801325680508249E+01    0.901397474876417546E+05
   -0.950354638280859945E+02   -0.236178661772430587E+01    0.453757698773766316E+00    0.324858600517384633E+00    0.417803022411757652E+00    0.689224357557277290E+00   -0.155887957540789088E+02    0.540418177270131039E+01   -0.114131673226301196E+02    0.226195863434636424E+01   -0.124433057637932798E+02    0.144981705159363305E+01    0.901397687401881994E+05
    0.363611745466873799E+03    0.182518146438951590E+00    0.697728327001006399E+00    0.184169539283189243E+00    0.277270906181578070E+00    0.663205221177371129E+00   -0.136180961517977650E+02    0.242983678321559626E+01   -0.114317510192571365E+02    0.166974437888696325E+01   -0.126650441805894065E+02    0.197681193019797563E+01    0.901398383781835437E+05
    0.108622700924349147E+03   -0.781806646304221431E+01    0.562095872719470480E+00    0.689143435693912454E+00    0.107408894134360652E+00    0.746613785865886781E+00   -0.149063988747951779E+02    0.445381542588508239E+01   -0.115866942415444427E+02    0.192807306262563039E+01   -0.126029533578433544E+02    0.213734321213125833E+01    0.901400783533197828E+05
    0.149713846565411814E+03    0.107391175345014744E+01    0.583952523187015071E+00    0.143439679698988298E+00    0.143479061801627894E+00    0.638419467853120093E+00   -0.158041313639227887E+02    0.555384314361055953E+01   -0.114494208850590056E+02    0.180822101608166963E+01   -0.125572058633140102E+02    0.205667737476936541E+01    0.901402954761856236E+05
   -0.834371817383554344E+02    0.323010203646845184E-02    0.459930652764460213E+00    0.193934624846922976E+00    0.400764643532829923E-01    0.647936807116979319E+00   -0.145491053757828279E+02    0.461066864106608865E+01   -0.114643907394063920E+02    0.267649661359107238E+01   -0.125116368776689697E+02    0.180451175731667735E+01    0.901407224260724324E+05
   -0.713698126422486553E+03   -0.254318493321181904E+01    0.124652197268024581E+00    0.345362111296242280E+00    0.303479677244473223E+00    0.302550239381449093E+00   -0.143960765050564170E+02    0.395258741652383971E+01   -0.113365267042829618E+02    0.223725215576197245E+01   -0.127623365190791223E+02    0.241004983391736394E+01    0.901408440813869238E+05
   -0.126288220360199830E+02    0.153195694491842005E+00    0.497594189484852512E+00    0.192229031347705359E+00    0.691815327544268444E+00    0.349580439961118206E+00   -0.155435892431511000E+02    0.560962461286270653E+01   -0.113882438772997556E+02    0.200545082376769868E+01   -0.126238366267154198E+02    0.187825862542648014E+01    0.901411200846202264E+05
   -0.150314805240261876E+03    0.545598760474376832E+00    0.424352971228443121E+00    0.159951174930054424E+00    0.341131551530365229E+00    0.631479043006119900E+00   -0.150570713231414430E+02    0.555877634826115585E+01   -0.114697210263020395E+02    0.224246855075501283E+01   -0.123709680824611290E+02    0.209392771296028801E+01    0.901411368368752883E+05
    0.127113644323557764E+03   -0.646257870319118410E+00    0.571931832693605591E+00    0.229583699516690248E+00    0.985290980477925848E-01    0.664261285022263226E+00   -0.149423807789684311E+02    0.557579859202137484E+01   -0.115961876641919091E+02    0.170418723271353167E+01   -0.127148913878275458E+02    0.316003914139287456E+01    0.901411921284668497E+05
   -0.164509930742026427E+02   -0.223313199262224771E+01    0.495559699617204141E+00    0.294827076601003268E+00    0.599125146743695325E+00    0.318706324047964007E+00   -0.150708828944870188E+02    0.593953345864873228E+01   -0.114367172786815328E+02    0.187443569258700604E+01   -0.128040121192346970E+02    0.209680195896679411E+01    0.901412225692071224E+05
   -0.281589901234322042E+03   -0.227192897295708462E+00    0.354519700207109767E+00    0.210073178461196219E+00    0.581721306512027025E+00    0.330736464726254786E+00   -0.142578184667644408E+02    0.442453476078323948E+01   -0.115539871930284122E+02    0.191595653392514231E+01   -0.128154896583151299E+02    0.271466466320157229E+01    0.901412747734121513E+05
