    0.123848394818501362E+01    0.441692585921268477E+00    0.520016864287747627E+00   -0.137599513378976077E+02    0.176120688088254962E+01   -0.121280884720246789E+02    0.120446286005163916E+01   -0.132916354426502181E+02    0.149302790734378216E+00    0.208024434629937983E+06
    0.563587657179770218E+00    0.937740137286568909E+00    0.480259613663678808E+00   -0.139141473430879703E+02    0.216489622566546913E+01   -0.119370519193568434E+02    0.160258151840342156E+01   -0.131831794766466022E+02    0.591058325532947682E+00    0.208024932847382850E+06
   -0.587693490041761635E+00    0.109716777406033320E+00    0.519552330182678213E+00   -0.137339961528087393E+02    0.171255209220287585E+01   -0.120919968564244478E+02    0.941375592392785565E+00   -0.131075121223620155E+02    0.742847098073081691E+00    0.208025425252253539E+06
   -0.239465662996948936E+01    0.619377200031046238E+00    0.480515304826229062E+00   -0.137321261393310490E+02    0.183048043085065593E+01   -0.120463845583751059E+02    0.981024797397608506E+00   -0.131945192655997676E+02    0.759540803693278033E+00    0.208025480425612885E+06
   -0.248096456315381886E+01    0.972354950802085449E+00    0.480687801591155262E+00   -0.136483380039756241E+02    0.193119046543883122E+01   -0.120981942712846759E+02    0.136444640286210417E+01   -0.133142688927753685E+02    0.320179927531342501E+00    0.208025919564213022E+06
   -0.715293681982309693E+00    0.104251575290112239E+00    0.519518198483723159E+00   -0.137715831567306140E+02    0.162519363367286940E+01   -0.120581722953882924E+02    0.164278658798101351E+01   -0.132441590237941327E+02    0.677263233079218652E+00    0.208026019814236206E+06
   -0.181220948613358246E+00    0.949650970135785921E+00    0.480279734412420389E+00   -0.137419333560397519E+02    0.188142820094653129E+01   -0.120574987930533641E+02    0.765511213953873115E+00   -0.132572311257931652E+02    0.485273209522099069E+00    0.208026121043426916E+06
    0.478312677993883995E+00    0.140377472274652804E+00    0.519763338320443857E+00   -0.137448290194743983E+02    0.180580259530585829E+01   -0.120071569148417971E+02    0.138653213852446111E+01   -0.133742852374672214E+02    0.355085490219788413E+00    0.208026151275105542E+06
   -0.233516539812235280E+01    0.463931228204302715E+00    0.519440910509173293E+00   -0.136645588147815698E+02    0.161496890557968942E+01   -0.120840848855631542E+02    0.122674939243772352E+01   -0.133452314516756338E+02    0.419149033209140431E+00    0.208026382674076827E+06
   -0.356456903872042119E+01    0.958806839961298230E+00    0.480942438913575576E+00   -0.136606737065664277E+02    0.164787633584609106E+01   -0.120811940847930188E+02    0.108158570458792114E+01   -0.132816189876517630E+02    0.515513739301487472E+00    0.208026562593803275E+06
