    0.485912024974822998E+00    0.244565606117248535E-01    0.593313574790954590E+00   -0.308371186256408691E+03   -0.453936345527693952E+01   -0.778754562139511108E+00   -0.100430905818939209E+02    0.475825130939483643E+01   -0.129259723424911499E+02    0.251428556442260742E+01   -0.124524223804473877E+02    0.369605398178100586E+01   -0.100000000000000000E+21   -0.535831319988483568E+01    1
    0.437843203544616699E+00    0.402579069137573242E+00    0.128891110420227051E+00   -0.268578886985778809E+03    0.174762042085111347E+01   -0.515402466058731079E+00   -0.117679011821746826E+02    0.525612473487854004E+01   -0.191729098558425903E+02    0.361934244632720947E+01   -0.136940097808837891E+02    0.259719157218933105E+01   -0.100000000000000000E+21   -0.536331319988484623E+01    1
    0.373033285140991211E-01    0.719813823699951172E+00    0.645643413066864014E+00    0.345443189144134521E+03   -0.769269957217628519E+01   -0.988072812557220459E+00   -0.163063508272171021E+02    0.160986292362213135E+01   -0.138348650932312012E+02    0.384660172462463379E+01   -0.199020737409591675E+02    0.329532623291015625E+00   -0.200973256615832092E+12   -0.536831319988485056E+01    1
    0.721516251564025879E+00    0.285571396350860596E+00    0.542810559272766113E+00    0.471158385276794434E+03   -0.825448920948473130E+01   -0.913165569305419922E+00   -0.191011482477188110E+02    0.141583871841430664E+01   -0.174565672874450684E+02    0.112512159347534180E+01   -0.140868663787841797E+02    0.557823479175567627E+01   -0.138636969361401947E+12   -0.537331319988484601E+01    1
    0.794433891773223877E+00    0.724255204200744629E+00    0.949674189090728760E+00    0.487465560436248779E+03   -0.109886014741804736E+02   -0.905560612678527832E+00   -0.181454825401306152E+02    0.299877941608428955E+01   -0.156347489356994629E+02    0.454172265529632568E+01   -0.167602491378784180E+02    0.356192100048065186E+01   -0.135007887851962067E+12   -0.537831319988484857E+01    1
    0.456758499145507812E+00    0.808803439140319824E+00    0.796651661396026611E+00   -0.295103549957275391E+03   -0.117495442842085396E+02   -0.938000142574310303E+00   -0.195459365844726562E+02    0.347048878669738770E+00   -0.122126227617263794E+02    0.176824200153350830E+01   -0.113123440742492676E+02    0.570269286632537842E+01   -0.110692743348335358E+12   -0.538331319988484491E+01    1
    0.569043338298797607E+00    0.842540860176086426E-01    0.422618746757507324E+00   -0.232344865798950195E+03   -0.121969636016904843E+02   -0.876417964696884155E+00   -0.191946280002593994E+02    0.439224886894226074E+01   -0.147317922115325928E+02    0.882504343986511230E+00   -0.122150403261184692E+02    0.362961280345916748E+01   -0.100854396524362213E+12   -0.538831319988483948E+01    1
    0.824041306972503662E+00    0.809451520442962646E+00    0.446976482868194580E+00   -0.107350111007690430E+03   -0.606815867686311883E+01   -0.839950352907180786E+00   -0.140026658773422241E+02    0.475144135951995850E+01   -0.136130052804946899E+02    0.396941506862640381E+01   -0.107068485021591187E+02    0.107962846755981445E+01   -0.871519307284167786E+11   -0.539331319988484825E+01    1
    0.196218669414520264E+00    0.185115635395050049E+00    0.698945105075836182E+00   -0.111183822154998779E+03    0.120186788339018769E+01   -0.768883734941482544E+00   -0.160494321584701538E+02    0.222082614898681641E+01   -0.183114647865295410E+02    0.197530639171600342E+01   -0.129609173536300659E+02    0.308915340900421143E+01   -0.794397279075280762E+11   -0.539831319988485436E+01    1
    0.286623418331146240E+00    0.466548144817352295E+00    0.654131412506103516E+00    0.970649719238281250E+02   -0.111259546848426147E+02   -0.806482791900634766E+00   -0.150528699159622192E+02    0.202359187602996826E+01   -0.121082580089569092E+02    0.340380799770355225E+01   -0.173948621749877930E+02    0.366696238517761230E+00   -0.719728648700426788E+11   -0.540331319988484537E+01    1
    0.875522494316101074E+00    0.608384370803833008E+00    0.310676574707031250E+00    0.345667719841003418E+03   -0.108587433587807265E+02   -0.730134457349777222E+00   -0.182548248767852783E+02    0.366362607479095459E+01   -0.198116219043731689E+02    0.337712967395782471E+01   -0.133242565393447876E+02    0.533320891857147217E+01   -0.685460728400124283E+11   -0.540831319988483905E+01    1
    0.304570972919464111E+00    0.963782906532287598E+00    0.933483541011810303E+00    0.208959460258483887E+03    0.797389906602830223E+01   -0.749706238508224487E+00   -0.140092992782592773E+02    0.302501606941223145E+01   -0.167289227247238159E+02    0.377824044227600098E+01   -0.160768365859985352E+02    0.528560042381286621E+01   -0.668973289449483643E+11   -0.541331319988484161E+01    1
    0.487749874591827393E+00    0.389789402484893799E+00    0.722031533718109131E+00    0.291511118412017822E+03   -0.973681328946730140E+01   -0.747512638568878174E+00   -0.187902629375457764E+02    0.446258103847503662E+01   -0.140783780813217163E+02    0.416340494155883789E+01   -0.106286317110061646E+02    0.329982769489288330E+01   -0.649549659341862106E+11   -0.541831319988483973E+01    1
    0.915784120559692383E+00    0.588389933109283447E+00    0.448273479938507080E+00    0.333515465259552002E+03    0.383388580942897406E+01   -0.783278256654739380E+00   -0.145343059301376343E+02    0.396747815608978271E+01   -0.102330935001373291E+02    0.596443462371826172E+01   -0.134707981348037720E+02    0.590681576728820801E+01   -0.540286922134884796E+11   -0.542331319988484406E+01    1
    0.131059229373931885E+00    0.208549082279205322E+00    0.961794614791870117E+00   -0.479813635349273682E+03   -0.319805289114414570E+01   -0.687297493219375610E+00   -0.190941685438156128E+02    0.445159792900085449E+00   -0.124888414144515991E+02    0.520480120182037354E+01   -0.125439858436584473E+02    0.200235092639923096E+01   -0.472536129223406372E+11   -0.542831319988484751E+01    1
    0.106890678405761719E+00    0.542551100254058838E+00    0.985503315925598145E+00    0.347723305225372314E+03   -0.864080908941897974E+01   -0.632486701011657715E+00   -0.144717735052108765E+02    0.215228319168090820E+00   -0.195303875207901001E+02    0.593942892551422119E+01   -0.186106634140014648E+02    0.473540389537811279E+01   -0.389202955425595856E+11   -0.543331319988484829E+01    1
    0.213668227195739746E+00    0.468441843986511230E+00    0.121119141578674316E+00    0.474867045879364014E+03    0.478983680674701517E+01   -0.659855663776397705E+00   -0.187448507547378540E+02    0.700516462326049805E+00   -0.148764908313751221E+02    0.452888810634613037E+01   -0.144760853052139282E+02    0.306036937236785889E+01   -0.353951919149254913E+11   -0.543831319988484552E+01    1
    0.565277099609375000E+00    0.391056716442108154E+00    0.459077358245849609E-01   -0.371495068073272705E+03   -0.447236772102514912E+01   -0.585341513156890869E+00   -0.185559588670730591E+02    0.485822510719299316E+01   -0.127212160825729370E+02    0.590691375732421875E+01   -0.179618585109710693E+02    0.236463868618011475E+01   -0.324262330679027519E+11   -0.544331319988483830E+01    1
    0.198022246360778809E+00    0.718311309814453125E+00    0.872533619403839111E+00    0.390531003475189209E+03    0.172203318151509066E+01   -0.551619440317153931E+00   -0.195153641700744629E+02    0.928880810737609863E+00   -0.157501417398452759E+02    0.481415319442749023E+01   -0.132414448261260986E+02    0.357975375652313232E+01   -0.296119817470010262E+11   -0.544831319988483820E+01    1
    0.157952249050140381E+00    0.388650476932525635E+00    0.381784975528717041E+00   -0.356876671314239502E+03    0.201777084790053074E+01   -0.568044245243072510E+00   -0.179200571775436401E+02    0.317744028568267822E+01   -0.183439511060714722E+02    0.193472778797149658E+01   -0.138852417469024658E+02    0.325583732128143311E+01   -0.265823590252976685E+11   -0.545331319988484342E+01    1
    0.651604890823364258E+00    0.907202780246734619E+00    0.612460911273956299E+00   -0.458212673664093018E+03   -0.114585784563657374E+02   -0.653166681528091431E+00   -0.136504209041595459E+02    0.701263189315795898E+00   -0.116934698820114136E+02    0.807521581649780273E+00   -0.121773880720138550E+02    0.390096294879913330E+01   -0.210030332706423111E+11   -0.545831319988484953E+01    1
    0.209363639354705811E+00    0.413447618484497070E-02    0.246134102344512939E+00    0.221281290054321289E+03   -0.126467921030953647E+02   -0.533246606588363647E+00   -0.166862154006958008E+02    0.595912277698516846E+01   -0.113457375764846802E+02    0.290146601200103760E+01   -0.183042806386947632E+02    0.365635013580322266E+01   -0.203697745719863243E+11   -0.546331319988484410E+01    1
    0.811488032341003418E-01    0.823020339012145996E+00    0.450231015682220459E+00   -0.127630650997161865E+03    0.361834667896800966E-01   -0.507222473621368408E+00   -0.188564652204513550E+02    0.118485045433044434E+01   -0.131388962268829346E+02    0.491369318962097168E+01   -0.143791061639785767E+02    0.620638132095336914E+00   -0.199513864693513947E+11   -0.546831319988483777E+01    1
    0.593447566032409668E+00    0.290484905242919922E+00    0.271690368652343750E+00    0.423565924167633057E+03   -0.114964998385003483E+02   -0.548748582601547241E+00   -0.160750466585159302E+02    0.204867517948150635E+01   -0.100341171026229858E+02    0.809600114822387695E+00   -0.115846216678619385E+02    0.574864983558654785E+01   -0.162952322714529419E+11   -0.547331319988483678E+01    1
    0.351348578929901123E+00    0.582289099693298340E+00    0.215004384517669678E+00   -0.333762466907501221E+03    0.392502895957786535E+01   -0.461246281862258911E+00   -0.150771975517272949E+02    0.569519698619842529E+01   -0.184131258726119995E+02    0.534535896778106689E+01   -0.188731741905212402E+02    0.385585391521453857E+01   -0.161324641038584538E+11   -0.547831319988484022E+01    1
    0.600590825080871582E+00    0.830998897552490234E+00    0.128191709518432617E-01    0.236603796482086182E+03   -0.363218550759187941E+01   -0.390176683664321899E+00   -0.146696537733078003E+02    0.214322805404663086E+01   -0.191090995073318481E+02    0.558904731273651123E+01   -0.197087776660919189E+02    0.460083639621734619E+01   -0.137338850662774029E+11   -0.548331319988484100E+01    1
    0.539090633392333984E-01    0.102422893047332764E+00    0.812892735004425049E+00    0.423858165740966797E+03   -0.805980543483673983E+01   -0.434504956007003784E+00   -0.176399618387222290E+02    0.185363209247589111E+01   -0.114936619997024536E+02    0.103051507472991943E+01   -0.161483496427536011E+02    0.591299772262573242E+01   -0.119776709314248028E+11   -0.548831319988484623E+01    1
    0.243837833404541016E-01    0.743388354778289795E+00    0.395749807357788086E+00   -0.447898268699645996E+03   -0.124893886401818879E+02   -0.359371066093444824E+00   -0.198061931133270264E+02    0.366823697090148926E+01   -0.171158903837203979E+02    0.488408374786376953E+01   -0.187906640768051147E+02    0.478415322303771973E+01   -0.109494303576713562E+11   -0.549331319988485411E+01    1
    0.984219372272491455E+00    0.335404753684997559E+00    0.593084514141082764E+00    0.491458177566528320E+01   -0.543124453185859224E+00   -0.453000575304031372E+00   -0.132944482564926147E+02    0.178761005401611328E+00   -0.145134764909744263E+02    0.542986321449279785E+01   -0.174339938163757324E+02    0.431020975112915039E+00   -0.105659504400786819E+11   -0.549831319988485046E+01    1
    0.222899317741394043E-01    0.841439485549926758E+00    0.797001957893371582E+00   -0.384671330451965332E+03   -0.997955407947075024E+01   -0.309232532978057861E+00   -0.188984292745590210E+02    0.359843802452087402E+01   -0.188998764753341675E+02    0.247392368316650391E+01   -0.127018105983734131E+02    0.258011019229888916E+01   -0.914410234748506737E+10   -0.550331319988484413E+01    1
    0.894833326339721680E+00    0.949333667755126953E+00    0.620700120925903320E+00   -0.300930917263031006E+03    0.799504017194431427E+01   -0.435281902551651001E+00   -0.122722405195236206E+02    0.216417431831359863E+00   -0.188339364528656006E+02    0.458479034900665283E+01   -0.115839952230453491E+02    0.364010846614837646E+01   -0.754898771538804722E+10   -0.550831319988484491E+01    1
    0.359406232833862305E+00    0.691566526889801025E+00    0.817300379276275635E+00    0.290053009986877441E+03    0.520003268164284194E+01   -0.255758970975875854E+00   -0.178038853406906128E+02    0.304214358329772949E+01   -0.128637790679931641E+02    0.694767951965332031E+00   -0.191336762905120850E+02    0.427684664726257324E+01   -0.726472319634657192E+10   -0.551331319988484569E+01    1
    0.368056058883666992E+00    0.596112608909606934E-01    0.680920720100402832E+00   -0.210661053657531738E+03   -0.104007528421004523E+02   -0.314061552286148071E+00   -0.132263654470443726E+02    0.354145145416259766E+01   -0.120052999258041382E+02    0.132147502899169922E+01   -0.162030863761901855E+02    0.516066312789916992E+00   -0.725231386462266827E+10   -0.551831319988484470E+01    1
    0.754832386970520020E+00    0.143340826034545898E+00    0.204243123531341553E+00   -0.415591716766357422E+03   -0.257939927536281921E+01   -0.247818589210510254E+00   -0.167345792055130005E+02    0.102507483959197998E+01   -0.157352888584136963E+02    0.953056454658508301E+00   -0.122622025012969971E+02    0.310697293281555176E+01   -0.674272608740117550E+10   -0.552331319988484637E+01    1
    0.133280992507934570E+00    0.570780694484710693E+00    0.804913878440856934E+00    0.421242833137512207E+03    0.540663183536032932E+01   -0.311398714780807495E+00   -0.124307185411453247E+02    0.387320637702941895E+01   -0.119656783342361450E+02    0.577459931373596191E+00   -0.179386186599731445E+02    0.449241328239440918E+01   -0.653196149861034775E+10   -0.552831319988484449E+01    1
    0.982041478157043457E+00    0.725125133991241455E+00    0.339786231517791748E+00    0.476888597011566162E+03    0.697988063626272393E+01   -0.310784488916397095E+00   -0.123872637748718262E+02    0.365965318679809570E+01   -0.165363359451293945E+02    0.368541133403778076E+01   -0.160658127069473267E+02    0.858155250549316406E+00   -0.636362610679858208E+10   -0.553331319988484527E+01    1
    0.390167832374572754E+00    0.665694594383239746E+00    0.587658345699310303E+00   -0.288048744201660156E+03   -0.198056455779730989E+01   -0.261750280857086182E+00   -0.185093665122985840E+02    0.259902441501617432E+01   -0.197530555725097656E+02    0.395556092262268066E+01   -0.104288285970687866E+02    0.128867197036743164E+01   -0.626426199424465561E+10   -0.553831319988484871E+01    1
    0.679589927196502686E+00    0.663959860801696777E+00    0.366145372390747070E+00   -0.496445298194885254E+02   -0.528566762951575519E+01   -0.228238314390182495E+00   -0.160717505216598511E+02    0.553838467597961426E+01   -0.154111421108245850E+02    0.504931104183197021E+01   -0.168703597784042358E+02    0.416274082660675049E+01   -0.612927470684950638E+10   -0.554331319988485038E+01    1
    0.553105950355529785E+00    0.341819286346435547E+00    0.409667253494262695E+00    0.310431361198425293E+03   -0.917561819325571548E+01   -0.307641088962554932E+00   -0.126228719949722290E+02    0.428671610355377197E+01   -0.189026391506195068E+02    0.391803145408630371E+00   -0.159139257669448853E+02    0.146585297584533691E+01   -0.575181777518265724E+10   -0.554831319988485117E+01    1
    0.448778390884399414E+00    0.600380718708038330E+00    0.316755175590515137E+00    0.579307675361633301E+02    0.386572607012720582E+01   -0.361794441938400269E+00   -0.147740715742111206E+02    0.321944904327392578E+01   -0.106008446216583252E+02    0.541346311569213867E+00   -0.106393605470657349E+02    0.465012502670288086E+01   -0.494888744909138775E+10   -0.555331319988485106E+01    1
    0.754584729671478271E+00    0.633038580417633057E+00    0.618598878383636475E+00   -0.941707491874694824E+02   -0.128814342093750422E+02   -0.255395233631134033E+00   -0.163210034370422363E+02    0.441403913497924805E+01   -0.106233155727386475E+02    0.561211252212524414E+01   -0.172658109664916992E+02    0.505669069290161133E+01   -0.482543597179860115E+10   -0.555831319988484740E+01    1
    0.679180622100830078E+00    0.285689949989318848E+00    0.513968765735626221E+00    0.241567671298980713E+03    0.715955741813754187E+01   -0.163121134042739868E+00   -0.193563723564147949E+02    0.360658013820648193E+01   -0.174316602945327759E+02    0.135222995281219482E+01   -0.155660182237625122E+02    0.237023699283599854E+01   -0.423383050916539288E+10   -0.556331319988484108E+01    1
    0.598149955272674561E+00    0.184369087219238281E-01    0.714240074157714844E+00   -0.379278123378753662E+03   -0.134095960852527352E+02   -0.138085842132568359E+00   -0.136861371994018555E+02    0.287667882442474365E+01   -0.160040754079818726E+02    0.825189471244812012E+00   -0.137455451488494873E+02    0.352676510810852051E+01   -0.420383544648883533E+10   -0.556831319988484541E+01    1
    0.206531941890716553E+00    0.896571099758148193E+00    0.364488542079925537E+00   -0.307349026203155518E+03   -0.607159667537975345E+01   -0.200758486986160278E+00   -0.188969320058822632E+02    0.370868861675262451E+01   -0.117731487751007080E+02    0.342202162742614746E+01   -0.133358865976333618E+02    0.515228426456451416E+01   -0.419809682363118124E+10   -0.557331319988484619E+01    1
    0.278128385543823242E+00    0.258460998535156250E+00    0.292495012283325195E+00    0.221027135848999023E+03   -0.124114223302123534E+02   -0.945369005203247070E-01   -0.198642778396606445E+02    0.462825536727905273E+01   -0.156213331222534180E+02    0.376825690269470215E+00   -0.182945573329925537E+02    0.201039862632751465E+01   -0.405963743358292675E+10   -0.557831319988484164E+01    1
    0.503233075141906738E+00    0.127033531665802002E+00    0.814447581768035889E+00    0.188680589199066162E+03   -0.351254832913557102E+01   -0.164342582225799561E+00   -0.151851320266723633E+02    0.102236652374267578E+01   -0.112902712821960449E+02    0.596699166297912598E+01   -0.173758554458618164E+02    0.105898547172546387E+01   -0.402988148046017694E+10   -0.558331319988483532E+01    1
    0.934355020523071289E+00    0.172702610492706299E+00    0.758183181285858154E+00   -0.272362053394317627E+03   -0.130278089349417350E+02   -0.193313568830490112E+00   -0.165288150310516357E+02    0.123549699783325195E+00   -0.116609907150268555E+02    0.950064182281494141E+00   -0.117664194107055664E+02    0.574343848228454590E+01   -0.400068108493656874E+10   -0.558831319988483610E+01    1
    0.904671549797058105E+00    0.900861918926239014E+00    0.577115774154663086E+00   -0.126560449600219727E+03    0.180639985564040551E+01   -0.232482761144638062E+00   -0.122056388854980469E+02    0.157403469085693359E+00   -0.129403465986251831E+02    0.713138580322265625E+00   -0.149534994363784790E+02    0.570485401153564453E+01   -0.366894357320322514E+10   -0.559331319988483600E+01    1
    0.292528510093688965E+00    0.656130373477935791E+00    0.952782988548278809E+00   -0.110079586505889893E+03   -0.776347322735443868E+01   -0.103424251079559326E+00   -0.144536650180816650E+02    0.342463195323944092E+01   -0.112962734699249268E+02    0.541346991062164307E+01   -0.155676513910293579E+02    0.347921133041381836E+01   -0.344413894682368755E+10   -0.559831319988484122E+01    1
    0.282082974910736084E+00    0.618898034095764160E+00    0.833884239196777344E+00   -0.495575189590454102E+03   -0.143525017127515753E+01   -0.142092764377593994E+00   -0.132087486982345581E+02    0.185003578662872314E+01   -0.188103276491165161E+02    0.380803012847900391E+01   -0.157239896059036255E+02    0.851171493530273438E+00   -0.342308413812945509E+10   -0.560331319988485266E+01    1
    0.776749789714813232E+00    0.427354156970977783E+00    0.203200399875640869E+00    0.798256397247314453E+02    0.817253653897042298E+01   -0.154227524995803833E+00   -0.120755201578140259E+02    0.491642367839813232E+01   -0.136354440450668335E+02    0.324243342876434326E+01   -0.112819772958755493E+02    0.468750178813934326E+01   -0.326208684619842386E+10   -0.560831319988485166E+01    1
    0.535941839218139648E+00    0.550356090068817139E+00    0.912354469299316406E+00    0.398576438426971436E+03    0.179460209230963663E+01   -0.188082665205001831E+00   -0.127657145261764526E+02    0.568516767024993896E+01   -0.102843970060348511E+02    0.694617390632629395E+00   -0.169458657503128052E+02    0.430321562290191650E+01   -0.316013731796850872E+10   -0.561331319988484800E+01    1
    0.512792170047760010E+00    0.268027782440185547E+00    0.463259518146514893E+00    0.311405599117279053E+03   -0.100587521234953030E+02   -0.242505878210067749E+00   -0.176692771911621094E+02    0.165392267704010010E+01   -0.133449673652648926E+02    0.514966607093811035E+01   -0.130863374471664429E+02    0.920086741447448730E+00   -0.313424702329958820E+10   -0.561831319988484346E+01    1
    0.650115251541137695E+00    0.271420180797576904E+00    0.135277867317199707E+00    0.381256937980651855E+03   -0.825202057145211043E+01   -0.118027240037918091E+00   -0.123160982131958008E+02    0.452431941032409668E+01   -0.147569870948791504E+02    0.192332911491394043E+01   -0.127595764398574829E+02    0.763029456138610840E+00   -0.264068446145507050E+10   -0.562331319988484069E+01    1
    0.550332665443420410E-01    0.587237894535064697E+00    0.189366579055786133E+00    0.333558678627014160E+03   -0.691084830274837003E+01   -0.697659552097320557E-01   -0.160714197158813477E+02    0.449000358581542969E+00   -0.150141143798828125E+02    0.571633279323577881E+01   -0.120377993583679199E+02    0.425854361057281494E+01   -0.244351145806235933E+10   -0.562831319988483703E+01    1
    0.350586235523223877E+00    0.404293239116668701E+00    0.187333345413208008E+00    0.130363106727600098E+03   -0.594844358690242103E+00   -0.486198663711547852E-01   -0.144125849008560181E+02    0.547195816040039062E+01   -0.146435683965682983E+02    0.407329523563385010E+01   -0.141077834367752075E+02    0.185852622985839844E+01   -0.219698313566467428E+10   -0.563331319988483337E+01    1
    0.557785809040069580E+00    0.534638047218322754E+00    0.572228014469146729E+00    0.497715532779693604E+03   -0.788505688166264651E+01   -0.849535077810287476E+00   -0.139624500274658203E+02    0.583548903465270996E+01   -0.183656668663024902E+02    0.284532201290130615E+01   -0.107000207901000977E+02    0.195445311069488525E+01   -0.219333275481495142E+10   -0.563831319988483060E+01    1
    0.989278793334960938E+00    0.174972891807556152E+00    0.533254265785217285E+00    0.218594551086425781E+03   -0.481509352127233825E+01   -0.773182511329650879E-02   -0.167902916669845581E+02    0.361346197128295898E+01   -0.147112751007080078E+02    0.272613215446472168E+01   -0.129279488325119019E+02    0.153272151947021484E+01   -0.213993310003988171E+10   -0.564331319988483582E+01    1
    0.903339147567749023E+00    0.767060399055480957E+00    0.310946226119995117E+00    0.439545810222625732E+03    0.469693459043980255E+01    0.155592858791351318E-01   -0.133688169717788696E+02    0.418198621273040771E+01   -0.152328079938888550E+02    0.123693001270294189E+01   -0.124679243564605713E+02    0.430381000041961670E+01   -0.195267050400251985E+10   -0.564831319988484637E+01    1
    0.441750347614288330E+00    0.960563600063323975E+00    0.322554230690002441E+00    0.321555912494659424E+03    0.118463394646507147E+01   -0.313747525215148926E-01   -0.196072274446487427E+02    0.504581809043884277E+01   -0.111034250259399414E+02    0.548216843605041504E+01   -0.160611051321029663E+02    0.191328477859497070E+01   -0.194941281380900908E+10   -0.565331319988485337E+01    1
    0.387525558471679688E-01    0.308751702308654785E+00    0.791253387928009033E+00   -0.411246359348297119E+03    0.338116732130108844E+01    0.342054069042205811E-01   -0.150802749395370483E+02    0.262924826145172119E+01   -0.139502328634262085E+02    0.225272870063781738E+01   -0.182440841197967529E+02    0.584777319431304932E+01   -0.190631919457165813E+10   -0.565831319988484260E+01    1
    0.748359918594360352E+00    0.143890738487243652E+00    0.336710989475250244E+00   -0.231094241142272949E+03   -0.111597646860443618E+02   -0.700307488441467285E-01   -0.127563327550888062E+02    0.300525605678558350E+01   -0.100604319572448730E+02    0.965469360351562500E+00   -0.142312467098236084E+02    0.503851568698883057E+01   -0.186543565373595834E+10   -0.566331319988483273E+01    1
    0.409174263477325439E+00    0.786916315555572510E+00    0.645550072193145752E+00   -0.468287408351898193E+03    0.691268198254961419E+01    0.334110260009765625E-01   -0.170994496345520020E+02    0.480518138408660889E+01   -0.125618648529052734E+02    0.545037388801574707E+01   -0.148053830862045288E+02    0.131546330451965332E+01   -0.174280209618686342E+10   -0.566831319988483973E+01    1
    0.779624521732330322E+00    0.454587697982788086E+00    0.558483839035034180E+00    0.289363145828247070E+03   -0.220524939318520019E+01   -0.881980955600738525E-01   -0.127347201108932495E+02    0.105998826026916504E+01   -0.151399224996566772E+02    0.283582735061645508E+01   -0.135237669944763184E+02    0.185974395275115967E+01   -0.162701674835905695E+10   -0.567331319988485205E+01    1
    0.741669774055480957E+00    0.883792459964752197E+00    0.737089335918426514E+00    0.403167366981506348E+03   -0.100448682964029388E+02   -0.127140194177627563E+00   -0.132732862234115601E+02    0.199377679824829102E+01   -0.165616548061370850E+02    0.364760613441467285E+01   -0.181933206319808960E+02    0.275151658058166504E+01   -0.153063998814482403E+10   -0.567831319988484218E+01    1
    0.149239897727966309E-01    0.274695336818695068E+00    0.916540741920471191E+00    0.861752033233642578E+02    0.536464172415415064E+01   -0.377441048622131348E-01   -0.111857378482818604E+02    0.279528880119323730E+01   -0.130899322032928467E+02    0.289713692665100098E+01   -0.191007977724075317E+02    0.407656002044677734E+01   -0.152636687860335636E+10   -0.568331319988483941E+01    1
