    0.984356875578701462E+01    0.451028287410736084E+00    0.187266409397125244E+00   -0.193072950839996338E+02    0.134439218044281006E+01    0.749070371921947226E+05   -0.459195633965034666E+01    1
    0.112778762103833312E+02    0.637352287769317627E+00    0.643077373504638672E+00   -0.172487598657608032E+02    0.563289999961853027E+01    0.756336087140618474E+05   -0.461195633965034801E+01    1
    0.115683594636620466E+02    0.748591780662536621E+00    0.392809569835662842E+00   -0.101711565256118774E+02    0.439715695381164551E+01    0.771315064045517938E+05   -0.463195633965034759E+01    1
    0.806366049695048481E+01    0.329605638980865479E+00    0.394761443138122559E+00   -0.177612668275833130E+02    0.260508406162261963E+01    0.779720703416676261E+05   -0.465195633965034716E+01    1
    0.147148649117475898E+02    0.495445907115936279E+00    0.219750463962554932E+00   -0.185372799634933472E+02    0.152268505096435547E+01    0.792124420573040843E+05   -0.467195633965034407E+01    1
    0.553827440226246281E+01    0.469838082790374756E+00    0.624648332595825195E+00   -0.124197751283645630E+02    0.883676290512084961E+00    0.796781691668275016E+05   -0.469195633965034364E+01    1
    0.167497376416377826E+02    0.833526074886322021E+00    0.203201413154602051E+00   -0.193373268842697144E+02    0.208573222160339355E+01    0.796863286070429021E+05   -0.471195633965034677E+01    1
    0.167160953050326988E+01    0.815766155719757080E+00    0.163941740989685059E+00   -0.160902202129364014E+02    0.226887559890747070E+01    0.797912571162094828E+05   -0.473195633965034634E+01    1
    0.136127676465683010E+02    0.464848756790161133E+00    0.358448505401611328E+00   -0.121073043346405029E+02    0.284386825561523438E+01    0.799597002529647434E+05   -0.475195633965034325E+01    1
    0.375932145279313179E+01    0.380380630493164062E+00    0.710395812988281250E+00   -0.130899244546890259E+02    0.240874493122100830E+01    0.806084865066506318E+05   -0.477195633965034460E+01    1
    0.166450484905439673E+02    0.297327280044555664E+00    0.678500592708587646E+00   -0.173131114244461060E+02    0.153794038295745850E+01    0.807569216127420077E+05   -0.479195633965034506E+01    1
    0.161711105574511613E+02    0.715528786182403564E+00    0.686370313167572021E+00   -0.145175516605377197E+02    0.111775624752044678E+01    0.808568412620442687E+05   -0.481195633965034641E+01    1
    0.268623356780132028E+01    0.543954372406005859E+00    0.595891475677490234E+00   -0.193502801656723022E+02    0.954849243164062500E+00    0.811371981854386977E+05   -0.483195633965034776E+01    1
    0.149535348446175504E+02    0.201272964477539062E-02    0.661276459693908691E+00   -0.194262605905532837E+02    0.635253310203552246E+00    0.815177563439172227E+05   -0.485195633965034734E+01    1
    0.635310554963356200E+00    0.123838424682617188E+00    0.463729560375213623E+00   -0.144922274351119995E+02    0.194430720806121826E+01    0.816877828423473111E+05   -0.487195633965034602E+01    1
    0.762312853829192427E+01    0.221468031406402588E+00    0.193328738212585449E+00   -0.179087626934051514E+02    0.195975923538208008E+01    0.820612311678309925E+05   -0.489195633965034382E+01    1
    0.448676918131227342E+01    0.677218019962310791E+00    0.751255035400390625E+00   -0.118475687503814697E+02    0.114299082756042480E+01    0.823408869798972737E+05   -0.491195633965034428E+01    1
    0.104936253209986630E+01    0.671900510787963867E-01    0.422677874565124512E+00   -0.161467534303665161E+02    0.365473473072052002E+01    0.829595364310274308E+05   -0.493195633965034563E+01    1
    0.332806305125877344E+01    0.503407418727874756E+00    0.249842405319213867E+00   -0.191811704635620117E+02    0.967960953712463379E+00    0.829624614356225356E+05   -0.495195633965034610E+01    1
    0.115955884945742884E+02    0.733357131481170654E+00    0.564277768135070801E-01   -0.112617439031600952E+02    0.178688871860504150E+01    0.830285924385357648E+05   -0.497195633965034567E+01    1
    0.135205884344747851E+02    0.689930915832519531E-01    0.294158220291137695E+00   -0.103969824314117432E+02    0.145208251476287842E+01    0.834125521503248019E+05   -0.499195633965034435E+01    1
    0.144478885109802242E+02    0.624491453170776367E+00    0.331234872341156006E+00   -0.182919710874557495E+02    0.576514005661010742E+01    0.835499158507093089E+05   -0.501195633965034304E+01    1
    0.122937785167494233E+02    0.418160855770111084E+00    0.221459686756134033E+00   -0.136270475387573242E+02    0.317336761951446533E+01    0.836368078554118983E+05   -0.503195633965034617E+01    1
    0.511914166744247279E+00    0.956381142139434814E+00    0.423133790493011475E+00   -0.188236790895462036E+02    0.557490241527557373E+01    0.836852200773528602E+05   -0.505195633965034840E+01    1
    0.193029267670424858E+02    0.847113966941833496E+00    0.848380029201507568E+00   -0.161185091733932495E+02    0.458412766456604004E+01    0.840674423316193279E+05   -0.507195633965034709E+01    1
    0.253308417789867768E+01    0.788955986499786377E+00    0.145302712917327881E+00   -0.197212016582489014E+02    0.519790470600128174E+01    0.842464829856646247E+05   -0.509195633965034755E+01    1
    0.334277535830305350E+01    0.563951134681701660E-01    0.584496736526489258E+00   -0.160491877794265747E+02    0.279339087009429932E+01    0.843353618448907800E+05   -0.511195633965034979E+01    1
   -0.191134202893311045E+01    0.520966053009033203E+00    0.271411240100860596E+00   -0.151650488376617432E+02    0.161623406410217285E+01    0.845005628562348720E+05   -0.513195633965034936E+01    1
    0.130280029710921355E+02    0.371728479862213135E+00    0.173366904258728027E+00   -0.112391233444213867E+02    0.408264791965484619E+01    0.846906386724407785E+05   -0.515195633965034716E+01    1
    0.742399267233102655E+01    0.949180126190185547E-01    0.631329536437988281E+00   -0.139975666999816895E+02    0.575809907913208008E+01    0.850126808668276353E+05   -0.517195633965034318E+01    1
    0.110993744839645210E+02    0.429561018943786621E+00    0.238909065723419189E+00   -0.123396575450897217E+02    0.124188995361328125E+01    0.850243845569081604E+05   -0.519195633965034276E+01    1
    0.143081864800130454E+01    0.337834894657135010E+00    0.749770224094390869E+00   -0.115095978975296021E+02    0.163319420814514160E+01    0.851013080656417878E+05   -0.521195633965034766E+01    1
    0.130538750284714222E+02    0.788527607917785645E+00    0.298521459102630615E+00   -0.143666636943817139E+02    0.487814962863922119E+01    0.852370041933242464E+05   -0.523195633965034546E+01    1
   -0.908155921544323341E+00    0.231431066989898682E+00    0.914756119251251221E+00   -0.124889880418777466E+02    0.168433392047882080E+01    0.852787855643900111E+05   -0.525195633965034858E+01    1
    0.806890384268181649E+01    0.517023980617523193E+00    0.269262015819549561E+00   -0.130626398324966431E+02    0.388697075843811035E+01    0.852881428865454509E+05   -0.527195633965034727E+01    1
   -0.161199231059007775E+01    0.599628746509552002E+00    0.261630594730377197E+00   -0.183831906318664551E+02    0.542572152614593506E+01    0.853424846046480525E+05   -0.529195633965034684E+01    1
    0.162749190327220887E+02    0.782765984535217285E+00    0.702417612075805664E+00   -0.194080382585525513E+02    0.201671040058135986E+01    0.855215665600318462E+05   -0.531195633965034553E+01    1
    0.168889319157275324E+02    0.260573923587799072E+00    0.885062217712402344E-01   -0.162608736753463745E+02    0.972584724426269531E+00    0.855268416104102507E+05   -0.533195633965034510E+01    1
    0.156999137108949220E+02    0.769421279430389404E+00    0.986850678920745850E+00   -0.162680077552795410E+02    0.359070038795471191E+01    0.855745148459970951E+05   -0.535195633965034645E+01    1
    0.130962641676938176E+02    0.816056191921234131E+00    0.658906877040863037E+00   -0.112497228384017944E+02    0.127425134181976318E+01    0.855779763420511736E+05   -0.537195633965034780E+01    1
    0.143671770822136935E+02    0.158037841320037842E+00    0.802000999450683594E+00   -0.118216711282730103E+02    0.461003887653350830E+01    0.856215811807096470E+05   -0.539195633965034649E+01    1
    0.106002836894648933E+02    0.358291268348693848E-01    0.671306669712066650E+00   -0.179566764831542969E+02    0.565158855915069580E+01    0.856682620735630044E+05   -0.541195633965034428E+01    1
    0.624267393532439208E+01    0.104845285415649414E+00    0.742450654506683350E+00   -0.195622879266738892E+02    0.171346950531005859E+01    0.856830144600244821E+05   -0.543195633965034563E+01    1
    0.121052650396044843E+02    0.748371839523315430E+00    0.709378659725189209E+00   -0.141673582792282104E+02    0.460838198661804199E+01    0.857928348326015985E+05   -0.545195633965034521E+01    1
    0.325098695458702558E+01    0.243583858013153076E+00    0.410348653793334961E+00   -0.107288992404937744E+02    0.342500495910644531E+01    0.860870715130303288E+05   -0.547195633965034389E+01    1
    0.125801922064028133E+02    0.155432343482971191E+00    0.680509150028228760E+00   -0.146633541584014893E+02    0.206593036651611328E+00    0.861388817264579702E+05   -0.549195633965034791E+01    1
    0.735426705251118307E+00    0.314402639865875244E+00    0.454865515232086182E+00   -0.114233529567718506E+02    0.198501956462860107E+01    0.861666548616390792E+05   -0.551195633965034570E+01    1
    0.149302095777835131E+01    0.863977670669555664E+00    0.281136572360992432E+00   -0.100772631168365479E+02    0.345419955253601074E+01    0.863477186679958832E+05   -0.553195633965034705E+01    1
    0.577104532240857004E+00    0.152180731296539307E+00    0.562840700149536133E+00   -0.133014148473739624E+02    0.339260101318359375E+00    0.865037124811791291E+05   -0.555195633965034929E+01    1
    0.130919042117324391E+02    0.369282722473144531E+00    0.170123517513275146E+00   -0.108771890401840210E+02    0.186639046669006348E+01    0.865269527243345510E+05   -0.557195633965034887E+01    1
    0.135410434535105217E+02    0.892337560653686523E+00    0.754414260387420654E+00   -0.158404451608657837E+02    0.380419850349426270E+00    0.867110966202511918E+05   -0.559195633965034755E+01    1
   -0.194851360492130032E+01    0.746572017669677734E+00    0.678862333297729492E-01   -0.175376039743423462E+02    0.135945367813110352E+01    0.869877774924766272E+05   -0.561195633965034801E+01    1
   -0.202484904282016043E+00    0.927805840969085693E+00    0.544932663440704346E+00   -0.125001055002212524E+02    0.318942832946777344E+01    0.870610157869666582E+05   -0.563195633965034670E+01    1
    0.125740014443693759E+01    0.256464958190917969E+00    0.311367332935333252E+00   -0.141094714403152466E+02    0.314565181732177734E+01    0.870741215610543732E+05   -0.565195633965034716E+01    1
   -0.750124140870113809E+00    0.688969552516937256E+00    0.458313047885894775E+00   -0.139661914110183716E+02    0.428942406177520752E+01    0.870849026021696627E+05   -0.567195633965034851E+01    1
    0.995510112440751271E+01    0.268296301364898682E+00    0.978357195854187012E-01   -0.156118291616439819E+02    0.401072144508361816E+01    0.871638913034573197E+05   -0.569195633965034720E+01    1
    0.677290998635236363E+01    0.770551264286041260E+00    0.886433482170104980E+00   -0.176254743337631226E+02    0.174733328819274902E+01    0.873381477163704112E+05   -0.571195633965034943E+01    1
    0.219227620417685554E+01    0.102701187133789062E+00    0.706749558448791504E+00   -0.135694158077239990E+02    0.210886251926422119E+01    0.873453848514795391E+05   -0.573195633965034812E+01    1
    0.197952584763744710E+02    0.195602059364318848E+00    0.725351214408874512E+00   -0.129600447416305542E+02    0.408238255977630615E+01    0.874270944900866598E+05   -0.575195633965034769E+01    1
    0.176230315285052122E+02    0.863087415695190430E+00    0.769774079322814941E+00   -0.180749654769897461E+02    0.131475663185119629E+01    0.874615759456774686E+05   -0.577195633965034816E+01    1
    0.144051085633803382E+02    0.268413424491882324E+00    0.209826707839965820E+00   -0.189857012033462524E+02    0.421847212314605713E+01    0.875107633523722179E+05   -0.579195633965034773E+01    1
    0.272828346364047736E+01    0.269841015338897705E+00    0.294761061668395996E-01   -0.147274237871170044E+02    0.469552159309387207E+01    0.875401780049875379E+05   -0.581195633965034908E+01    1
    0.451448536572284542E+01    0.265077888965606689E+00    0.785865604877471924E+00   -0.154659402370452881E+02    0.234034502506256104E+01    0.875917728405259550E+05   -0.583195633965034954E+01    1
    0.709152983706076601E+00    0.269887566566467285E+00    0.699316561222076416E+00   -0.134578502178192139E+02    0.461375069618225098E+01    0.876647446786374785E+05   -0.585195633965034823E+01    1
    0.936760350423597643E+01    0.900443553924560547E+00    0.701034486293792725E+00   -0.166257846355438232E+02    0.242223000526428223E+01    0.876861291107200086E+05   -0.587195633965034691E+01    1
    0.137094967909178145E+02    0.767392814159393311E+00    0.184137284755706787E+00   -0.134507632255554199E+02    0.413650918006896973E+01    0.876874905217629857E+05   -0.589195633965034649E+01    1
    0.269487477525916752E+01    0.227788031101226807E+00    0.639791071414947510E+00   -0.173247069120407104E+02    0.292541491985321045E+01    0.877669148066664347E+05   -0.591195633965034695E+01    1
    0.162573950765175326E+02    0.756742477416992188E+00    0.724941849708557129E+00   -0.106511604785919189E+02    0.344040870666503906E+01    0.877963506002412178E+05   -0.593195633965034741E+01    1
    0.592662665765836927E+01    0.900222897529602051E+00    0.765304148197174072E+00   -0.112202388048171997E+02    0.852031946182250977E+00    0.878735028403218603E+05   -0.595195633965034698E+01    1
    0.370826914576026123E+00    0.282294154167175293E+00    0.263158917427062988E+00   -0.187106806039810181E+02    0.116924929618835449E+01    0.879073108636054676E+05   -0.597195633965034833E+01    1
    0.139250764621510399E+02    0.317934274673461914E+00    0.280851542949676514E+00   -0.165776449441909790E+02    0.246510779857635498E+01    0.879102118481780635E+05   -0.599195633965034702E+01    1
    0.591935327952174006E+01    0.722575783729553223E-01    0.672766625881195068E+00   -0.121952986717224121E+02    0.314781832695007324E+01    0.879221270475294878E+05   -0.601195633965034926E+01    1
    0.924463863360034743E+01    0.264693915843963623E+00    0.795182526111602783E+00   -0.136774390935897827E+02    0.545103871822357178E+01    0.879301125852488913E+05   -0.603195633965035061E+01    1
   -0.792942083728922720E+00    0.208273172378540039E+00    0.339143157005310059E+00   -0.110911273956298828E+02    0.120687031745910645E+01    0.880007900609944481E+05   -0.605195633965034840E+01    1
    0.185387403370921646E+02    0.777415871620178223E+00    0.260922789573669434E+00   -0.114428216218948364E+02    0.738302707672119141E+00    0.880087891234905692E+05   -0.607195633965034798E+01    1
    0.334195710326268269E+01    0.628959953784942627E+00    0.297954559326171875E+00   -0.148205071687698364E+02    0.256484627723693848E+00    0.880117163280081004E+05   -0.609195633965034844E+01    1
   -0.210227906080790472E+01    0.988377571105957031E+00    0.664325714111328125E+00   -0.135757368803024292E+02    0.544980597496032715E+01    0.880183070375531534E+05   -0.611195633965034713E+01    1
    0.108881534117191414E+02    0.789723515510559082E+00    0.732424318790435791E+00   -0.187610107660293579E+02    0.589299559593200684E+01    0.880364554466275731E+05   -0.613195633965034759E+01    1
    0.821093826237603963E+01    0.105941653251647949E+00    0.714481770992279053E+00   -0.112537437677383423E+02    0.271493053436279297E+01    0.880489125928520225E+05   -0.615195633965034894E+01    1
    0.290858996485811527E+01    0.225870311260223389E+00    0.653586864471435547E+00   -0.162975388765335083E+02    0.418551564216613770E+00    0.880572945572097087E+05   -0.617195633965035029E+01    1
    0.130884764965881981E+02    0.270085394382476807E+00    0.892581343650817871E-01   -0.117728090286254883E+02    0.522458839416503906E+01    0.880858820969006047E+05   -0.619195633965035164E+01    1
   -0.227396742311775579E+01    0.232133328914642334E+00    0.847924113273620605E+00   -0.189975714683532715E+02    0.209892940521240234E+01    0.881111408829723950E+05   -0.621195633965035210E+01    1
    0.184347839517061445E+02    0.781922638416290283E+00    0.934305071830749512E+00   -0.158146840333938599E+02    0.596380233764648438E+00    0.881238848410639912E+05   -0.623195633965034990E+01    1
    0.162810701937469666E+02    0.250791132450103760E+00    0.919192612171173096E+00   -0.171956408023834229E+02    0.437285900115966797E+00    0.881437903261063620E+05   -0.625195633965034769E+01    1
    0.193975770279395121E+02    0.749947547912597656E+00    0.737124681472778320E-01   -0.135224229097366333E+02    0.593617594242095947E+01    0.881570811013802886E+05   -0.627195633965034904E+01    1
    0.538936826859736406E+01    0.752388238906860352E+00    0.832521319389343262E-01   -0.168492531776428223E+02    0.102827811241149902E+01    0.882093206969583407E+05   -0.629195633965034951E+01    1
   -0.600627723718181183E+00    0.792965650558471680E+00    0.879569590091705322E+00   -0.165211009979248047E+02    0.527634608745574951E+01    0.882168627703879029E+05   -0.631195633965034819E+01    1
    0.626159286032082818E+01    0.811702013015747070E+00    0.830178439617156982E+00   -0.178840821981430054E+02    0.455132639408111572E+01    0.882176120287920348E+05   -0.633195633965034865E+01    1
    0.984411968704139362E+01    0.314332604408264160E+00    0.288159728050231934E+00   -0.197025823593139648E+02    0.369529724121093750E+01    0.882426007646244252E+05   -0.635195633965034823E+01    1
    0.657392745840069104E+01    0.166894972324371338E+00    0.747872054576873779E+00   -0.123671025037765503E+02    0.380790925025939941E+01    0.882556935628856299E+05   -0.637195633965034602E+01    1
    0.325942325904139629E+01    0.686476826667785645E+00    0.250474572181701660E+00   -0.194517290592193604E+02    0.132189309597015381E+01    0.882744256975542521E+05   -0.639195633965035004E+01    1
    0.139084643921606244E+02    0.839653551578521729E+00    0.731290519237518311E+00   -0.152784663438796997E+02    0.488489413261413574E+01    0.882809705993633252E+05   -0.641195633965034961E+01    1
    0.171702135314792912E+02    0.784332692623138428E+00    0.808577656745910645E+00   -0.191516411304473877E+02    0.391490435600280762E+01    0.883079573488258757E+05   -0.643195633965034830E+01    1
    0.110791759329265105E+02    0.184896647930145264E+00    0.805453598499298096E+00   -0.107314139604568481E+02    0.254900157451629639E+01    0.883171070848515956E+05   -0.645195633965035142E+01    1
   -0.332255245961508017E-01    0.250920236110687256E+00    0.880842804908752441E+00   -0.181179708242416382E+02    0.302063941955566406E+00    0.883192992530530319E+05   -0.647195633965035011E+01    1
    0.656080959525763063E+01    0.873872160911560059E+00    0.677342832088470459E+00   -0.124429988861083984E+02    0.532654166221618652E+00    0.883213166826121160E+05   -0.649195633965035057E+01    1
    0.151772466094576597E+01    0.275992691516876221E+00    0.833092272281646729E+00   -0.101237791776657104E+02    0.168723464012145996E+00    0.883394614423105959E+05   -0.651195633965035370E+01    1
    0.207902183614303926E+01    0.795277595520019531E+00    0.774608552455902100E+00   -0.155344003438949585E+02    0.132071077823638916E+01    0.883441473815138452E+05   -0.653195633965035416E+01    1
    0.563321369852200782E+01    0.826668858528137207E+00    0.676947355270385742E+00   -0.140640312433242798E+02    0.479879522323608398E+01    0.883614455944852671E+05   -0.655195633965035018E+01    1
    0.175950670179381099E+02    0.342332184314727783E+00    0.204686939716339111E+00   -0.112743514776229858E+02    0.484584259986877441E+01    0.883620586621507537E+05   -0.657195633965035064E+01    1
    0.669318507734429247E+01    0.656775653362274170E+00    0.295085668563842773E+00   -0.140215528011322021E+02    0.385668897628784180E+01    0.883733858191114268E+05   -0.659195633965035022E+01    1
    0.957442255434045641E+01    0.174406886100769043E+00    0.733712553977966309E+00   -0.134918183088302612E+02    0.302640187740325928E+01    0.883766527383726789E+05   -0.661195633965034890E+01    1
    0.237986422537232034E+01    0.938019752502441406E+00    0.705311596393585205E+00   -0.107329064607620239E+02    0.363900804519653320E+01    0.884114362043833826E+05   -0.663195633965035203E+01    1
    0.214165973442416391E+01    0.321777820587158203E+00    0.339519739151000977E+00   -0.144139701128005981E+02    0.239696395397186279E+01    0.884179084817221155E+05   -0.665195633965034894E+01    1
   -0.130249243022055450E+01    0.265261054039001465E+00    0.763403654098510742E+00   -0.106207591295242310E+02    0.528042197227478027E+01    0.884191193694017129E+05   -0.667195633965034851E+01    1
   -0.145109188786720522E+01    0.150328516960144043E+00    0.732258021831512451E+00   -0.116585147380828857E+02    0.650846242904663086E+00    0.884230233808522462E+05   -0.669195633965035075E+01    1
    0.120866444000091944E+01    0.628420710563659668E-01    0.618387103080749512E+00   -0.161334311962127686E+02    0.533451712131500244E+01    0.884282642036246689E+05   -0.671195633965034943E+01    1
    0.702871304445933376E-01    0.146570742130279541E+00    0.685871362686157227E+00   -0.140726953744888306E+02    0.191064190864562988E+01    0.884297191380905570E+05   -0.673195633965034901E+01    1
   -0.200011116653831689E+01    0.921180486679077148E+00    0.571216166019439697E+00   -0.165825670957565308E+02    0.244980990886688232E+01    0.884359244293596857E+05   -0.675195633965034947E+01    1
    0.537803753959720332E+01    0.669911146163940430E+00    0.316518843173980713E+00   -0.193424928188323975E+02    0.279565823078155518E+01    0.884650856413490837E+05   -0.677195633965034993E+01    1
    0.494139873800468621E+01    0.859475374221801758E+00    0.678375661373138428E+00   -0.169340556859970093E+02    0.465479207038879395E+01    0.884855962772005587E+05   -0.679195633965034951E+01    1
    0.194034717209666603E+02    0.792511463165283203E+00    0.860321044921875000E+00   -0.163575303554534912E+02    0.181667625904083252E+01    0.884906718930397183E+05   -0.681195633965035174E+01    1
    0.878989102021056823E+01    0.299151360988616943E+00    0.163491368293762207E+00   -0.157543390989303589E+02    0.116193759441375732E+01    0.884967582792639732E+05   -0.683195633965035309E+01    1
    0.593435190798147261E+01    0.233049392700195312E+00    0.819541275501251221E+00   -0.154194688796997070E+02    0.118133139610290527E+01    0.884996926744959783E+05   -0.685195633965035089E+01    1
   -0.111841082863424046E+01    0.406765580177307129E+00    0.423631966114044189E+00   -0.136756390333175659E+02    0.300964558124542236E+01    0.885054700228793372E+05   -0.687195633965034780E+01    1
    0.771754811368834837E+01    0.296123266220092773E+00    0.163754224777221680E+00   -0.140408772230148315E+02    0.303771936893463135E+01    0.885091700634702574E+05   -0.689195633965035004E+01    1
    0.164650595211330391E+02    0.782642126083374023E+00    0.916559278964996338E+00   -0.133046275377273560E+02    0.515802919864654541E+01    0.885120131063219160E+05   -0.691195633965035228E+01    1
    0.267409408257552084E+01    0.273750722408294678E+00    0.635388851165771484E+00   -0.106920266151428223E+02    0.748446822166442871E+00    0.885182780357567826E+05   -0.693195633965035185E+01    1
    0.176862569963261045E+02    0.827872574329376221E+00    0.753783047199249268E+00   -0.131595593690872192E+02    0.228912198543548584E+01    0.885221012312644161E+05   -0.695195633965035054E+01    1
   -0.732904169327008859E-02    0.477665483951568604E+00    0.425370931625366211E+00   -0.116848993301391602E+02    0.427787661552429199E+01    0.885312040562518523E+05   -0.697195633965035100E+01    1
    0.454122995708382149E+01    0.350134491920471191E+00    0.323074579238891602E+00   -0.164850902557373047E+02    0.346113789081573486E+01    0.885344395746839000E+05   -0.699195633965035235E+01    1
   -0.105660068420821740E+01    0.338479936122894287E+00    0.398941040039062500E+00   -0.132349503040313721E+02    0.421318244934082031E+01    0.885532177837870549E+05   -0.701195633965035281E+01    1
    0.472944082913091268E+01    0.840530097484588623E+00    0.684489727020263672E+00   -0.198093807697296143E+02    0.765038967132568359E+00    0.885604039814913413E+05   -0.703195633965034972E+01    1
