    0.911696434020996094E+01    0.696099042892456055E+01    0.917011499404907227E-02    0.212195336818695068E+00   -0.100889438390731812E+02    0.128366017341613770E+01   -0.160666197538375854E+02    0.339313495159149170E+01   -0.161864447593688965E+02    0.564906156063079834E+01   -0.100000000000000000E+21   -0.460515351937698814E+01    1
    0.118196010589599609E+01    0.839874029159545898E+01    0.970096170902252197E+00    0.129723548889160156E-02   -0.166227686405181885E+02    0.544391512870788574E+01   -0.141824364662170410E+02    0.502179336547851562E+01   -0.120728790760040283E+02    0.241171467304229736E+01   -0.367747378913879395E+06   -0.461515351937698259E+01    1
   -0.182534694671630859E+01   -0.113536429405212402E+02    0.890207588672637939E+00    0.963430404663085938E-01   -0.182017105817794800E+02    0.981981754302978516E-01   -0.167094349861145020E+02    0.327411210536956787E+01   -0.175661528110504150E+02    0.542065608501434326E+01   -0.155244221921052784E+06   -0.462515351937698149E+01    1
   -0.426045417785644531E+01   -0.164377784729003906E+02    0.302583992481231689E+00    0.586315989494323730E-01   -0.176664161682128906E+02    0.157427179813385010E+01   -0.175719994306564331E+02    0.416089260578155518E+01   -0.156661528348922729E+02    0.311354005336761475E+01   -0.153647671578792855E+06   -0.463515351937698661E+01    1
   -0.435124874114990234E+01   -0.542142868041992188E+01    0.628506958484649658E+00    0.120972275733947754E+00   -0.199130105972290039E+02    0.478797805309295654E+01   -0.178930187225341797E+02    0.510068178176879883E+00   -0.157628393173217773E+02    0.123083353042602539E+00   -0.153351685966823250E+06   -0.464515351937698728E+01    1
    0.644598007202148438E+01   -0.730776786804199219E-01    0.542703390121459961E+00    0.175662040710449219E-01   -0.174565410614013672E+02    0.215469789505004883E+01   -0.149391674995422363E+02    0.587555336952209473E+01   -0.186356240510940552E+02    0.495680344104766846E+01   -0.149408393505692482E+06   -0.465515351937698174E+01    1
   -0.195246934890747070E+02   -0.162054038047790527E+02    0.729442119598388672E+00    0.175915896892547607E+00   -0.161714428663253784E+02    0.387300252914428711E-01   -0.152086931467056274E+02    0.571940302848815918E+00   -0.157596331834793091E+02    0.221625995635986328E+01   -0.148012480901381932E+06   -0.466515351937698153E+01    1
   -0.535953521728515625E+01   -0.914831638336181641E+01    0.600280523300170898E+00    0.146632432937622070E+00   -0.157059967517852783E+02    0.274732661247253418E+01   -0.170746767520904541E+02    0.469619286060333252E+01   -0.156806033849716187E+02    0.332649350166320801E+01   -0.146647488304807805E+06   -0.467515351937698398E+01    1
    0.110719895362854004E+02   -0.132119822502136230E+02    0.547402262687683105E+00    0.983577609062194824E+00   -0.162204056978225708E+02    0.348662459850311279E+01   -0.142213267087936401E+02    0.426006746292114258E+01   -0.139628958702087402E+02    0.456969237327575684E+01   -0.145697946606755257E+06   -0.468515351937698377E+01    1
    0.557235479354858398E+01   -0.162075257301330566E+02    0.677036285400390625E+00    0.815025269985198975E+00   -0.193868213891983032E+02    0.400469183921813965E+00   -0.139393126964569092E+02    0.139393150806427002E+01   -0.168771243095397949E+02    0.541294562816619873E+01   -0.143258360236286651E+06   -0.469515351937698444E+01    1
   -0.830040454864501953E+01    0.126588582992553711E+02    0.423679947853088379E+00    0.802725672721862793E+00   -0.176452088356018066E+02    0.106592738628387451E+01   -0.171870237588882446E+02    0.359922909736633301E+01   -0.174088424444198608E+02    0.344061541557312012E+01   -0.142692645958519541E+06   -0.470515351937698423E+01    1
   -0.821948528289794922E+01   -0.163757896423339844E+02    0.903545022010803223E+00    0.215330541133880615E+00   -0.173613798618316650E+02    0.231070232391357422E+01   -0.159433054924011230E+02    0.137124752998352051E+01   -0.157055819034576416E+02    0.278856289386749268E+01   -0.139400546596080065E+06   -0.471515351937698135E+01    1
   -0.183809089660644531E+02    0.105669641494750977E+02    0.423502743244171143E+00    0.788124322891235352E+00   -0.166624379158020020E+02    0.355801677703857422E+01   -0.163083899021148682E+02    0.399200463294982910E+01   -0.198683947324752808E+02    0.491067445278167725E+01   -0.138899463740234263E+06   -0.472515351937698025E+01    1
    0.925783157348632812E+01    0.393240213394165039E+01    0.741161584854125977E+00    0.927269995212554932E+00   -0.196171259880065918E+02    0.560132145881652832E+00   -0.179371416568756104E+02    0.159022843837738037E+01   -0.105322670936584473E+02    0.494625127315521240E+01   -0.136328063818665221E+06   -0.473515351937698448E+01    1
   -0.131449913978576660E+02    0.496034860610961914E+01    0.424134254455566406E+00    0.928699910640716553E+00   -0.169937640428543091E+02    0.283495080471038818E+01   -0.170107090473175049E+02    0.431397378444671631E+01   -0.113414204120635986E+02    0.125705516338348389E+01   -0.136135511487696320E+06   -0.474515351937698782E+01    1
   -0.568103313446044922E+01   -0.145010948181152344E+02    0.482109844684600830E+00    0.864144623279571533E+00   -0.159049212932586670E+02    0.176178216934204102E-01   -0.177856808900833130E+02    0.560756671428680420E+01   -0.129342710971832275E+02    0.379941701889038086E+01   -0.135421764684857801E+06   -0.475515351937698494E+01    1
   -0.133579969406127930E+02    0.883829116821289062E+01    0.563763737678527832E+00    0.932719707489013672E-01   -0.176999861001968384E+02    0.599358630180358887E+01   -0.192472714185714722E+02    0.472817444801330566E+01   -0.112379807233810425E+02    0.239451026916503906E+01   -0.133799267409827560E+06   -0.476515351937698117E+01    1
    0.110749840736389160E+02   -0.116134524345397949E+02    0.396888256072998047E+00    0.917412519454956055E+00   -0.160199087858200073E+02    0.624040246009826660E+00   -0.139021307229995728E+02    0.314002311229705811E+01   -0.114196270704269409E+02    0.395028662681579590E+01   -0.131677989952299744E+06   -0.477515351937698451E+01    1
    0.196895217895507812E+02   -0.107280278205871582E+02    0.939665198326110840E+00    0.822862267494201660E+00   -0.199881690740585327E+02    0.238918983936309814E+01   -0.145183974504470825E+02    0.280749213695526123E+01   -0.122986555099487305E+02    0.475273168087005615E+01   -0.129700543373740744E+06   -0.478515351937698341E+01    1
    0.162541747093200684E+02   -0.144090676307678223E+02    0.584432065486907959E+00    0.176047563552856445E+00   -0.196087688207626343E+02    0.250952482223510742E+00   -0.144450908899307251E+02    0.155375719070434570E+01   -0.111753499507904053E+02    0.230450606346130371E+01   -0.128742987713943236E+06   -0.479515351937697876E+01    1
    0.104141569137573242E+02   -0.318727731704711914E+01    0.996845960617065430E+00    0.753804326057434082E+00   -0.183550405502319336E+02    0.568748438358306885E+01   -0.165571415424346924E+02    0.285516214370727539E+01   -0.154082071781158447E+02    0.540320992469787598E+00   -0.128637338309413753E+06   -0.480515351937698032E+01    1
   -0.678811550140380859E+01   -0.157800364494323730E+02    0.887042284011840820E+00    0.198560059070587158E+00   -0.199987012147903442E+02    0.239195144176483154E+01   -0.150535756349563599E+02    0.403058409690856934E+00   -0.104270029067993164E+02    0.191834414005279541E+01   -0.125016893763098866E+06   -0.481515351937698277E+01    1
   -0.116722774505615234E+02    0.121828794479370117E+01    0.107405543327331543E+00    0.802309691905975342E+00   -0.197712177038192749E+02    0.383330512046813965E+01   -0.181518000364303589E+02    0.580985355377197266E+01   -0.123346132040023804E+02    0.377987229824066162E+01   -0.124279818379165605E+06   -0.482515351937698345E+01    1
   -0.140586924552917480E+02   -0.117773556709289551E+02    0.147074401378631592E+00    0.799198269844055176E+00   -0.183424448966979980E+02    0.782593131065368652E+00   -0.135016334056854248E+02    0.157188248634338379E+01   -0.130631589889526367E+02    0.169757187366485596E+01   -0.118978108493697830E+06   -0.483515351937698323E+01    1
   -0.178158950805664062E+02   -0.155097365379333496E+02    0.942483246326446533E+00    0.866345405578613281E+00   -0.145785123109817505E+02    0.554985237121582031E+01   -0.197378087043762207E+02    0.473115205764770508E+00   -0.155265122652053833E+02    0.234155702590942383E+01   -0.117971345876987092E+06   -0.484515351937698480E+01    1
    0.117756462097167969E+02   -0.492413520812988281E+01    0.643955469131469727E-01    0.772322416305541992E+00   -0.177459824085235596E+02    0.113765823841094971E+01   -0.157314079999923706E+02    0.241508102416992188E+01   -0.101402956247329712E+02    0.300773477554321289E+01   -0.117210881706403103E+06   -0.485515351937698814E+01    1
