    0.154313998034684374E+01   -0.774892629238372876E-01    0.629159276298357772E+00    0.352540543119049810E+00   -0.135085024305501200E+02    0.149516252258476734E+01   -0.113798453579001020E+02    0.224488272851417614E+01   -0.126262580283406844E+02    0.112116761115647301E+01    0.901533198440074921E+05
   -0.554411507175267104E+00    0.260452293638562171E+01    0.614107775421111057E+00    0.309881049816856879E+00   -0.151925657375714760E+02    0.596883312705623492E+01   -0.115384094699196602E+02    0.149148712132356343E+01   -0.127015859098921702E+02    0.229877379150293581E+01    0.901540111801326275E+05
   -0.116897859837882123E+01   -0.138129598376181262E+01    0.868421065405380777E+00    0.383965555361048261E+00   -0.151540822782292040E+02    0.569314005041647597E+01   -0.113725162453528235E+02    0.182731640184875799E+01   -0.126472113568479561E+02    0.231377210661913457E+01    0.901541931194067001E+05
    0.789675884063754552E+00    0.114747561687152988E+01    0.113057833591236598E+00    0.677368556458326276E+00   -0.148527281578325159E+02    0.530205626514215478E+01   -0.114692459856457756E+02    0.205181414387259142E+01   -0.128253131315530382E+02    0.305908840580695918E+01    0.901545005943775177E+05
    0.139309170518833980E+01    0.421885358320670534E-01    0.925610577872588269E+00    0.346176633794927135E+00   -0.136391706214301305E+02    0.184451575675341140E+01   -0.114967410543273889E+02    0.213436644504331596E+01   -0.126963070143307064E+02    0.321162028837599589E+01    0.901546152180433273E+05
    0.134766418154352863E+00   -0.119617485262164935E+01    0.737275805081263613E-01    0.613356987051826730E+00   -0.145869305167048662E+02    0.504498963843794090E+01   -0.114673648922107461E+02    0.209397234831010604E+01   -0.127875755836756415E+02    0.229604674117626217E+01    0.901547792901042849E+05
   -0.110331390062664880E+01    0.140569706812757023E+01    0.940635475940116317E+00    0.322714853745179053E+00   -0.147457160075705609E+02    0.513049184529198943E+01   -0.115763978596004478E+02    0.171139376167096335E+01   -0.130718041009066752E+02    0.291996937357464148E+01    0.901553218860626221E+05
    0.736374373533337234E-01    0.326064177523900156E+00    0.470598515943047135E+00    0.652363983614933529E+00   -0.139654420162634985E+02    0.293536576276187322E+01   -0.116231738186044531E+02    0.198341713060220615E+01   -0.126633518601526731E+02    0.195772949090666359E+01    0.901555140690901317E+05
    0.160451178475895873E+01    0.212412491122431213E-01    0.415457131495325815E+00    0.654340612138996081E+00   -0.145827536428579876E+02    0.550017824371125563E+01   -0.115863542327201134E+02    0.199092253642107320E+01   -0.126588694021202368E+02    0.266403808610866832E+01    0.901557342298030853E+05
    0.125072125560247827E+01   -0.393449572500347511E+00    0.619230558496629779E+00    0.356080609981761276E+00   -0.140919496571368565E+02    0.317968000650849447E+01   -0.115831512671491836E+02    0.186277145945169131E+01   -0.125917116189432221E+02    0.154686859622836348E+01    0.901559449685811996E+05
   -0.677578265069147534E+00    0.517281045556208241E-01    0.156376987896552105E+00    0.650739497671297684E+00   -0.151189635352275520E+02    0.457923056929768535E+01   -0.114299521300795899E+02    0.208522347195828583E+01   -0.125455429908511995E+02    0.277575862258400541E+01    0.901560118448436260E+05
    0.114666006437628454E+01   -0.155607174803535875E+01    0.586708574633401092E+00    0.389537432699954722E+00   -0.151591512588286825E+02    0.565495660904637276E+01   -0.116186117903753292E+02    0.199367747625642000E+01   -0.125779892320204123E+02    0.180668058648864571E+01    0.901560650360584259E+05
