    0.104414155867902991E+01   -0.928329919452371755E+00    0.539458724770630171E+00    0.362697852764145012E+00   -0.141382505946207218E+02    0.325861829025090799E+01   -0.113619946420442908E+02    0.168462488103725749E+01   -0.123508528862135201E+02    0.236009593600803846E+01    0.901083079779148102E+05
    0.901544002297455904E+00    0.518614809158819590E+01    0.984522808287954687E+00    0.284692597757973787E+00   -0.151822179811798925E+02    0.517520303524662051E+01   -0.113279323693657759E+02    0.205353208107768959E+01   -0.125031099862161277E+02    0.182588339317068438E+01    0.901125505549311638E+05
    0.159995337741830213E+01   -0.504022468899648413E+00    0.318090524221772364E+00    0.638771530333235082E+00   -0.135063442743678763E+02    0.155975244561473247E+01   -0.115071700249203470E+02    0.227376649585743085E+01   -0.127597345800755733E+02    0.217810429574247699E+01    0.901149663214683533E+05
   -0.112123201931325411E+01   -0.132850132575503910E+01    0.852386020369047093E+00    0.610028788010890444E+00   -0.152413216758071286E+02    0.526436962475962567E+01   -0.113719218155369273E+02    0.203753455720477561E+01   -0.125673843140756514E+02    0.222319666416325123E+01    0.901154356493949890E+05
    0.127461633955596199E+01   -0.644260691348664594E+00    0.319518696729435697E-01    0.639952776269838708E+00   -0.147891085141879302E+02    0.352614011286555407E+01   -0.114653913941591394E+02    0.186942553742789652E+01   -0.124976985653612989E+02    0.147924756898428900E+01    0.901162266839742661E+05
   -0.450280355992589421E+00    0.439417806803247579E+01    0.979137192426849934E+00    0.284011314337907883E+00   -0.141668411042286966E+02    0.411188402604936165E+01   -0.114897588966340578E+02    0.239790753351286989E+01   -0.127706742168139389E+02    0.187532627158132437E+01    0.901163158094137907E+05
    0.293599331330668178E+00    0.371509724300520494E+01    0.935059535034234002E+00    0.296321802274060020E+00   -0.148185182847676948E+02    0.566066307443115591E+01   -0.115420190136737695E+02    0.212851490332094784E+01   -0.127282049876406003E+02    0.222374004972616124E+01    0.901167807098627090E+05
   -0.739899751809687700E+00   -0.550338096915472530E+00    0.993770001376331091E+00    0.643487698039696077E+00   -0.155087495997159017E+02    0.560384844920483083E+01   -0.114275418344279238E+02    0.190338418255891995E+01   -0.126271065663002933E+02    0.325006382266583227E+01    0.901168468599319458E+05
   -0.849718351879857892E+00   -0.551425467134300185E+00    0.597175654776977427E+00    0.364190064038325101E+00   -0.144921020266506559E+02    0.473265059069922156E+01   -0.114867127830560491E+02    0.191354117326744477E+01   -0.129117359360626409E+02    0.327331743181833135E+01    0.901171260929107666E+05
   -0.979700216219583808E+00    0.279464936681049769E+01    0.554116060204350780E+00    0.696864709378043123E+00   -0.145150716346496100E+02    0.514009717986754033E+01   -0.114446582641432908E+02    0.211738314534162608E+01   -0.128906081239266044E+02    0.200905839414106069E+01    0.901175840040445328E+05
    0.148881189343408948E+01   -0.670634175205645278E+00    0.515548862420495579E+00    0.631156042447812871E+00   -0.154788488722871467E+02    0.542197598759440780E+01   -0.114888869024274509E+02    0.247665903842410895E+01   -0.125296890782750800E+02    0.135315154543092797E+01    0.901179979670047760E+05
   -0.103242726584171862E+01   -0.171158445828803440E+01    0.782638001882484557E+00    0.395671334161904531E+00   -0.142622931637163557E+02    0.360921400906992318E+01   -0.115188841723756141E+02    0.203401916635465163E+01   -0.124866775831889569E+02    0.201916605366338997E+01    0.901180578812360764E+05
    0.370203753771306765E+00    0.152466185640089069E+00    0.457190320006307105E+00    0.651145886457874079E+00   -0.144679271067989550E+02    0.557727846434100627E+01   -0.114399740424116825E+02    0.232581306095887141E+01   -0.127082708930586890E+02    0.251097473589995523E+01    0.901181552625000477E+05
   -0.329983884563091578E+00   -0.827977703646848084E+00    0.158141995104380595E+00    0.634864077105430136E+00   -0.149766972633705802E+02    0.500029360849092352E+01   -0.114938752778525188E+02    0.215233385650015885E+01   -0.127892834392503563E+02    0.275017239250190393E+01    0.901181924500241876E+05
   -0.108390548410343968E+01   -0.108906766926333365E+01    0.160336322031466749E+00    0.625528191788044197E+00   -0.152734934785206953E+02    0.530523376862006213E+01   -0.114498374123760964E+02    0.209263143408938612E+01   -0.127524259415895393E+02    0.234292417999112867E+01    0.901185764318704605E+05
    0.407762235165307629E-01   -0.103376509164996655E+01    0.678118358785326447E+00    0.624986611010831306E+00   -0.143904918921458691E+02    0.375769012683212322E+01   -0.115699276141275273E+02    0.172237954597971976E+01   -0.127244670868032337E+02    0.287820421491060863E+01    0.901186494438173249E+05
   -0.851111753371753821E-01    0.230018547262710316E+01    0.503522821869183179E+00    0.691723688194068043E+00   -0.146453267491930159E+02    0.485605481712544762E+01   -0.113789373372982556E+02    0.172666606569448144E+01   -0.125566601961926665E+02    0.142373968441172916E+01    0.901187066617701203E+05
    0.142518646523808457E+01    0.130004139536147090E+00    0.967941805957158841E+00    0.346592085920212734E+00   -0.142855033047443438E+02    0.447258140495819312E+01   -0.116138330313834750E+02    0.183230979833878660E+01   -0.125456190765529332E+02    0.173117332854374362E+01    0.901188315398693085E+05
    0.714217770944316044E+00   -0.368630377874845649E-02    0.241624134258685896E+00    0.350565322634030840E+00   -0.135669090332406377E+02    0.245304196675853081E+01   -0.114556516651338018E+02    0.209285101861305733E+01   -0.123704948717867715E+02    0.203597576197883079E+01    0.901189932087063789E+05
   -0.960796804148827732E+00    0.282464063507658247E+01    0.111107685603920522E+00    0.691800373177420047E+00   -0.141820120078585941E+02    0.388938545751397680E+01   -0.115311027937817396E+02    0.210929965217870485E+01   -0.124749140903916569E+02    0.184115533460242675E+01    0.901189967333674431E+05
   -0.849788400177800440E+00   -0.635639616441753930E+00    0.179814956620808694E-01    0.643002249435794648E+00   -0.142736372092581156E+02    0.478888002836249438E+01   -0.114428409176804973E+02    0.236880757630049077E+01   -0.125583716602951707E+02    0.184621787188363085E+01    0.901190287312269211E+05
   -0.136961236261741703E+01    0.236178989445316700E+01    0.901345327939792051E+00    0.307539658665231086E+00   -0.146036969399803631E+02    0.474352025266160737E+01   -0.115453644283536825E+02    0.214587889118134223E+01   -0.125245486801818622E+02    0.169043678514332174E+01    0.901191610530614853E+05
   -0.150373323968270256E+01    0.203809304584139861E+01    0.967973636270485494E+00    0.308768323162749714E+00   -0.138909773909020764E+02    0.293645030220539072E+01   -0.115145248043733002E+02    0.183892484109405641E+01   -0.126219711642500787E+02    0.156633138178890818E+01    0.901192128324508667E+05
