    0.760006576546740420E+00    0.830913948740628627E+00   -0.110831954638846106E+02    0.166518746441453014E+01    0.645628939301409482E+05
    0.290287985570858664E+00    0.175992090984883220E+00   -0.111884396596160176E+02    0.147284524795588867E+01    0.645629294441930906E+05
    0.773855150302702244E+00    0.813846714626692669E+00   -0.111019276706765204E+02    0.180638445558082306E+01    0.645629353196399097E+05
    0.773855150302702244E+00    0.813846714626692669E+00   -0.111019276706765204E+02    0.180638445558082306E+01    0.645629353196399097E+05
    0.921289164602515975E+00    0.855003970982107231E+00   -0.111316247403262878E+02    0.182296013516422328E+01    0.645629974801586359E+05
    0.953604552517966053E+00    0.885149491819088863E+00   -0.111250448431629039E+02    0.189188041626840819E+01    0.645630497432919510E+05
    0.316129088028138217E+00    0.182995864229778260E+00   -0.111562264117531598E+02    0.139618972408811004E+01    0.645630676855901111E+05
    0.316129088028138217E+00    0.182995864229778260E+00   -0.111562264117531598E+02    0.139618972408811004E+01    0.645630676855901111E+05
    0.234401457006731873E+00    0.159779101065165019E+00   -0.111352884914751993E+02    0.163080267431049286E+01    0.645631383497526185E+05
    0.759205357769323963E+00    0.825552197989514069E+00   -0.110730994696123641E+02    0.160618070814207137E+01    0.645631990109373874E+05
    0.273065268979816977E+00    0.176611037733003767E+00   -0.111744919018138393E+02    0.179685637815317456E+01    0.645632041737646650E+05
    0.728687111915400143E+00    0.838830090287147501E+00   -0.111495836459194511E+02    0.183088470297662642E+01    0.645632162051974738E+05
    0.728687111915400143E+00    0.838830090287147501E+00   -0.111495836459194511E+02    0.183088470297662642E+01    0.645632162051974738E+05
    0.756218070735872661E+00    0.823468518022219875E+00   -0.110980430817907525E+02    0.147302656950659472E+01    0.645632164663895383E+05
    0.756218070735872661E+00    0.823468518022219875E+00   -0.110980430817907525E+02    0.147302656950659472E+01    0.645632164663895383E+05
    0.613989068041779107E+00    0.918481087861232726E+00   -0.111428975677546003E+02    0.161046940340073474E+01    0.645632322142526173E+05
    0.736263458879820254E+00    0.828223188404424659E+00   -0.112014415804702754E+02    0.155201121573360634E+01    0.645632621332301278E+05
    0.188656874999165919E+00    0.145484367150971960E+00   -0.111957495400471849E+02    0.149613592775754589E+01    0.645632629577268526E+05
    0.764204701437039224E+00    0.814917911259369854E+00   -0.111350801611075045E+02    0.154151748746808370E+01    0.645632757233732409E+05
    0.860491621098282367E+00    0.828737704511652962E+00   -0.111423545760852889E+02    0.138653549761955364E+01    0.645632907172890846E+05
    0.733145256476238516E+00    0.838054863648965309E+00   -0.111205360798348707E+02    0.181520509715265455E+01    0.645633129990868401E+05
    0.733145256476238516E+00    0.838054863648965309E+00   -0.111205360798348707E+02    0.181520509715265455E+01    0.645633129990868401E+05
    0.605253637933228394E+00    0.932039212354966229E+00   -0.111204511747686396E+02    0.143702212746256053E+01    0.645633960445238408E+05
    0.233283462519659313E+00    0.171109157379170485E+00   -0.111538068884869794E+02    0.184150514102559271E+01    0.645633964743962351E+05
    0.860466387806762767E+00    0.821058441822795193E+00   -0.111272396917100398E+02    0.169729309920032323E+01    0.645633977402979799E+05
    0.912105553346081455E+00    0.848722090830937081E+00   -0.111692423133077074E+02    0.155992096106238720E+01    0.645633985282733775E+05
    0.655004236061460077E+00    0.883730131601777491E+00   -0.110744075373513393E+02    0.175775042104303236E+01    0.645634133092910706E+05
    0.213855025121914816E+00    0.166355665527422536E+00   -0.111556831304725605E+02    0.159428992528802893E+01    0.645634233522626455E+05
    0.685601155629824488E+00    0.858620186804259333E+00   -0.112018513191390010E+02    0.161998009201192206E+01    0.645634452729988043E+05
    0.923960758579903119E+00    0.863493289674254649E+00   -0.111864185778140541E+02    0.146504631733306945E+01    0.645634579988173209E+05
    0.923960758579903119E+00    0.863493289674254649E+00   -0.111864185778140541E+02    0.146504631733306945E+01    0.645634579988173209E+05
    0.749141097441617054E+00    0.831521321808928682E+00   -0.111767952075562373E+02    0.171708309879081877E+01    0.645634587717463291E+05
    0.749141097441617054E+00    0.831521321808928682E+00   -0.111767952075562373E+02    0.171708309879081877E+01    0.645634587717463291E+05
    0.715539444924647605E+00    0.836499304120847054E+00   -0.110851101965345382E+02    0.165756787952218598E+01    0.645634672299056838E+05
    0.936209568706637407E+00    0.877634662924045461E+00   -0.111540763029896102E+02    0.172056258336897061E+01    0.645634929532313690E+05
    0.938902828888681484E+00    0.873146576499809757E+00   -0.111733952487939661E+02    0.178582744174663244E+01    0.645634978034747619E+05
    0.675986094033218965E+00    0.866288748005781151E+00   -0.111251386178393581E+02    0.188727581787026644E+01    0.645635142986619030E+05
    0.675986094033218965E+00    0.866288748005781151E+00   -0.111251386178393581E+02    0.188727581787026644E+01    0.645635142986619030E+05
    0.878736500424244893E+00    0.841356654430137074E+00   -0.111741684924853342E+02    0.168863540775133814E+01    0.645635180723041412E+05
    0.878736500424244893E+00    0.841356654430137074E+00   -0.111741684924853342E+02    0.168863540775133814E+01    0.645635180723041412E+05
    0.778113002254353758E+00    0.814225789202227213E+00   -0.111302842473726340E+02    0.151005750061150779E+01    0.645635346314997732E+05
    0.404962002058684156E+00    0.154932320754863989E+00   -0.111331512106569104E+02    0.153012092395130961E+01    0.645635593953921343E+05
    0.695885233092398914E+00    0.855562168526096234E+00   -0.110974879569231835E+02    0.179145711916305572E+01    0.645635745427513393E+05
    0.243859143493504432E+00    0.170676397280540765E+00   -0.111705699612768719E+02    0.178931439350747867E+01    0.645635782420351679E+05
    0.973393719718029349E+00    0.911285254513222398E+00   -0.111368887952810152E+02    0.167794169619934941E+01    0.645635949138917713E+05
    0.856072428064841962E+00    0.828293082707100004E+00   -0.111496819028688599E+02    0.140729922689178899E+01    0.645636341480134433E+05
    0.856072428064841962E+00    0.828293082707100004E+00   -0.111496819028688599E+02    0.140729922689178899E+01    0.645636341480134433E+05
    0.298260460474190303E+00    0.177732770389871259E+00   -0.110865371041903629E+02    0.167825375098956142E+01    0.645636607546448649E+05
    0.990965630781862283E+00    0.928503043001575157E+00   -0.111433846657813973E+02    0.147240986889779490E+01    0.645636635933802172E+05
    0.787329038550501625E+00    0.815397981349637591E+00   -0.111628381593694073E+02    0.179866510535844881E+01    0.645636722390501454E+05
    0.861682287211060993E+00    0.832426725023450609E+00   -0.110896972142940502E+02    0.176671141521643937E+01    0.645637167884175360E+05
    0.412900204501930990E+00    0.146265525309298761E+00   -0.110999860400182371E+02    0.156445347252720524E+01    0.645637205432488699E+05
    0.412900204501930990E+00    0.146265525309298761E+00   -0.110999860400182371E+02    0.156445347252720524E+01    0.645637205432488699E+05
    0.115626863564476476E+00    0.779845625365915979E-01   -0.111136994487863827E+02    0.185377049352655843E+01    0.645637478334613552E+05
    0.920917576989128905E+00    0.862387841791130150E+00   -0.111793911439661748E+02    0.147670073829886728E+01    0.645637545442346309E+05
    0.687038858446531231E+00    0.861006876640478369E+00   -0.111823357307601903E+02    0.163670733502978072E+01    0.645637600264512512E+05
    0.185001625903860017E+00    0.140360598636778744E+00   -0.111592566639846815E+02    0.142150498475128573E+01    0.645637627081082610E+05
    0.687582175550247143E+00    0.850651906620194631E+00   -0.111551719770278179E+02    0.155985541334584332E+01    0.645637670531250333E+05
    0.877554233385578808E+00    0.829335898048479958E+00   -0.111388346988761260E+02    0.172265477624058017E+01    0.645638056790159535E+05
    0.360818213731513793E+00    0.174066259047486460E+00   -0.111092428109273413E+02    0.155218529448561293E+01    0.645638064888996669E+05
    0.918667134134272256E+00    0.861512293419929298E+00   -0.111290170608890051E+02    0.144248327794108189E+01    0.645638150771939836E+05
    0.918667134134272256E+00    0.861512293419929298E+00   -0.111290170608890051E+02    0.144248327794108189E+01    0.645638150771939836E+05
    0.144337974378989681E+00    0.110310191850877953E+00   -0.110916547872816516E+02    0.171817187209530386E+01    0.645638169425861415E+05
    0.388293558501266733E+00    0.163142226290760445E+00   -0.111472160202192967E+02    0.150403348687510108E+01    0.645638388977806244E+05
    0.835565502551699812E+00    0.827499160757955154E+00   -0.111324926026772779E+02    0.176453948542786820E+01    0.645638655794345686E+05
    0.835565502551699812E+00    0.827499160757955154E+00   -0.111324926026772779E+02    0.176453948542786820E+01    0.645638655794345686E+05
    0.644628620258800300E+00    0.891286314654288758E+00   -0.111326755547162008E+02    0.186123976881096853E+01    0.645638749235538053E+05
    0.873112933347996445E+00    0.836720007494977658E+00   -0.110891402390590645E+02    0.170898404837323969E+01    0.645638767062448751E+05
    0.797879764232975353E+00    0.817840422378384613E+00   -0.111839266146250722E+02    0.149965649664157308E+01    0.645638826872222126E+05
    0.445127203056260856E+00    0.121411224336577306E+00   -0.111115956586605851E+02    0.178245851720407722E+01    0.645638844177081410E+05
    0.659008931083986393E+00    0.883605048911870861E+00   -0.111132244015378543E+02    0.168851192965722241E+01    0.645639004938152138E+05
    0.686190272677676294E+00    0.852983205018622570E+00   -0.111386980810989034E+02    0.151294831856984224E+01    0.645639113937713846E+05
    0.686190272677676294E+00    0.852983205018622570E+00   -0.111386980810989034E+02    0.151294831856984224E+01    0.645639113937713846E+05
    0.628366935094121004E+00    0.905098388979758250E+00   -0.110991190254771919E+02    0.169701627758638729E+01    0.645639443647721127E+05
    0.116865308598750689E+00    0.774151430426655018E-01   -0.111485445301992350E+02    0.145912303837523227E+01    0.645639589084573745E+05
    0.425664820335832084E+00    0.130977782608402732E+00   -0.111459206063179881E+02    0.158101971721302448E+01    0.645639731296074096E+05
    0.696719980637626191E+00    0.849811355706378890E+00   -0.111432436404363937E+02    0.183607467889510878E+01    0.645639977981107077E+05
    0.948372169601505721E+00    0.887220868041819655E+00   -0.111527591849377128E+02    0.160859357532065639E+01    0.645640552461438274E+05
    0.887001188638162075E-01    0.462868059704367868E-01   -0.111296992004784254E+02    0.178821430007136661E+01    0.645640766489159141E+05
    0.712249553973409943E+00    0.846295092869062682E+00   -0.111160468996360624E+02    0.151792366441988635E+01    0.645640786404455284E+05
    0.334999139710098259E+00    0.181973327706564159E+00   -0.111135034030607986E+02    0.165320711568425516E+01    0.645641186291556951E+05
    0.877060234309265718E+00    0.839555369620659131E+00   -0.111644372242757068E+02    0.151639540053572608E+01    0.645641347363371387E+05
    0.638200029995036333E+00    0.901886357677478490E+00   -0.111326132297451181E+02    0.169561247540260718E+01    0.645641452147890814E+05
    0.973623411670370698E-01    0.572284685913839811E-01   -0.111810095709483939E+02    0.153239212115236434E+01    0.645641478932769678E+05
    0.238732141936850051E+00    0.165137518810129696E+00   -0.111147644308876590E+02    0.168334709791050874E+01    0.645641567188736808E+05
    0.636747349823715614E+00    0.900974615232411069E+00   -0.111546690842837855E+02    0.177850163248309956E+01    0.645641607272364417E+05
    0.215565000450196387E+00    0.164534774343787271E+00   -0.111254079022666357E+02    0.160433666852907497E+01    0.645641618675651553E+05
    0.344805591181266746E+00    0.177692313769858612E+00   -0.111754877975592670E+02    0.160776661965267875E+01    0.645641742674140478E+05
    0.901604436830662381E+00    0.846657089874348734E+00   -0.111543245381106608E+02    0.147918689548611537E+01    0.645641766957215659E+05
    0.147351040122646854E+00    0.113371566149167824E+00   -0.111325737102894493E+02    0.150894748850233729E+01    0.645641786583271169E+05
    0.171748664331989098E+00    0.128914156862058066E+00   -0.111571033352152842E+02    0.172337231538104474E+01    0.645641816464100120E+05
    0.736972861706795990E+00    0.835499225042178773E+00   -0.111437709182292384E+02    0.172737245782412097E+01    0.645641904915863415E+05
    0.299931507324914137E+00    0.175661144429559490E+00   -0.111361192305533034E+02    0.157365225668541475E+01    0.645641920691961059E+05
    0.214627023963980534E+00    0.164104928216612211E+00   -0.111558863148391545E+02    0.166154787043774865E+01    0.645641947214543761E+05
    0.857433437530021325E+00    0.824552985214588974E+00   -0.111388694039936293E+02    0.150865192242922785E+01    0.645642037433769219E+05
    0.869689512944895465E-01    0.442059085307759322E-01   -0.111358968123852513E+02    0.147240719392823682E+01    0.645642291775245394E+05
    0.962430663111194629E+00    0.893121623583999935E+00   -0.111381484178746391E+02    0.158295615490540320E+01    0.645642372018885508E+05
    0.867240071119621647E+00    0.831520357083328387E+00   -0.111755331401760429E+02    0.152099360343409540E+01    0.645642474845856705E+05
    0.266382309319341204E+00    0.180254452138855908E+00   -0.111060653853119096E+02    0.168436387443041014E+01    0.645642524111362582E+05
    0.852389950351855830E+00    0.831975328568331784E+00   -0.111420009490265315E+02    0.156308057836775038E+01    0.645642651727175835E+05
    0.847034834885918242E+00    0.824301150649461079E+00   -0.110968183980999644E+02    0.168773652199999358E+01    0.645642656015088214E+05
    0.305131803720027461E+00    0.179001101885588793E+00   -0.111693034940353346E+02    0.153496115744303796E+01    0.645642658563990553E+05
    0.370739100419350820E+00    0.171386549354975076E+00   -0.111325945583821113E+02    0.162588974814889964E+01    0.645642771738758165E+05
    0.199722100479547832E+00    0.151501806312733300E+00   -0.110993482264619576E+02    0.170970716280182744E+01    0.645642813226892176E+05
    0.116304194785544962E+00    0.778700325416599171E-01   -0.111433630334305427E+02    0.146871023872729856E+01    0.645643012445344066E+05
    0.847563975726299379E+00    0.828476805622021861E+00   -0.111398039144889420E+02    0.175171286129506987E+01    0.645643171161259670E+05
    0.722712911330051111E+00    0.833035528920478163E+00   -0.111249357110220419E+02    0.175354786373555371E+01    0.645643310478370986E+05
    0.905537478231562165E+00    0.853669770645340886E+00   -0.111357439601732917E+02    0.162761726126222905E+01    0.645647415278374538E+05
    0.663868838650427451E+00    0.872906643228880341E+00   -0.111750049701800975E+02    0.160349975839302483E+01    0.645645066365035018E+05
    0.863396754113535780E+00    0.826022598442552658E+00   -0.111277588037486002E+02    0.165873278432200766E+01    0.645645070584488712E+05
    0.658279002348832853E+00    0.882371098678871646E+00   -0.111094564114044676E+02    0.160594661181551568E+01    0.645644404819849005E+05
    0.634500459490290547E+00    0.900762712248166841E+00   -0.111522279516350853E+02    0.169227178003823142E+01    0.645649009458648070E+05
    0.736154039229651058E+00    0.832256113722591118E+00   -0.111384847319480631E+02    0.173116531279817965E+01    0.645647676675793191E+05
    0.699166373787342921E+00    0.850961211781443017E+00   -0.111368561383860296E+02    0.169020177834986773E+01    0.645649189056490359E+05
    0.702821784305782904E+00    0.848788693233729741E+00   -0.111407925064357958E+02    0.158216284756942382E+01    0.645649817810915774E+05
    0.702821784305782904E+00    0.848788693233729741E+00   -0.111407925064357958E+02    0.158216284756942382E+01    0.645649817810915774E+05
    0.972449795754248059E+00    0.905794500892177279E+00   -0.111596526783302217E+02    0.157228560277367091E+01    0.645645268470385636E+05
    0.812447784580761057E+00    0.818814645583580414E+00   -0.111426690309881558E+02    0.151598894200223455E+01    0.645646597842857518E+05
    0.770054913249342055E+00    0.825565228338592028E+00   -0.111427728473391916E+02    0.163998249151498232E+01    0.645647150769571308E+05
    0.719432641373708437E+00    0.841019559564860741E+00   -0.111113836410162268E+02    0.157455016863184194E+01    0.645644984390816535E+05
    0.973176055111791172E+00    0.908171205995889186E+00   -0.111464328022008345E+02    0.164891609178321952E+01    0.645646160799576319E+05
    0.812736405804549977E+00    0.818502110131566152E+00   -0.111413604283210237E+02    0.165021733907672541E+01    0.645649779105216585E+05
    0.828676385117298020E+00    0.821157350530719921E+00   -0.111119666972719973E+02    0.170572510411436440E+01    0.645646491773611779E+05
    0.818539401851982373E+00    0.816535855622423701E+00   -0.111341268791801671E+02    0.156438330094126776E+01    0.645645577313827889E+05
    0.740309561093174806E+00    0.832321784017554300E+00   -0.111437764049646795E+02    0.162752148321521339E+01    0.645648903338753153E+05
    0.708185002962151589E+00    0.840877606369332065E+00   -0.111451037836000584E+02    0.166505347057051778E+01    0.645647350887244611E+05
    0.812355006956514414E+00    0.818551903826598704E+00   -0.111205203658247544E+02    0.167213253833019193E+01    0.645648335983589350E+05
    0.684636282234058036E+00    0.856866843912864384E+00   -0.111516458981873132E+02    0.157962586469277122E+01    0.645648370771777554E+05
    0.684636282234058036E+00    0.856866843912864384E+00   -0.111516458981873132E+02    0.157962586469277122E+01    0.645648370771777554E+05
    0.822888733071100331E+00    0.819286297278188247E+00   -0.111660805833381254E+02    0.160544211793781288E+01    0.645646867304489133E+05
    0.863091707147442544E+00    0.834281613617508633E+00   -0.111473306097741016E+02    0.160198400945616570E+01    0.645645281919987174E+05
    0.760024204160262618E+00    0.821890354546119473E+00   -0.111554589127318309E+02    0.155437273862430736E+01    0.645647115047003026E+05
    0.841740678882771820E+00    0.823239954356671078E+00   -0.111671194351704717E+02    0.168051041406354895E+01    0.645645327387442376E+05
    0.687812769306297311E+00    0.856986647900499832E+00   -0.111304161915573108E+02    0.161535738994524536E+01    0.645650277735988348E+05
    0.752357990892566719E+00    0.826318287473788216E+00   -0.111104259105413377E+02    0.154584628374368660E+01    0.645643962535333994E+05
    0.675763117898542154E+00    0.864531119413400440E+00   -0.111628966818513859E+02    0.151082154121249990E+01    0.645645236785362940E+05
    0.773077273730271131E+00    0.819635187980306212E+00   -0.111331174260736905E+02    0.171425112041363148E+01    0.645647865449573728E+05
    0.773077273730271131E+00    0.819635187980306212E+00   -0.111331174260736905E+02    0.171425112041363148E+01    0.645647865449573728E+05
    0.729686811924958323E+00    0.837002231158018861E+00   -0.111136313635123933E+02    0.164984840984989312E+01    0.645645869323784791E+05
    0.760821159157655358E+00    0.820766230707572819E+00   -0.111380584821494608E+02    0.154671466839665750E+01    0.645645804339613678E+05
    0.103155705926507177E+00    0.630133606705788468E-01   -0.111310906565131500E+02    0.149218382961645468E+01    0.645643950797121215E+05
    0.364888234383736465E+00    0.166993904848340785E+00   -0.111542692965559116E+02    0.160788627905359949E+01    0.645645772283398983E+05
    0.135439275449792618E+00    0.986593947580414465E-01   -0.111268610659540812E+02    0.163789180560673819E+01    0.645649510947279632E+05
    0.135439275449792618E+00    0.986593947580414465E-01   -0.111268610659540812E+02    0.163789180560673819E+01    0.645649510947279632E+05
    0.330139906636804703E+00    0.178517418011593515E+00   -0.111640752384150108E+02    0.166745157930731303E+01    0.645644799095772469E+05
    0.400314216902648567E+00    0.153685516699357372E+00   -0.111322693990168684E+02    0.174376956329509092E+01    0.645643906265706246E+05
    0.276821360627349855E+00    0.182242113418178253E+00   -0.111275265771392124E+02    0.171087538637745196E+01    0.645644886641061748E+05
    0.180076051607581611E+00    0.139831406261075375E+00   -0.111225762739626628E+02    0.164055454345074958E+01    0.645647093036939186E+05
    0.235248965197731696E+00    0.166476061160045180E+00   -0.111047989611031781E+02    0.162044868085067417E+01    0.645643736420479254E+05
    0.199723983436179642E+00    0.151066467403921462E+00   -0.111336338561264281E+02    0.156988480069200609E+01    0.645648241911486475E+05
    0.193426114561342843E+00    0.147256230786108416E+00   -0.111246458321940551E+02    0.161882490976044879E+01    0.645648461836886854E+05
    0.340042755418186793E+00    0.172870225476874140E+00   -0.111283916674536876E+02    0.161274942152936562E+01    0.645644623670080473E+05
    0.110999397138457551E+00    0.756072746223217101E-01   -0.111554634236463492E+02    0.162328170908728797E+01    0.645644108979469893E+05
    0.173297555300090250E+00    0.133049702969695843E+00   -0.111415840752792796E+02    0.151531278673437764E+01    0.645646207394210651E+05
    0.393516879818714249E+00    0.159540562635477473E+00   -0.111384939899211020E+02    0.165312366150651213E+01    0.645644446423198024E+05
    0.277893210796917811E+00    0.178000450616802530E+00   -0.111377575158155420E+02    0.149238906555812179E+01    0.645643418807615089E+05
    0.161552018736146857E+00    0.123965599145512556E+00   -0.111385924988194596E+02    0.168200278409844439E+01    0.645648673142014159E+05
    0.761388566140681483E-01    0.313980679556880235E-01   -0.111301062997214419E+02    0.159994106690280358E+01    0.645645422860423569E+05
    0.340084020988422331E+00    0.175449409461226447E+00   -0.111222653705590240E+02    0.160796117927752391E+01    0.645646487030987046E+05
    0.194159448047500904E+00    0.148268651328578610E+00   -0.111185014060497434E+02    0.156217413775459013E+01    0.645645435435883119E+05
