efac = 1.1 equad = 2.1 7.84524e-27 1
efac = 1.1 equad = 2.2 5.29464e-28 1
efac = 1.1 equad = 2.3 4.15014e-29 1
efac = 1.1 equad = 2.4 3.74272e-30 1
efac = 1.1 equad = 2.5 3.84802e-31 1
efac = 1.1 equad = 2.6 4.47112e-32 1
efac = 1.1 equad = 2.7 5.54491e-33 1
efac = 1.1 equad = 2.8 7.24412e-34 1
efac = 1.1 equad = 2.9 1.05513e-34 1
efac = 1.2 equad = 0 2.55561e-12 1
efac = 1.2 equad = 0.1 6.51788e-10 1
efac = 1.2 equad = 0.2 8.50541e-06 1.00002
efac = 1.2 equad = 0.3 0.00931845 1.0189
efac = 1.2 equad = 0.4 0.541258 4.75186
efac = 1.2 equad = 0.5 0.169233 1.44891
efac = 1.2 equad = 0.6 0.010466 1.02127
efac = 1.2 equad = 0.7 0.00019455 1.00039
efac = 1.2 equad = 0.8 1.91673e-06 1
efac = 1.2 equad = 0.9 7.91597e-09 1
efac = 1.2 equad = 1 1.47506e-10 1
efac = 1.2 equad = 1.1 1.14217e-12 1
efac = 1.2 equad = 1.2 8.62392e-15 1
efac = 1.2 equad = 1.3 7.98534e-17 1
efac = 1.2 equad = 1.4 9.3846e-19 1
efac = 1.2 equad = 1.5 1.41925e-20 1
efac = 1.2 equad = 1.6 2.81173e-22 1
efac = 1.2 equad = 1.7 8.13661e-24 1
efac = 1.2 equad = 1.8 2.89948e-25 1
efac = 1.2 equad = 1.9 1.26032e-26 1
efac = 1.2 equad = 2 6.60912e-28 1
efac = 1.2 equad = 2.1 4.13299e-29 1
efac = 1.2 equad = 2.2 3.04627e-30 1
efac = 1.2 equad = 2.3 2.61644e-31 1
efac = 1.2 equad = 2.4 2.59041e-32 1
efac = 1.2 equad = 2.5 2.92607e-33 1
efac = 1.2 equad = 2.6 3.58152e-34 1
efac = 1.2 equad = 2.7 4.58152e-35 1
efac = 1.2 equad = 2.8 6.58267e-36 1
efac = 1.2 equad = 2.9 1.05282e-36 1
efac = 1.3 equad = 0 2.4654e-10 1
efac = 1.3 equad = 0.1 1.97449e-08 1
efac = 1.3 equad = 0.2 0.000207288 1.00041
efac = 1.3 equad = 0.3 0.0629303 1.13882
efac = 1.3 equad = 0.4 0.45605 3.37973
efac = 1.3 equad = 0.5 0.0458069 1.09832
efac = 1.3 equad = 0.6 0.00151449 1.00304
efac = 1.3 equad = 0.7 7.60119e-06 1.00002
efac = 1.3 equad = 0.8 3.93882e-08 1
efac = 1.3 equad = 0.9 9.50866e-11 1
efac = 1.3 equad = 1 1.34479e-12 1
efac = 1.3 equad = 1.1 8.80509e-15 1
efac = 1.3 equad = 1.2 5.75246e-17 1
efac = 1.3 equad = 1.3 4.93689e-19 1
efac = 1.3 equad = 1.4 5.66209e-21 1
efac = 1.3 equad = 1.5 8.68053e-23 1
efac = 1.3 equad = 1.6 1.79191e-24 1
efac = 1.3 equad = 1.7 5.49634e-26 1
efac = 1.3 equad = 1.8 2.10358e-27 1
efac = 1.3 equad = 1.9 9.91142e-29 1
efac = 1.3 equad = 2 5.66913e-30 1
efac = 1.3 equad = 2.1 3.88199e-31 1
efac = 1.3 equad = 2.2 3.13994e-32 1
efac = 1.3 equad = 2.3 2.96212e-33 1
efac = 1.3 equad = 2.4 3.22068e-34 1
efac = 1.3 equad = 2.5 3.91188e-35 1
efac = 1.3 equad = 2.6 4.85046e-36 1
efac = 1.3 equad = 2.7 6.80982e-37 1
efac = 1.3 equad = 2.8 1.07159e-37 1
efac = 1.3 equad = 2.9 1.87274e-38 1
efac = 1.4 equad = 0 3.38032e-09 1
efac = 1.4 equad = 0.1 4.51604e-07 1
efac = 1.4 equad = 0.2 0.00233479 1.00469
efac = 1.4 equad = 0.3 0.266869 1.86053
efac = 1.4 equad = 0.4 0.207264 1.59126
efac = 1.4 equad = 0.5 0.0111419 1.02266
efac = 1.4 equad = 0.6 0.000118566 1.00024
efac = 1.4 equad = 0.7 2.45216e-07 1
efac = 1.4 equad = 0.8 7.5321e-10 1
efac = 1.4 equad = 0.9 1.20962e-12 1
efac = 1.4 equad = 1 1.40517e-14 1
efac = 1.4 equad = 1.1 8.54896e-17 1
efac = 1.4 equad = 1.2 5.17686e-19 1
efac = 1.4 equad = 1.3 4.34899e-21 1
efac = 1.4 equad = 1.4 5.07876e-23 1
efac = 1.4 equad = 1.5 8.1535e-25 1
efac = 1.4 equad = 1.6 1.79669e-26 1
efac = 1.4 equad = 1.7 5.94204e-28 1
efac = 1.4 equad = 1.8 2.47252e-29 1
efac = 1.4 equad = 1.9 1.27331e-30 1
efac = 1.4 equad = 2 7.98456e-32 1
efac = 1.4 equad = 2.1 6.00231e-33 1
efac = 1.4 equad = 2.2 5.33056e-34 1
efac = 1.4 equad = 2.3 5.51708e-35 1
efac = 1.4 equad = 2.4 6.57196e-36 1
efac = 1.4 equad = 2.5 7.94319e-37 1
efac = 1.4 equad = 2.6 1.07861e-37 1
efac = 1.4 equad = 2.7 1.65423e-38 1
efac = 1.4 equad = 2.8 2.83602e-39 1
efac = 1.4 equad = 2.9 5.38504e-40 1
efac = 1.5 equad = 0 4.61185e-08 1
efac = 1.5 equad = 0.1 7.62694e-06 1.00002
efac = 1.5 equad = 0.2 0.014922 1.03053
efac = 1.5 equad = 0.3 0.70219 11.2751
efac = 1.5 equad = 0.4 0.0761474 1.17164
efac = 1.5 equad = 0.5 0.00146114 1.00293
efac = 1.5 equad = 0.6 8.47718e-06 1.00002
efac = 1.5 equad = 0.7 7.16492e-09 1
efac = 1.5 equad = 0.8 1.46097e-11 1
efac = 1.5 equad = 0.9 1.73413e-14 1
efac = 1.5 equad = 1 1.76302e-16 1
efac = 1.5 equad = 1.1 1.07021e-18 1
efac = 1.5 equad = 1.2 6.32064e-21 1
efac = 1.5 equad = 1.3 5.40399e-23 1
efac = 1.5 equad = 1.4 6.61589e-25 1
efac = 1.5 equad = 1.5 1.13615e-26 1
efac = 1.5 equad = 1.6 2.71291e-28 1
efac = 1.5 equad = 1.7 9.76948e-30 1
efac = 1.5 equad = 1.8 4.44746e-31 1
efac = 1.5 equad = 1.9 2.51197e-32 1
efac = 1.5 equad = 2 1.72897e-33 1
efac = 1.5 equad = 2.1 1.42606e-34 1
efac = 1.5 equad = 2.2 1.38782e-35 1
efac = 1.5 equad = 2.3 1.57112e-36 1
efac = 1.5 equad = 2.4 1.89681e-37 1
efac = 1.5 equad = 2.5 2.46389e-38 1
efac = 1.5 equad = 2.6 3.64628e-39 1
efac = 1.5 equad = 2.7 6.07664e-40 1
efac = 1.5 equad = 2.8 1.12868e-40 1
efac = 1.5 equad = 2.9 2.31503e-41 1
efac = 1.6 equad = 0 5.69374e-07 1
efac = 1.6 equad = 0.1 9.23673e-05 1.00018
efac = 1.6 equad = 0.2 0.0645963 1.14288
efac = 1.6 equad = 0.3 0.457862 3.40237
efac = 1.6 equad = 0.4 0.0239949 1.04977
efac = 1.6 equad = 0.5 0.000157823 1.00032
efac = 1.6 equad = 0.6 4.93729e-07 1
efac = 1.6 equad = 0.7 2.03493e-10 1
efac = 1.6 equad = 0.8 3.04067e-13 1
efac = 1.6 equad = 0.9 2.90906e-16 1
efac = 1.6 equad = 1 2.72134e-18 1
efac = 1.6 equad = 1.1 1.73768e-20 1
efac = 1.6 equad = 1.2 1.03893e-22 1
efac = 1.6 equad = 1.3 9.29151e-25 1
efac = 1.6 equad = 1.4 1.21617e-26 1
efac = 1.6 equad = 1.5 2.26457e-28 1
efac = 1.6 equad = 1.6 5.91113e-30 1
efac = 1.6 equad = 1.7 2.32946e-31 1
efac = 1.6 equad = 1.8 1.16301e-32 1
efac = 1.6 equad = 1.9 7.20708e-34 1
efac = 1.6 equad = 2 5.43844e-35 1
efac = 1.6 equad = 2.1 4.90986e-36 1
efac = 1.6 equad = 2.2 5.21875e-37 1
efac = 1.6 equad = 2.3 6.3222e-38 1
efac = 1.6 equad = 2.4 7.76266e-39 1
efac = 1.6 equad = 2.5 1.09672e-39 1
efac = 1.6 equad = 2.6 1.75968e-40 1
efac = 1.6 equad = 2.7 3.16943e-41 1
efac = 1.6 equad = 2.8 6.34259e-42 1
efac = 1.6 equad = 2.9 1.39738e-42 1
efac = 1.7 equad = 0 5.35723e-06 1.00001
efac = 1.7 equad = 0.1 0.000795906 1.00159
efac = 1.7 equad = 0.2 0.210684 1.60509
efac = 1.7 equad = 0.3 0.222309 1.65343
efac = 1.7 equad = 0.4 0.00486088 1.00979
efac = 1.7 equad = 0.5 1.56941e-05 1.00003
efac = 1.7 equad = 0.6 2.38208e-08 1
efac = 1.7 equad = 0.7 5.9176e-12 1
efac = 1.7 equad = 0.8 7.04706e-15 1
efac = 1.7 equad = 0.9 5.82942e-18 1
efac = 1.7 equad = 1 5.21813e-20 1
efac = 1.7 equad = 1.1 3.64285e-22 1
efac = 1.7 equad = 1.2 2.26519e-24 1
efac = 1.7 equad = 1.3 2.15983e-26 1
efac = 1.7 equad = 1.4 3.06165e-28 1
efac = 1.7 equad = 1.5 6.23212e-30 1
efac = 1.7 equad = 1.6 1.78644e-31 1
efac = 1.7 equad = 1.7 7.71838e-33 1
efac = 1.7 equad = 1.8 4.22587e-34 1
efac = 1.7 equad = 1.9 2.86893e-35 1
efac = 1.7 equad = 2 2.36729e-36 1
efac = 1.7 equad = 2.1 2.33136e-37 1
efac = 1.7 equad = 2.2 2.69565e-38 1
efac = 1.7 equad = 2.3 3.26373e-39 1
efac = 1.7 equad = 2.4 4.35152e-40 1
efac = 1.7 equad = 2.5 6.65338e-41 1
efac = 1.7 equad = 2.6 1.15144e-41 1
efac = 1.7 equad = 2.7 2.22964e-42 1
efac = 1.7 equad = 2.8 4.78184e-43 1
efac = 1.7 equad = 2.9 1.12565e-43 1
efac = 1.8 equad = 0 4.21449e-05 1.00008
efac = 1.8 equad = 0.1 0.00493645 1.00995
efac = 1.8 equad = 0.2 0.514349 4.23987
efac = 1.8 equad = 0.3 0.0766352 1.17288
efac = 1.8 equad = 0.4 0.000775479 1.00155
efac = 1.8 equad = 0.5 1.50465e-06 1
efac = 1.8 equad = 0.6 1.10766e-09 1
efac = 1.8 equad = 0.7 1.82847e-13 1
efac = 1.8 equad = 0.8 1.86119e-16 1
efac = 1.8 equad = 0.9 1.40828e-19 1
efac = 1.8 equad = 1 1.24341e-21 1
efac = 1.8 equad = 1.1 9.75674e-24 1
efac = 1.8 equad = 1.2 6.43295e-26 1
efac = 1.8 equad = 1.3 6.62447e-28 1
efac = 1.8 equad = 1.4 1.02522e-29 1
efac = 1.8 equad = 1.5 2.29146e-31 1
efac = 1.8 equad = 1.6 7.22572e-33 1
efac = 1.8 equad = 1.7 3.42195e-34 1
efac = 1.8 equad = 1.8 2.05131e-35 1
efac = 1.8 equad = 1.9 1.52166e-36 1
efac = 1.8 equad = 2 1.36835e-37 1
efac = 1.8 equad = 2.1 1.46424e-38 1
efac = 1.8 equad = 2.2 1.7885e-39 1
efac = 1.8 equad = 2.3 2.222e-40 1
efac = 1.8 equad = 2.4 3.20163e-41 1
efac = 1.8 equad = 2.5 5.27167e-42 1
efac = 1.8 equad = 2.6 9.7914e-43 1
efac = 1.8 equad = 2.7 2.02821e-43 1
efac = 1.8 equad = 2.8 4.61345e-44 1
efac = 1.8 equad = 2.9 1.04382e-44 1
efac = 1.9 equad = 0 0.000274548 1.00055
efac = 1.9 equad = 0.1 0.0225438 1.04666
efac = 1.9 equad = 0.2 0.697268 10.9115
efac = 1.9 equad = 0.3 0.0212207 1.04383
efac = 1.9 equad = 0.4 0.000112094 1.00022
efac = 1.9 equad = 0.5 1.43943e-07 1
efac = 1.9 equad = 0.6 5.15569e-11 1
efac = 1.9 equad = 0.7 6.15801e-15 1
efac = 1.9 equad = 0.8 5.67568e-18 1
efac = 1.9 equad = 0.9 4.10818e-21 1
efac = 1.9 equad = 1 3.66229e-23 1
efac = 1.9 equad = 1.1 3.29331e-25 1
efac = 1.9 equad = 1.2 2.33392e-27 1
efac = 1.9 equad = 1.3 2.61773e-29 1
efac = 1.9 equad = 1.4 4.44369e-31 1
efac = 1.9 equad = 1.5 1.09259e-32 1
efac = 1.9 equad = 1.6 3.78935e-34 1
efac = 1.9 equad = 1.7 1.96396e-35 1
efac = 1.9 equad = 1.8 1.28571e-36 1
efac = 1.9 equad = 1.9 1.0387e-37 1
efac = 1.9 equad = 2 1.01408e-38 1
efac = 1.9 equad = 2.1 1.17422e-39 1
efac = 1.9 equad = 2.2 1.43517e-40 1
efac = 1.9 equad = 2.3 1.92498e-41 1
efac = 1.9 equad = 2.4 2.91848e-42 1
efac = 1.9 equad = 2.5 4.86492e-43 1
efac = 1.9 equad = 2.6 8.97519e-44 1
efac = 1.9 equad = 2.7 1.81896e-44 1
efac = 1.9 equad = 2.8 4.02185e-45 1
efac = 1.9 equad = 2.9 9.64063e-46 1
efac = 2 equad = 0 0.00146088 1.00293
efac = 2 equad = 0.1 0.0779626 1.17626
efac = 2 equad = 0.2 0.41591 2.93117
efac = 2 equad = 0.3 0.00504592 1.01017
efac = 2 equad = 0.4 1.52169e-05 1.00003
efac = 2 equad = 0.5 1.08173e-08 1
efac = 2 equad = 0.6 2.47187e-12 1
efac = 2 equad = 0.7 2.29863e-16 1
efac = 2 equad = 0.8 2.01072e-19 1
efac = 2 equad = 0.9 1.44244e-22 1
efac = 2 equad = 1 1.32168e-24 1
efac = 2 equad = 1.1 1.38008e-26 1
efac = 2 equad = 1.2 1.0611e-28 1
efac = 2 equad = 1.3 1.30304e-30 1
efac = 2 equad = 1.4 2.43162e-32 1
efac = 2 equad = 1.5 6.37814e-34 1
efac = 2 equad = 1.6 2.50543e-35 1
efac = 2 equad = 1.7 1.41768e-36 1
efac = 2 equad = 1.8 1.01039e-37 1
efac = 2 equad = 1.9 8.40929e-39 1
efac = 2 equad = 2 7.96516e-40 1
efac = 2 equad = 2.1 8.72555e-41 1
efac = 2 equad = 2.2 1.09405e-41 1
efac = 2 equad = 2.3 1.5546e-42 1
efac = 2 equad = 2.4 2.4802e-43 1
efac = 2 equad = 2.5 4.40418e-44 1
efac = 2 equad = 2.6 8.63487e-45 1
efac = 2 equad = 2.7 1.8554e-45 1
efac = 2 equad = 2.8 4.33956e-46 1
efac = 2 equad = 2.9 1.09791e-46 1
efac = 2.1 equad = 0 0.00633236 1.01279
efac = 2.1 equad = 0.1 0.210157 1.60294
efac = 2.1 equad = 0.2 0.225522 1.66718
efac = 2.1 equad = 0.3 0.00105932 1.00212
efac = 2.1 equad = 0.4 1.99661e-06 1
efac = 2.1 equad = 0.5 7.64226e-10 1
efac = 2.1 equad = 0.6 1.2468e-13 1
efac = 2.1 equad = 0.7 9.60784e-18 1
efac = 2.1 equad = 0.8 8.28629e-21 1
efac = 2.1 equad = 0.9 6.0578e-24 1
efac = 2.1 equad = 1 5.78284e-26 1
efac = 2.1 equad = 1.1 7.0709e-28 1
efac = 2.1 equad = 1.2 5.93457e-30 1
efac = 2.1 equad = 1.3 8.00192e-32 1
efac = 2.1 equad = 1.4 1.6424e-33 1
efac = 2.1 equad = 1.5 3.50255e-35 1
efac = 2.1 equad = 1.6 1.56577e-36 1
efac = 2.1 equad = 1.7 9.70635e-38 1
efac = 2.1 equad = 1.8 7.1745e-39 1
efac = 2.1 equad = 1.9 6.25609e-40 1
efac = 2.1 equad = 2 6.36486e-41 1
efac = 2.1 equad = 2.1 7.47294e-42 1
efac = 2.1 equad = 2.2 1.0019e-42 1
efac = 2.1 equad = 2.3 1.51858e-43 1
efac = 2.1 equad = 2.4 2.57793e-44 1
efac = 2.1 equad = 2.5 4.85908e-45 1
efac = 2.1 equad = 2.6 1.0088e-45 1
efac = 2.1 equad = 2.7 2.28999e-46 1
efac = 2.1 equad = 2.8 5.64551e-47 1
efac = 2.1 equad = 2.9 1.50224e-47 1
efac = 2.2 equad = 0 0.018251 1.03753
efac = 2.2 equad = 0.1 0.450868 3.31624
efac = 2.2 equad = 0.2 0.116463 1.281
efac = 2.2 equad = 0.3 0.00020145 1.0004
efac = 2.2 equad = 0.4 2.59021e-07 1
efac = 2.2 equad = 0.5 5.41966e-11 1
efac = 2.2 equad = 0.6 6.71707e-15 1
efac = 2.2 equad = 0.7 4.52168e-19 1
efac = 2.2 equad = 0.8 3.96467e-22 1
efac = 2.2 equad = 0.9 3.0187e-25 1
efac = 2.2 equad = 1 3.03278e-27 1
efac = 2.2 equad = 1.1 4.36368e-29 1
efac = 2.2 equad = 1.2 4.01299e-31 1
efac = 2.2 equad = 1.3 5.94804e-33 1
efac = 2.2 equad = 1.4 1.11328e-34 1
efac = 2.2 equad = 1.5 2.35429e-36 1
efac = 2.2 equad = 1.6 1.13825e-37 1
efac = 2.2 equad = 1.7 7.59893e-39 1
efac = 2.2 equad = 1.8 6.04011e-40 1
efac = 2.2 equad = 1.9 5.6531e-41 1
efac = 2.2 equad = 2 6.15953e-42 1
efac = 2.2 equad = 2.1 7.72664e-43 1
efac = 2.2 equad = 2.2 1.10404e-43 1
efac = 2.2 equad = 2.3 1.779e-44 1
efac = 2.2 equad = 2.4 3.20259e-45 1
efac = 2.2 equad = 2.5 6.3857e-46 1
efac = 2.2 equad = 2.6 1.3991e-46 1
efac = 2.2 equad = 2.7 3.34399e-47 1
efac = 2.2 equad = 2.8 8.66086e-48 1
efac = 2.2 equad = 2.9 2.41603e-48 1
efac = 2.3 equad = 0 0.0422942 1.09027
efac = 2.3 equad = 0.1 0.762361 17.7078
efac = 2.3 equad = 0.2 0.0584867 1.1281
efac = 2.3 equad = 0.3 3.55116e-05 1.00007
efac = 2.3 equad = 0.4 3.3366e-08 1
efac = 2.3 equad = 0.5 3.92843e-12 1
efac = 2.3 equad = 0.6 3.90596e-16 1
efac = 2.3 equad = 0.7 2.40102e-20 1
efac = 2.3 equad = 0.8 2.19345e-23 1
efac = 2.3 equad = 0.9 1.769e-26 1
efac = 2.3 equad = 1 1.88448e-28 1
efac = 2.3 equad = 1.1 3.19784e-30 1
efac = 2.3 equad = 1.2 3.22879e-32 1
efac = 2.3 equad = 1.3 5.26028e-34 1
efac = 2.3 equad = 1.4 8.20387e-36 1
efac = 2.3 equad = 1.5 1.90094e-37 1
efac = 2.3 equad = 1.6 9.92354e-39 1
efac = 2.3 equad = 1.7 7.11948e-40 1
efac = 2.3 equad = 1.8 6.07029e-41 1
efac = 2.3 equad = 1.9 6.08095e-42 1
efac = 2.3 equad = 2 7.07475e-43 1
efac = 2.3 equad = 2.1 9.4524e-44 1
efac = 2.3 equad = 2.2 1.43488e-44 1
efac = 2.3 equad = 2.3 2.45007e-45 1
efac = 2.3 equad = 2.4 4.66217e-46 1
efac = 2.3 equad = 2.5 9.80225e-47 1
efac = 2.3 equad = 2.6 2.25932e-47 1
efac = 2.3 equad = 2.7 5.66791e-48 1
efac = 2.3 equad = 2.8 1.5375e-48 1
efac = 2.3 equad = 2.9 4.48294e-49 1
efac = 2.4 equad = 0 0.0914086 1.21133
efac = 2.4 equad = 0.1 0.907294 116.356
efac = 2.4 equad = 0.2 0.0288309 1.06025
efac = 2.4 equad = 0.3 5.92135e-06 1.00001
efac = 2.4 equad = 0.4 4.36975e-09 1
efac = 2.4 equad = 0.5 2.95123e-13 1
efac = 2.4 equad = 0.6 2.46848e-17 1
efac = 2.4 equad = 0.7 1.43801e-21 1
efac = 2.4 equad = 0.8 1.39566e-24 1
efac = 2.4 equad = 0.9 1.20782e-27 1
efac = 2.4 equad = 1 1.37167e-29 1
efac = 2.4 equad = 1.1 2.33286e-31 1
efac = 2.4 equad = 1.2 3.04607e-33 1
efac = 2.4 equad = 1.3 5.10136e-35 1
efac = 2.4 equad = 1.4 7.15264e-37 1
efac = 2.4 equad = 1.5 1.81304e-38 1
efac = 2.4 equad = 1.6 1.01987e-39 1
efac = 2.4 equad = 1.7 7.84473e-41 1
efac = 2.4 equad = 1.8 7.15592e-42 1
efac = 2.4 equad = 1.9 7.65099e-43 1
efac = 2.4 equad = 2 9.47653e-44 1
efac = 2.4 equad = 2.1 1.34446e-44 1
efac = 2.4 equad = 2.2 2.16155e-45 1
efac = 2.4 equad = 2.3 3.8991e-46 1
efac = 2.4 equad = 2.4 7.8187e-47 1
efac = 2.4 equad = 2.5 1.72819e-47 1
efac = 2.4 equad = 2.6 4.178e-48 1
efac = 2.4 equad = 2.7 1.09695e-48 1
efac = 2.4 equad = 2.8 3.10778e-49 1
efac = 2.4 equad = 2.9 9.44512e-50 1
efac = 2.5 equad = 0 0.147844 1.37709
efac = 2.5 equad = 0.1 0.666837 9.0092
efac = 2.5 equad = 0.2 0.0110329 1.02244
efac = 2.5 equad = 0.3 9.50378e-07 1
efac = 2.5 equad = 0.4 5.88845e-10 1
efac = 2.5 equad = 0.5 2.32206e-14 1
efac = 2.5 equad = 0.6 1.70245e-18 1
efac = 2.5 equad = 0.7 9.69408e-23 1
efac = 2.5 equad = 0.8 1.01504e-25 1
efac = 2.5 equad = 0.9 9.51913e-29 1
efac = 2.5 equad = 1 1.15682e-30 1
efac = 2.5 equad = 1.1 1.92324e-32 1
efac = 2.5 equad = 1.2 2.94887e-34 1
efac = 2.5 equad = 1.3 4.71774e-36 1
efac = 2.5 equad = 1.4 7.27135e-38 1
efac = 2.5 equad = 1.5 2.0121e-39 1
efac = 2.5 equad = 1.6 1.21687e-40 1
efac = 2.5 equad = 1.7 1.00105e-41 1
efac = 2.5 equad = 1.8 9.74333e-43 1
efac = 2.5 equad = 1.9 1.10874e-43 1
efac = 2.5 equad = 2 1.4578e-44 1
efac = 2.5 equad = 2.1 2.18975e-45 1
efac = 2.5 equad = 2.2 3.71777e-46 1
efac = 2.5 equad = 2.3 7.06406e-47 1
efac = 2.5 equad = 2.4 1.48846e-47 1
efac = 2.5 equad = 2.5 3.44901e-48 1
efac = 2.5 equad = 2.6 8.72165e-49 1
efac = 2.5 equad = 2.7 2.39016e-49 1
efac = 2.5 equad = 2.8 7.05383e-50 1
efac = 2.5 equad = 2.9 2.22892e-50 1
efac = 2.6 equad = 0 0.233975 1.70418
efac = 2.6 equad = 0.1 0.399933 2.77715
efac = 2.6 equad = 0.2 0.00409519 1.00824
efac = 2.6 equad = 0.3 1.49019e-07 1
efac = 2.6 equad = 0.4 8.22905e-11 1
efac = 2.6 equad = 0.5 1.92831e-15 1
efac = 2.6 equad = 0.6 1.28396e-19 1
efac = 2.6 equad = 0.7 7.33241e-24 1
efac = 2.6 equad = 0.8 8.38257e-27 1
efac = 2.6 equad = 0.9 8.58174e-30 1
efac = 2.6 equad = 1 1.1188e-31 1
efac = 2.6 equad = 1.1 1.82517e-33 1
efac = 2.6 equad = 1.2 3.18258e-35 1
efac = 2.6 equad = 1.3 5.02953e-37 1
efac = 2.6 equad = 1.4 8.50666e-39 1
efac = 2.6 equad = 1.5 2.56364e-40 1
efac = 2.6 equad = 1.6 1.66292e-41 1
efac = 2.6 equad = 1.7 1.45937e-42 1
efac = 2.6 equad = 1.8 1.51156e-43 1
efac = 2.6 equad = 1.9 1.82567e-44 1
efac = 2.6 equad = 2 2.54107e-45 1
efac = 2.6 equad = 2.1 4.02991e-46 1
efac = 2.6 equad = 2.2 7.20525e-47 1
efac = 2.6 equad = 2.3 1.43815e-47 1
efac = 2.6 equad = 2.4 3.17568e-48 1
efac = 2.6 equad = 2.5 7.69398e-49 1
efac = 2.6 equad = 2.6 2.0299e-49 1
efac = 2.6 equad = 2.7 5.79207e-50 1
efac = 2.6 equad = 2.8 1.77633e-50 1
efac = 2.6 equad = 2.9 5.82228e-51 1
efac = 2.7 equad = 0 0.358355 2.4289
efac = 2.7 equad = 0.1 0.215501 1.62486
efac = 2.7 equad = 0.2 0.00139998 1.00281
efac = 2.7 equad = 0.3 2.31138e-08 1
efac = 2.7 equad = 0.4 1.05857e-11 1
efac = 2.7 equad = 0.5 1.69938e-16 1
efac = 2.7 equad = 0.6 1.05942e-20 1
efac = 2.7 equad = 0.7 6.19823e-25 1
efac = 2.7 equad = 0.8 7.8083e-28 1
efac = 2.7 equad = 0.9 8.77317e-31 1
efac = 2.7 equad = 1 1.22885e-32 1
efac = 2.7 equad = 1.1 1.97343e-34 1
efac = 2.7 equad = 1.2 3.76503e-36 1
efac = 2.7 equad = 1.3 6.11068e-38 1
efac = 2.7 equad = 1.4 1.13178e-39 1
efac = 2.7 equad = 1.5 3.70524e-41 1
efac = 2.7 equad = 1.6 2.57146e-42 1
efac = 2.7 equad = 1.7 2.40142e-43 1
efac = 2.7 equad = 1.8 2.63998e-44 1
efac = 2.7 equad = 1.9 3.37534e-45 1
efac = 2.7 equad = 2 4.95994e-46 1
efac = 2.7 equad = 2.1 8.28292e-47 1
efac = 2.7 equad = 2.2 1.55548e-47 1
efac = 2.7 equad = 2.3 3.25303e-48 1
efac = 2.7 equad = 2.4 7.50892e-49 1
efac = 2.7 equad = 2.5 1.89754e-49 1
efac = 2.7 equad = 2.6 5.21082e-50 1
efac = 2.7 equad = 2.7 1.54454e-50 1
efac = 2.7 equad = 2.8 4.91154e-51 1
efac = 2.7 equad = 2.9 1.66631e-51 1
efac = 2.8 equad = 0 0.480579 3.70648
efac = 2.8 equad = 0.1 0.108095 1.25708
efac = 2.8 equad = 0.2 0.000397011 1.00079
efac = 2.8 equad = 0.3 3.58339e-09 1
